id,weight,lower,upper,hiseduc,hereduc,heblack,sheblack,agediff,dur,divorce
3768,29,23.951,23.951,17,17,0,0,-0.329,23.951,0
3771,23,36.0,36.0,9,9,0,0,2.352,36.0,0
3774,23,44.999,44.999,12,12,0,0,0.131,44.999,0
3776,17,33.793,33.793,12,12,0,0,7.17,33.793,0
3778,17,0.865,2.579,12,12,0,0,2.352,1.6864736,1
3784,17,2.423,3.392,11,11,0,0,5.415,3.1750097,1
3790,22,15.001,15.001,9,12,0,0,1.054,15.001,0
3792,20,4.044,4.12,13,14,0,0,2.998,4.071634,1
3794,25,50.075,50.683,13,13,0,0,2.352,50.489433,1
3796,19,20.709,20.786,7,7,0,0,3.729,20.740675,1
3798,19,25.405,25.405,12,12,0,0,2.585,25.405,0
3802,19,1.708,1.785,9,9,0,0,2.352,1.7380263,1
3803,19,25.405,25.405,12,11,0,0,2.585,25.405,0
3805,13,47.08,47.08,12,12,0,0,4.526,47.08,0
3808,13,45.626,45.626,12,12,0,0,4.367,45.626,0
3816,24,8.14,8.14,9,16,0,0,-0.999,8.14,0
3827,24,9.818,9.818,13,16,0,0,2.001,9.818,0
3831,24,23.206,24.104,17,12,0,0,2.757,23.276588,1
3834,24,3.734,4.682,12,10,0,0,3.962,4.3836923,1
3836,24,13.796,13.873,10,12,0,0,3.17,13.822557,1
3844,24,4.545,4.627,12,12,0,0,2.352,4.572211,1
3850,23,6.289,7.061,9,12,0,0,-1.834,6.9158525,1
3853,22,40.95,40.95,12,11,1,1,1.999,40.95,0
3857,22,1.492,1.492,12,10,1,1,2.097,1.492,0
3870,22,17.999,17.999,8,8,1,1,2.352,17.999,0
3872,22,14.998,14.998,9,13,1,1,8.153,14.998,0
3877,22,5.799,5.799,14,11,1,1,6.349,5.799,0
3893,24,11.047,12.038,10,10,0,0,2.352,11.049289,1
3895,24,32.747,32.747,10,12,0,0,2.415,32.747,0
3898,24,51.291,51.291,10,12,0,0,1.448,51.291,0
3905,22,5.155,15.455,8,8,0,0,2.352,12.876792,1
3910,21,6.136,6.136,8,10,1,1,2.831,6.136,0
3913,21,5.577,5.577,12,14,1,1,-3.337,5.577,0
3915,27,19.825,20.0,12,11,0,0,8.485,19.852879,1
3918,22,41.503,41.503,16,16,0,0,5.665,41.503,0
3923,22,7.069,7.069,16,12,0,0,-2.078,7.069,0
3924,22,7.069,7.069,16,17,0,0,-2.078,7.069,0
3926,17,31.625,31.707,10,10,0,0,2.418,31.679716,1
3927,17,7.767,7.767,12,14,0,0,0.331,7.767,0
3930,22,44.873,44.873,8,6,0,0,2.913,44.873,0
3932,22,1.457,1.539,16,12,0,0,4.643,1.4918472,1
3941,24,26.527,26.527,15,16,0,0,0.58,26.527,0
3948,24,21.878,21.96,16,15,0,0,4.917,21.956749,1
3965,24,1.843,1.843,14,13,0,0,4.0,1.843,0
3979,24,0.709,0.791,14,14,0,1,2.352,0.7368345,1
3981,22,47.543,47.543,16,16,0,0,2.352,47.543,0
3986,17,16.999,16.999,11,11,0,0,2.352,16.999,0
3988,22,47.943,47.943,14,16,0,0,-1.974,47.943,0
3990,23,14.998,14.998,12,12,0,0,2.352,14.998,0
3994,23,3.644,4.646,12,12,0,0,0.923,4.4152718,1
3995,23,10.793,10.793,12,16,0,0,-0.914,10.793,0
3998,23,26.497,26.497,12,12,0,0,3.502,26.497,0
3999,23,13.744,13.744,12,12,0,0,-0.419,13.744,0
4001,25,43.001,43.001,3,6,0,0,7.001,43.001,0
4004,25,43.001,43.001,3,6,0,0,7.001,43.001,0
4006,26,49.248,49.248,12,12,0,0,5.084,49.248,0
4012,26,3.255,3.255,13,14,0,0,6.166,3.255,0
4015,31,24.999,24.999,12,12,0,0,2.352,24.999,0
4017,31,43.997,43.997,8,8,0,0,4.063,43.997,0
4021,23,8.0,8.082,12,13,0,0,1.582,8.078551,1
4028,23,11.926,11.926,12,10,0,0,-0.085,11.926,0
4030,22,17.591,17.591,16,8,0,0,-14.691,17.591,0
4037,24,18.379,18.461,13,12,0,0,2.168,18.436075,1
4042,24,12.044,12.126,12,12,0,0,2.352,12.046499,1
4045,17,9.457,10.092,12,12,0,0,2.231,9.544852,1
4053,26,16.252,16.252,10,13,0,0,9.615,16.252,0
4055,23,31.34,31.34,12,12,0,0,0.252,31.34,0
4058,23,31.34,31.34,12,12,0,0,0.252,31.34,0
4060,23,44.027,44.027,7,7,0,0,2.352,44.027,0
4063,25,43.581,43.581,14,14,0,0,3.225,43.581,0
4064,25,7.83,7.83,12,12,0,0,2.919,7.83,0
4072,25,10.831,10.913,12,12,0,0,2.352,10.882217,1
4074,25,5.076,15.069,12,12,0,0,2.352,8.550273,1
4076,23,26.42,26.42,13,12,0,0,3.915,26.42,0
4086,23,44.435,44.435,16,18,0,0,6.335,44.435,0
4097,7,21.038,21.038,14,14,1,1,2.352,21.038,0
4102,24,14.935,14.935,16,17,0,0,-1.495,14.935,0
4107,24,6.001,6.001,12,12,0,0,2.352,6.001,0
4109,17,29.982,29.982,12,12,0,0,1.834,29.982,0
4111,24,34.79,34.79,18,16,0,0,1.248,34.79,0
4114,24,34.79,34.79,18,16,0,0,1.248,34.79,0
4119,24,5.032,5.032,10,16,0,0,-1.251,5.032,0
4122,23,46.762,46.762,9,9,0,0,2.352,46.762,0
4124,23,1.624,1.624,13,9,0,0,3.162,1.624,0
4126,24,26.42,26.42,16,16,0,0,2.352,26.42,0
4129,24,32.545,32.545,17,12,0,0,2.015,32.545,0
4130,24,19.926,19.926,17,10,0,0,0.085,19.926,0
4132,24,53.749,53.749,16,12,0,0,0.416,53.749,0
4136,24,2.96,3.036,12,12,0,0,0.731,2.9844368,1
4138,24,18.157,18.157,16,16,0,0,0.249,18.157,0
4141,27,53.391,53.391,8,8,0,0,1.087,53.391,0
4143,25,26.667,26.667,12,12,0,0,4.0,26.667,0
4145,25,19.504,20.496,14,14,0,0,2.352,19.628643,1
4147,23,54.226,54.226,8,8,0,0,5.807,54.226,0
4149,23,19.94,19.94,10,16,0,0,4.58,19.94,0
4152,23,4.539,4.621,16,16,0,0,2.352,4.5614476,1
4156,27,15.162,15.162,12,14,0,0,12.411,15.162,0
4162,24,27.997,27.997,12,10,0,0,-1.002,27.997,0
4165,24,18.297,18.379,10,14,0,0,-0.58,18.351284,1
4171,24,20.611,20.611,14,14,0,0,3.42,20.611,0
4175,24,10.752,10.752,16,16,0,0,2.352,10.752,0
4187,24,39.422,39.422,18,14,0,0,0.832,39.422,0
4191,24,12.649,12.649,16,16,0,0,1.498,12.649,0
4199,24,5.569,5.569,14,9,0,0,2.831,5.569,0
4207,24,5.457,5.539,14,14,0,0,2.352,5.481172,1
4209,24,46.653,46.653,19,12,0,0,11.403,46.653,0
4211,29,48.895,48.895,8,6,0,0,-4.082,48.895,0
4216,23,6.278,6.278,12,9,0,0,2.084,6.278,0
4219,23,6.278,6.278,12,12,0,0,2.084,6.278,0
4222,23,6.114,6.114,11,11,0,0,0.334,6.114,0
4225,24,62.752,62.752,12,12,0,0,1.832,62.752,0
4227,25,32.422,32.422,12,12,0,0,2.352,32.422,0
4229,23,48.463,48.463,12,11,0,0,4.167,48.463,0
4232,23,32.167,32.167,8,12,0,0,5.725,32.167,0
4235,7,22.456,22.538,11,11,1,0,2.352,22.524,1
4265,23,13.996,13.996,15,16,0,0,3.663,13.996,0
4268,24,7.001,7.001,12,14,1,1,1.93,7.001,0
4270,27,35.253,35.253,12,12,0,0,1.856,35.253,0
4274,23,6.653,6.653,8,12,1,1,-2.916,6.653,0
4276,23,6.653,6.653,8,12,1,1,-2.916,6.653,0
4278,23,12.0,12.0,9,9,0,0,2.352,12.0,0
4280,3,8.367,25.09,8,8,0,1,2.352,10.443006,1
4293,24,9.829,9.829,13,17,0,0,-0.668,9.829,0
4295,24,43.001,43.001,2,2,0,0,2.352,43.001,0
4298,24,43.001,43.001,7,7,0,0,2.352,43.001,0
4302,31,54.067,54.067,8,6,0,0,0.156,54.067,0
4305,31,54.831,54.831,8,5,0,0,2.122,54.831,0
4307,31,42.004,42.004,4,4,0,0,2.352,42.004,0
4316,29,9.372,9.372,16,16,0,0,2.919,9.372,0
4318,28,32.003,32.003,11,11,0,0,2.352,32.003,0
4320,22,38.001,38.001,8,9,0,0,2.987,38.001,0
4321,22,5.038,5.038,12,13,0,0,3.411,5.038,0
4323,17,2.971,4.079,17,17,0,0,2.352,3.6123898,1
4325,24,19.584,21.342,12,12,0,0,2.664,20.245436,1
4328,24,25.892,25.892,12,12,0,0,2.664,25.892,0
4335,24,49.629,49.629,12,12,0,0,3.83,49.629,0
4338,22,42.604,42.604,6,12,0,0,3.086,42.604,0
4340,25,33.309,33.309,13,14,0,0,2.669,33.309,0
4341,25,9.796,9.796,14,14,0,0,2.335,9.796,0
4342,27,21.131,21.131,12,12,0,0,-0.085,21.131,0
4348,19,19.001,19.997,11,11,0,0,2.352,19.267935,1
4350,25,22.001,22.001,21,12,0,0,0.561,22.001,0
4353,21,4.003,4.003,11,9,0,0,4.057,4.003,0
4355,25,1.125,1.207,11,11,0,0,2.352,1.2064167,1
4356,25,36.082,36.082,12,12,0,0,2.352,36.082,0
4358,25,8.753,8.753,16,16,0,0,1.58,8.753,0
4360,26,6.467,6.801,15,12,0,0,1.528,6.536575,1
4365,26,13.21,13.287,12,12,0,0,2.352,13.275527,1
4367,26,31.748,31.748,16,16,0,0,2.352,31.748,0
4368,23,3.551,3.551,12,14,0,0,4.419,3.551,0
4371,23,34.352,34.352,12,11,0,0,4.498,34.352,0
4373,29,52.498,52.498,14,12,0,0,2.672,52.498,0
4377,29,7.518,7.518,14,17,0,0,-2.834,7.518,0
4380,29,36.0,36.0,12,12,0,0,6.965,36.0,0
4387,31,7.001,7.001,18,18,0,0,2.352,7.001,0
4390,31,7.001,7.001,18,18,0,0,2.352,7.001,0
4392,29,39.329,39.329,12,12,0,0,3.496,39.329,0
4394,29,1.823,1.823,16,14,0,0,4.246,1.823,0
4397,13,30.415,30.415,12,9,0,0,3.086,30.415,0
4401,13,4.594,4.594,9,12,0,0,5.916,4.594,0
4404,13,4.594,4.594,14,12,0,0,5.916,4.594,0
4410,23,22.305,22.305,12,12,0,0,1.084,22.305,0
4415,23,20.293,20.375,16,12,0,0,-1.752,20.332958,1
4419,23,20.293,20.375,12,14,0,0,-1.752,20.313482,1
4422,23,37.793,37.793,12,11,0,0,2.497,37.793,0
4429,22,25.793,25.87,10,12,0,0,3.833,25.844612,1
4432,25,22.459,22.541,13,12,0,0,1.418,22.495363,1
4435,25,42.623,42.623,16,12,0,0,-0.416,42.623,0
4439,25,32.813,32.813,21,16,0,0,-0.835,32.813,0
4442,11,8.819,8.819,19,18,0,0,5.035,8.819,0
4444,27,46.456,46.456,16,16,0,0,0.671,46.456,0
4451,27,2.267,2.267,16,16,0,0,0.334,2.267,0
4461,27,1.295,1.377,16,9,0,0,0.0,1.325451,1
4463,25,62.338,62.338,14,12,1,1,2.168,62.338,0
4469,1,36.75,36.75,5,10,1,1,1.081,36.75,0
4472,1,36.75,36.75,7,10,1,1,1.081,36.75,0
4474,25,7.981,31.926,4,4,0,0,2.352,19.104212,1
4476,24,9.771,39.091,13,13,0,0,2.352,16.683414,1
4479,24,51.874,51.874,8,12,0,0,-3.603,51.874,0
4481,23,10.919,10.919,14,12,0,0,-5.747,10.919,0
4483,23,34.338,34.338,16,12,0,0,0.586,34.338,0
4484,23,20.958,21.04,12,12,0,0,2.352,21.023052,1
4492,23,9.572,10.256,12,12,0,0,-2.251,9.816906,1
4493,23,15.302,15.302,11,12,0,0,4.0,15.302,0
4502,23,62.084,62.084,14,8,0,0,9.955,62.084,0
4504,23,9.043,9.125,12,12,0,0,2.352,9.084899,1
4507,23,24.58,24.58,12,12,0,0,-0.586,24.58,0
4511,23,11.324,11.324,11,12,0,0,1.328,11.324,0
4516,23,6.459,6.535,13,10,0,0,0.999,6.522659,1
4518,23,6.459,6.535,12,12,0,0,0.999,6.5122614,1
4520,23,32.337,32.337,8,8,0,0,2.352,32.337,0
4524,23,25.47,25.47,12,12,0,0,1.999,25.47,0
4526,23,29.771,29.771,12,12,0,0,5.747,29.771,0
4531,24,17.292,17.292,12,11,0,0,9.914,17.292,0
4538,24,19.031,21.029,12,12,0,0,2.352,19.52198,1
4541,24,2.861,2.861,12,12,0,0,2.352,2.861,0
4545,23,5.27,5.763,8,10,0,0,3.031,5.754231,1
4553,23,2.311,6.916,9,9,0,0,2.352,3.5957892,1
4554,23,10.125,10.207,12,12,0,0,5.832,10.190655,1
4582,23,12.753,12.753,12,12,0,0,0.838,12.753,0
4584,23,47.009,47.009,8,10,0,0,-0.999,47.009,0
4595,23,18.864,18.864,10,12,0,0,7.001,18.864,0
4598,23,38.732,38.732,8,7,0,0,2.086,38.732,0
4604,23,56.041,56.041,12,12,0,0,3.554,56.041,0
4606,23,41.388,41.388,8,11,0,0,5.166,41.388,0
4608,23,23.283,24.181,12,12,0,0,4.077,23.706028,1
4611,23,8.873,8.956,12,12,0,0,2.166,8.912296,1
4618,24,21.339,21.339,16,16,0,0,2.352,21.339,0
4621,22,27.817,27.817,11,12,0,0,3.447,27.817,0
4622,22,7.044,7.121,13,12,0,0,0.334,7.0956974,1
4624,27,24.016,24.016,9,9,0,0,2.352,24.016,0
4626,27,41.128,41.128,14,14,0,0,2.352,41.128,0
4629,26,24.999,24.999,12,12,0,0,2.352,24.999,0
4631,26,7.039,28.162,12,12,0,0,2.352,17.74547,1
4653,4,6.294,6.371,12,12,0,1,2.352,6.3513327,1
4655,21,35.803,35.803,10,12,0,0,4.504,35.803,0
4661,21,1.875,1.958,10,10,0,0,2.352,1.8960223,1
4662,21,9.374,9.374,12,12,0,0,7.162,9.374,0
4670,24,53.155,53.155,14,12,0,0,-0.791,53.155,0
4676,24,15.058,15.058,14,11,0,0,1.331,15.058,0
4678,24,15.058,15.058,14,13,0,0,1.331,15.058,0
4691,19,6.987,6.987,12,12,0,0,3.086,6.987,0
4699,19,4.016,4.016,12,12,0,0,3.086,4.016,0
4701,22,41.12,41.12,16,16,0,0,2.352,41.12,0
4704,22,49.999,49.999,9,9,0,0,4.964,49.999,0
4706,23,38.571,38.571,11,12,0,0,15.236,38.571,0
4707,23,22.401,22.401,17,17,0,0,-1.333,22.401,0
4709,21,14.505,15.496,10,10,1,0,2.352,14.6030855,1
4711,23,2.464,2.546,17,17,0,0,2.352,2.4878807,1
4719,25,28.074,28.074,18,18,0,0,0.0,28.074,0
4735,27,3.017,3.017,12,16,0,0,1.418,3.017,0
4738,27,45.733,45.733,15,12,0,0,-3.335,45.733,0
4740,23,33.013,33.013,10,10,0,0,2.352,33.013,0
4742,23,23.578,23.578,14,12,0,0,-7.329,23.578,0
4743,23,23.578,23.578,12,12,0,0,-7.329,23.578,0
4745,23,21.358,21.999,9,11,0,0,8.129,21.36021,1
4749,23,13.969,13.969,12,12,0,0,-2.919,13.969,0
4753,23,10.461,10.511,11,11,0,0,2.352,10.500483,1
4759,23,5.626,5.708,11,13,0,0,-0.249,5.6985345,1
4762,24,9.875,9.952,9,9,0,0,0.668,9.90872,1
4766,24,5.207,5.29,16,16,0,0,2.352,5.22562,1
4779,23,4.835,4.835,12,12,0,0,2.831,4.835,0
4783,23,5.684,5.684,8,13,0,0,-1.916,5.684,0
4785,23,62.33,62.33,8,5,0,0,-0.786,62.33,0
4788,22,43.882,43.882,13,12,0,0,2.412,43.882,0
4792,22,4.044,4.12,17,11,0,0,2.691,4.102756,1
4795,25,50.502,50.502,11,11,0,0,0.58,50.502,0
4797,24,50.163,50.163,8,8,1,1,2.352,50.163,0
4807,24,16.044,16.12,16,14,0,0,0.413,16.112337,1
4812,24,9.555,9.555,16,10,0,0,3.417,9.555,0
4818,24,9.555,9.555,16,14,0,0,3.417,9.555,0
4819,24,4.663,4.745,14,14,0,0,2.352,4.6703334,1
4822,24,43.313,43.313,12,12,0,0,2.919,43.313,0
4826,23,25.722,25.722,15,17,0,0,-4.167,25.722,0
4830,23,53.985,53.985,6,6,0,0,11.956,53.985,0
4837,23,4.632,4.704,12,14,0,0,6.248,4.7009144,1
4838,23,1.777,1.777,15,9,0,0,3.001,1.777,0
4839,23,0.78,2.242,12,12,0,0,2.352,1.62667,1
4847,23,8.986,9.035,12,12,0,0,4.167,9.003252,1
4851,23,14.097,14.097,12,12,0,0,13.002,14.097,0
4858,23,9.933,29.782,9,9,0,0,2.352,16.239113,1
4863,23,7.997,7.997,12,12,0,0,2.352,7.997,0
4865,27,27.409,27.409,14,14,0,0,0.923,27.409,0
4869,17,39.362,39.362,12,10,0,0,6.251,39.362,0
4873,17,16.78,16.78,16,15,0,0,1.585,16.78,0
4879,17,12.597,12.597,14,14,0,0,-1.418,12.597,0
4880,7,9.591,9.591,14,15,1,1,0.665,9.591,0
4883,7,25.013,25.013,12,12,0,0,-1.331,25.013,0
4888,3,34.1,34.1,5,12,1,1,3.08,34.1,0
4897,3,2.88,3.537,10,8,1,1,2.439,3.4683683,1
4905,3,4.003,4.041,14,12,1,1,6.418,4.0149894,1
4907,22,10.001,10.001,12,12,0,0,-0.071,10.001,0
4910,23,64.255,64.255,8,12,0,0,2.163,64.255,0
4911,23,23.619,23.619,12,12,0,0,0.663,23.619,0
4915,23,14.746,14.746,11,11,0,0,2.251,14.746,0
4916,23,14.746,14.746,12,11,0,0,2.251,14.746,0
4918,23,20.17,20.871,12,12,1,1,2.579,20.737732,1
4922,23,0.734,0.734,12,11,1,1,7.414,0.734,0
4927,23,1.169,1.169,12,12,1,1,9.747,1.169,0
4934,23,3.173,3.173,12,9,1,1,-0.082,3.173,0
4937,32,42.251,42.251,12,6,0,0,6.333,42.251,0
4944,24,19.576,19.576,13,12,0,0,-0.337,19.576,0
4946,28,28.999,28.999,10,12,0,0,13.177,28.999,0
4948,15,27.477,27.477,10,5,0,0,-2.198,27.477,0
4952,15,18.163,18.163,12,12,0,0,2.253,18.163,0
4956,23,11.455,11.455,15,12,0,0,-0.58,11.455,0
4959,23,14.96,15.617,15,15,0,0,2.352,15.378548,1
4962,22,31.91,31.91,14,12,0,0,1.58,31.91,0
4967,22,1.374,1.457,12,12,0,0,2.352,1.4003106,1
4969,22,61.498,61.498,7,7,1,1,5.336,61.498,0
4972,22,61.498,61.498,7,7,1,1,5.336,61.498,0
4973,22,3.088,12.227,12,14,1,1,-3.581,3.8595574,1
4974,22,25.309,25.309,7,10,1,1,7.25,25.309,0
4995,25,31.775,31.775,15,14,0,0,-7.581,31.775,0
5001,24,7.373,7.45,12,10,0,0,3.337,7.3828735,1
5004,23,19.173,19.173,12,14,0,0,1.665,19.173,0
5008,23,3.696,4.572,9,12,0,0,-2.253,3.8451748,1
5015,23,3.253,3.253,13,12,0,0,-2.253,3.253,0
5018,25,24.917,24.917,14,12,1,1,7.45,24.917,0
5020,26,0.641,0.641,14,12,0,0,9.878,0.641,0
5024,26,7.548,8.539,12,12,0,0,2.352,7.7602687,1
5028,26,13.437,13.437,16,16,0,0,-2.667,13.437,0
5030,26,13.437,13.437,16,17,0,0,-2.667,13.437,0
5032,24,13.35,14.048,12,12,0,0,4.501,13.7408285,1
5038,27,20.654,20.654,17,16,0,0,1.916,20.654,0
5043,27,19.441,19.441,13,10,0,0,1.67,19.441,0
5046,27,25.999,25.999,10,10,0,0,2.998,25.999,0
5050,27,9.413,9.517,4,6,0,0,9.906,9.41901,1
5051,27,8.468,8.468,13,14,0,0,-1.246,8.468,0
5053,27,27.335,27.335,12,18,0,0,-7.17,27.335,0
5056,27,40.805,40.805,12,11,0,0,5.333,40.805,0
5062,27,4.296,4.378,12,14,0,0,2.834,4.342949,1
5064,24,21.624,21.706,14,14,0,0,2.352,21.682775,1
5066,25,36.945,36.945,10,17,0,0,0.498,36.945,0
5069,25,36.945,36.945,12,16,0,0,0.498,36.945,0
5071,25,2.075,2.075,10,12,0,0,-8.914,2.075,0
5072,25,18.795,18.795,12,17,0,0,-2.084,18.795,0
5081,25,7.211,7.288,13,13,0,0,1.766,7.237073,1
5087,27,32.172,32.172,12,12,0,0,2.352,32.172,0
5090,15,24.726,24.726,12,12,0,0,-3.42,24.726,0
5095,24,13.473,14.475,16,17,0,0,-0.17,13.834768,1
5098,24,38.916,38.916,13,12,0,0,3.496,38.916,0
5104,24,15.934,15.934,16,15,0,0,-0.747,15.934,0
5107,24,15.934,15.934,17,15,0,0,-0.747,15.934,0
5109,25,11.165,11.165,10,10,0,0,2.352,11.165,0
5112,25,52.0,52.0,12,12,0,0,4.882,52.0,0
5114,25,54.595,54.595,14,12,0,0,0.83,54.595,0
5123,23,2.125,2.207,12,12,0,0,2.352,2.1906261,1
5127,23,5.043,5.125,12,12,0,0,5.172,5.0899076,1
5134,24,49.999,49.999,12,12,0,0,2.352,49.999,0
5137,27,38.494,38.494,10,10,0,0,2.352,38.494,0
5143,27,17.67,17.67,12,12,0,0,0.832,17.67,0
5154,27,21.066,21.066,13,13,0,0,2.352,21.066,0
5157,23,59.206,59.206,6,4,1,1,1.752,59.206,0
5159,22,34.609,34.609,7,14,0,0,-0.871,34.609,0
5161,22,47.759,47.759,7,11,0,0,3.663,47.759,0
5166,22,6.207,6.289,8,11,0,0,1.432,6.253183,1
5168,22,6.289,6.289,12,8,0,0,-0.167,6.289,0
5178,25,40.695,40.695,12,15,0,0,2.834,40.695,0
5182,25,10.877,10.954,11,12,0,0,4.337,10.935071,1
5185,25,16.227,16.227,13,12,0,0,0.879,16.227,0
5189,25,4.003,4.003,17,12,0,0,1.41,4.003,0
5191,22,54.845,54.845,8,13,0,0,6.418,54.845,0
5195,17,1.624,1.706,16,11,0,0,0.334,1.673974,1
5197,22,43.11,43.11,12,12,0,0,-0.085,43.11,0
5200,22,38.212,38.212,12,12,0,0,4.162,38.212,0
5206,23,43.964,43.964,9,8,0,0,-0.077,43.964,0
5208,23,13.21,13.287,16,13,0,0,2.916,13.257511,1
5210,23,8.632,9.624,16,16,0,0,2.352,9.398075,1
5212,23,42.823,42.823,12,12,0,0,1.999,42.823,0
5218,25,20.843,20.843,13,12,0,0,1.837,20.843,0
5221,25,3.379,3.455,14,14,0,0,2.352,3.3859825,1
5226,25,29.043,29.12,14,14,0,0,2.352,29.087767,1
5233,25,5.12,5.12,16,14,0,0,-3.669,5.12,0
5237,24,14.795,14.795,12,11,0,0,2.42,14.795,0
5238,24,14.795,14.795,12,12,0,0,2.42,14.795,0
5242,4,2.634,3.625,12,12,1,0,2.352,3.2798607,1
5245,4,2.615,7.828,16,16,0,0,2.352,5.4171805,1
5251,26,0.835,1.492,12,12,0,0,2.352,1.168224,1
5255,26,17.848,17.848,12,13,0,0,3.581,17.848,0
5260,26,16.096,16.096,12,12,0,0,-0.747,16.096,0
5262,26,2.505,3.496,12,12,0,0,2.352,3.0103054,1
5266,26,16.096,16.096,12,12,0,0,-0.747,16.096,0
5268,27,30.335,30.335,14,17,0,0,2.667,30.335,0
5276,27,5.15,5.15,9,16,0,0,-0.082,5.15,0
5285,27,15.751,15.751,13,12,0,0,-0.498,15.751,0
5286,27,17.511,17.511,16,16,0,0,0.496,17.511,0
5288,23,16.0,16.0,12,12,0,0,2.352,16.0,0
5291,23,56.903,56.903,12,16,0,0,5.936,56.903,0
5293,24,30.275,30.275,13,14,0,0,2.253,30.275,0
5300,24,37.317,37.317,12,12,0,0,9.402,37.317,0
5305,24,3.962,4.038,12,10,0,0,1.555,3.9781148,1
5310,24,14.771,14.771,12,12,0,0,1.333,14.771,0
5312,24,52.151,52.151,12,12,0,0,5.588,52.151,0
5317,24,7.811,7.811,16,9,0,0,1.58,7.811,0
5319,24,5.459,5.536,10,10,0,0,2.352,5.4932866,1
5322,17,18.001,18.001,12,12,0,0,2.352,18.001,0
5325,23,31.083,31.083,13,13,0,0,0.783,31.083,0
5329,23,47.233,47.233,9,12,0,0,13.065,47.233,0
5336,23,58.001,58.001,9,9,0,0,2.352,58.001,0
5337,29,8.509,8.509,16,17,0,0,3.168,8.509,0
5340,29,44.244,44.244,13,12,0,0,6.919,44.244,0
5343,31,54.68,54.68,11,12,0,0,4.783,54.68,0
5346,31,19.874,19.956,18,17,0,0,7.08,19.928051,1
5349,31,5.506,6.497,8,8,0,0,2.352,5.9008975,1
5359,29,33.662,33.662,17,12,0,0,8.665,33.662,0
5380,29,34.16,34.16,17,14,0,0,-1.582,34.16,0
5387,23,6.297,6.297,12,17,0,0,-0.835,6.297,0
5389,23,15.129,15.201,16,16,0,0,2.352,15.153621,1
5390,23,25.916,25.916,16,12,0,0,1.415,25.916,0
5409,24,1.656,1.656,12,12,0,0,4.0,1.656,0
5411,24,12.879,12.879,14,12,0,0,-3.671,12.879,0
5415,24,10.546,10.546,13,12,0,0,0.504,10.546,0
5417,22,10.913,10.913,16,17,0,0,1.418,10.913,0
5420,17,12.46,12.542,17,16,0,0,2.251,12.491971,1
5424,17,4.504,13.495,16,16,0,0,2.352,9.15503,1
5429,17,0.936,2.793,12,12,0,0,2.352,0.9458914,1
5430,23,13.73,13.73,16,17,0,0,2.081,13.73,0
5432,23,8.643,8.643,17,14,0,1,-6.579,8.643,0
5435,23,23.044,23.127,13,12,0,0,4.75,23.05312,1
5438,23,51.863,51.863,12,8,0,0,2.418,51.863,0
5441,23,51.863,51.863,12,8,0,0,2.418,51.863,0
5448,3,24.999,24.999,11,8,1,1,3.921,24.999,0
5450,22,42.998,42.998,3,3,0,0,2.352,42.998,0
5454,22,3.072,3.072,16,9,0,0,4.337,3.072,0
5455,25,22.119,22.119,15,12,0,0,0.753,22.119,0
5458,18,43.625,43.625,12,10,1,1,-0.999,43.625,0
5470,18,1.733,1.733,9,14,1,1,-0.167,1.733,0
5472,18,3.546,27.162,8,8,0,1,2.352,26.99688,1
5474,24,23.047,25.046,8,8,1,1,2.352,23.811672,1
5476,24,14.982,15.184,11,11,1,1,2.352,15.131896,1
5478,24,18.064,18.064,13,12,0,0,0.252,18.064,0
5480,24,4.717,5.708,12,12,0,0,2.352,5.270237,1
5497,23,3.483,3.483,12,12,0,0,1.043,3.483,0
5505,24,52.164,52.164,12,8,0,0,4.342,52.164,0
5517,23,1.96,2.042,11,12,0,0,0.496,1.9781393,1
5519,23,2.637,2.637,13,13,0,0,0.413,2.637,0
5523,23,10.809,10.809,10,12,0,0,0.079,10.809,0
5531,23,40.416,40.416,10,10,0,0,3.948,40.416,0
5536,23,20.602,20.602,14,15,0,0,3.496,20.602,0
5546,23,32.695,32.695,9,11,0,0,1.749,32.695,0
5551,23,4.775,4.775,12,12,0,0,-1.084,4.775,0
5554,22,46.538,46.538,4,6,0,0,11.743,46.538,0
5556,27,21.547,21.618,12,13,0,0,2.168,21.550482,1
5558,27,14.379,14.45,12,12,0,0,2.352,14.444979,1
5567,27,6.735,6.735,14,14,0,0,1.076,6.735,0
5569,27,1.626,1.703,17,17,0,0,2.352,1.6791395,1
5571,24,4.296,4.372,14,14,0,0,0.977,4.3447795,1
5574,12,3.003,3.003,8,8,0,0,2.352,3.003,0
5577,12,14.973,14.973,10,12,0,0,0.35,14.973,0
5580,24,26.623,26.623,12,12,0,0,4.246,26.623,0
5585,23,50.568,50.568,16,15,0,0,1.832,50.568,0
5590,23,14.869,15.943,17,13,0,0,-0.167,15.544167,1
5594,23,17.969,17.969,12,10,0,0,3.504,17.969,0
5596,25,6.713,6.784,12,12,0,0,1.166,6.7213607,1
5600,25,2.976,2.976,11,12,0,0,-0.411,2.976,0
5605,25,8.235,8.285,12,12,0,0,2.352,8.24485,1
5607,25,21.999,21.999,14,9,0,0,2.992,21.999,0
5609,26,33.109,33.109,8,8,0,0,2.352,33.109,0
5611,24,24.413,24.413,13,13,0,0,2.352,24.413,0
5625,23,40.071,40.071,17,12,0,0,4.0,40.071,0
5634,24,11.061,11.061,15,16,0,0,1.752,11.061,0
