lnhr,lnwg,kids,ageh,agesq,disab,id,year
7.957177,2.8349764,3,39,1521,0,260,1983
7.893572,2.85647,2,40,1600,1,260,1984
7.8192344,2.9069011,1,41,1681,0,260,1985
7.7536235,2.7794402,1,42,1764,0,260,1986
7.72312,2.797891,1,43,1849,0,260,1987
7.922986,2.76569,1,45,2025,0,260,1988
7.791523,3.0056827,3,42,1764,0,261,1979
7.8156104,3.0383127,3,43,1849,0,261,1980
7.8256445,2.9937303,2,44,1936,0,261,1981
7.7544813,2.92531,2,45,2025,0,261,1982
7.843064,2.999226,1,46,2116,0,261,1983
7.807103,2.9816334,1,47,2209,0,261,1984
7.7173514,2.9428587,1,48,2304,0,261,1985
7.805882,3.002708,0,49,2401,0,261,1986
7.9728107,3.0214,0,50,2500,0,261,1987
7.9487386,2.9785862,0,51,2601,0,261,1988
7.6004024,2.7593768,2,33,1089,0,262,1979
7.7647204,2.8332133,2,33,1089,0,262,1980
7.6824822,2.821974,2,34,1156,0,262,1981
7.517521,2.7769542,2,35,1225,0,262,1982
7.2534704,1.9006139,2,36,1296,0,262,1983
7.3926477,2.464704,2,37,1369,0,262,1984
7.495542,2.3065772,2,38,1444,0,262,1985
7.9592757,2.2690284,2,39,1521,0,262,1986
7.676937,2.1198635,2,40,1600,0,262,1987
7.6309466,2.1983352,1,41,1681,0,262,1988
7.8477626,3.2936122,0,30,900,0,263,1979
7.765569,3.4509394,0,31,961,0,263,1980
7.6778636,3.354455,0,32,1024,0,263,1981
7.58172,3.4858449,0,34,1156,0,263,1982
7.730614,3.3138223,0,34,1156,0,263,1983
7.6638775,3.5661466,0,35,1225,0,263,1984
7.637234,3.5438535,0,37,1369,0,263,1985
7.6993895,3.4255648,0,38,1444,0,263,1986
7.614805,3.5130367,1,39,1521,0,263,1987
7.551712,3.6496186,1,39,1521,0,263,1988
7.616776,2.706716,1,35,1225,0,264,1979
7.5883236,2.738256,1,36,1296,0,264,1980
7.648263,2.7350166,1,36,1296,0,264,1981
7.6108527,2.7356653,1,37,1369,0,264,1982
7.6568103,2.761275,1,39,1521,0,264,1983
7.5908523,2.7769542,1,40,1600,0,264,1984
7.762171,2.7719636,1,41,1681,0,264,1985
7.9444923,2.7794402,1,42,1764,0,264,1986
7.5475016,2.766319,1,43,1849,0,264,1987
7.5908523,2.7555697,0,44,1936,0,264,1988
8.110727,2.2491844,1,29,841,0,265,1979
8.189799,2.1053529,1,30,900,0,265,1980
7.938089,1.9358598,2,31,961,0,265,1981
7.7397943,2.2321627,2,32,1024,0,265,1982
8.042378,1.6544113,2,33,1089,0,265,1983
7.6009026,2.09433,2,34,1156,0,265,1984
7.820038,2.0268316,2,35,1225,0,265,1985
7.8399196,1.8885837,2,36,1296,0,265,1986
7.849714,2.1983352,2,37,1369,0,265,1987
7.865572,2.3589654,2,38,1444,0,265,1988
7.6048946,2.4664032,1,51,2601,0,266,1979
7.614312,2.5144653,1,51,2601,0,266,1980
7.494986,2.4159138,1,52,2704,0,266,1981
7.6778636,2.4484155,0,53,2809,0,266,1982
7.559038,2.4159138,0,54,2916,0,266,1983
7.613325,2.4168062,0,55,3025,0,266,1984
7.5908523,2.4388628,0,57,3249,0,266,1985
7.7579064,2.3942523,0,57,3249,0,266,1986
7.7536235,2.3776925,0,58,3364,0,266,1987
7.7406645,2.3561258,0,59,3481,0,266,1988
7.5786567,2.5748997,0,24,576,0,267,1979
7.6073813,2.6973262,1,25,625,0,267,1980
7.4085307,2.6347623,1,26,676,0,267,1981
7.6778636,2.6261168,1,27,729,0,267,1982
7.6098623,2.6166656,2,28,784,0,267,1983
7.7536235,2.6333268,2,29,841,0,267,1984
7.9697037,2.70538,2,30,900,0,267,1985
7.9262414,2.723267,3,31,961,0,267,1986
7.59287,2.810005,3,32,1024,0,267,1987
7.5611215,2.941276,3,33,1089,0,267,1988
7.387709,3.4045253,2,46,2116,0,268,1979
7.6916566,3.4310799,2,47,2209,0,268,1980
7.551712,3.3325615,2,48,2304,0,268,1981
7.4770384,3.3534067,1,49,2401,0,268,1982
7.4121604,3.379974,1,50,2500,0,268,1983
7.4175806,3.5263605,1,51,2601,0,268,1984
7.698483,3.3061538,1,52,2704,0,268,1985
7.482119,3.4663608,0,53,2809,0,268,1986
7.533694,3.4429789,0,54,2916,0,268,1987
7.534763,3.4983242,0,55,3025,0,268,1988
7.761319,1.6992786,2,31,961,0,269,1979
7.750184,1.6389967,2,32,1024,0,269,1980
7.7319307,1.658228,2,33,1089,0,269,1981
7.696213,1.5727739,2,33,1089,0,269,1982
7.851661,1.7155981,2,34,1156,0,269,1983
7.6396422,1.5303947,2,35,1225,0,269,1984
7.8038435,1.3558352,3,36,1296,0,269,1985
7.88156,1.3428648,1,37,1369,0,269,1986
7.8739786,1.446919,2,38,1444,0,269,1987
7.9441376,1.4655675,1,40,1600,1,269,1988
7.9193563,2.600465,3,31,961,0,270,1979
8.089482,2.2267835,3,32,1024,0,270,1980
8.006368,2.821974,3,33,1089,0,270,1981
8.166216,2.512846,3,34,1156,0,270,1982
8.029758,2.761275,3,35,1225,0,270,1983
8.006368,2.5160823,3,36,1296,0,270,1984
8.006368,2.5664866,3,37,1369,0,270,1985
7.8754992,2.5297208,3,38,1444,0,270,1986
8.160519,2.427454,3,39,1521,1,270,1987
7.824046,2.510412,3,40,1600,0,270,1988
7.5807,2.3125355,1,51,2601,0,271,1979
7.5807,2.4300983,1,52,2704,0,271,1980
7.698483,2.4159138,1,53,2809,0,271,1981
7.9373746,2.4256873,1,54,2916,0,271,1982
7.8477626,2.437116,0,55,3025,0,271,1983
7.863267,2.4756978,0,56,3136,0,271,1984
7.863267,2.4379897,0,57,3249,0,271,1985
7.7151237,2.4283364,0,58,3364,0,271,1986
7.6925697,2.3730435,0,59,3481,0,271,1987
7.6420445,2.3025851,0,60,3600,0,271,1988
7.7748556,2.5478814,5,45,2025,0,272,1979
7.5642385,2.632608,5,46,2116,0,272,1980
7.7561955,2.5733752,5,47,2209,0,272,1981
7.5245614,2.5431757,4,48,2304,0,272,1982
7.6172676,2.4882345,3,48,2304,0,272,1983
7.620705,2.4406064,3,50,2500,0,272,1984
7.6009026,2.6817062,3,51,2601,0,272,1985
7.5786567,2.643334,2,52,2704,0,272,1986
7.877776,2.6727684,1,53,2809,0,272,1987
7.7186856,2.6817062,2,54,2916,0,272,1988
7.6930256,2.4824035,0,24,576,0,273,1979
7.74846,2.6100698,0,25,625,0,273,1980
7.769801,2.5832424,1,26,676,0,273,1981
7.702556,2.692598,1,27,729,0,273,1982
7.874739,2.7850113,2,28,784,0,273,1983
7.674153,2.9517803,2,29,841,0,273,1984
8.006368,2.2300143,2,30,900,0,273,1985
7.783224,2.904713,2,31,961,0,273,1986
7.783224,2.5618677,2,32,1024,0,273,1987
7.6172676,2.8384936,2,33,1089,0,273,1988
7.6638775,2.830268,2,35,1225,0,274,1979
7.64874,2.7868614,2,36,1296,0,274,1980
7.612831,2.7472708,2,37,1369,0,274,1981
7.6172676,2.7401946,3,38,1444,0,274,1982
7.5683794,2.7219532,3,39,1521,0,274,1983
7.6108527,2.7491922,4,41,1681,0,274,1984
7.5807,2.7100482,4,41,1681,0,274,1985
7.5948844,2.7401946,4,42,1764,0,274,1986
7.6449194,2.821379,4,44,1936,0,274,1987
7.5766096,2.8332133,4,45,2025,0,274,1988
7.521859,3.0041964,3,48,2304,0,275,1979
7.5475016,2.9611409,3,49,2401,0,275,1980
7.522941,3.0449986,3,51,2601,0,275,1981
7.714231,2.9917243,3,51,2601,0,275,1982
7.5453897,2.904165,3,52,2704,0,275,1983
7.5548587,3.0106208,3,54,2916,0,275,1984
7.6610565,2.9428587,3,54,2916,0,275,1985
7.6921134,2.8948064,3,55,3025,0,275,1986
7.5766096,2.791165,3,56,3136,0,275,1987
7.647309,2.8512843,2,58,3364,0,275,1988
7.648263,3.261552,1,50,2500,0,276,1979
7.6568103,3.2386785,1,51,2601,0,276,1980
7.6553907,3.254629,0,52,2704,0,276,1981
7.6568103,3.128951,0,53,2809,0,276,1982
7.6568103,3.1917102,0,54,2916,0,276,1983
7.6343374,3.2619352,0,55,3025,0,276,1984
7.635304,3.3061538,0,56,3136,0,276,1985
7.635304,3.133318,0,57,3249,0,276,1986
7.635304,3.1978564,0,58,3364,0,276,1987
7.6568103,3.1570003,0,59,3481,0,276,1988
7.5807,2.6397715,0,25,625,0,277,1979
7.7186856,2.6546495,0,26,676,0,277,1980
7.6088705,2.6885276,0,27,729,0,277,1981
7.679251,2.6490078,1,28,784,0,277,1982
7.5943813,2.593761,1,29,841,0,277,1983
7.614805,2.5907671,2,30,900,0,277,1984
7.7931743,2.7491922,2,31,961,0,277,1985
7.734559,2.745346,2,32,1024,0,277,1986
7.736307,2.7491922,2,33,1089,0,277,1987
7.7450027,2.8349764,2,34,1156,0,277,1988
7.4471684,3.3541057,2,47,2209,0,278,1979
7.4471684,3.609836,2,49,2401,0,278,1980
7.4471684,3.6041381,2,49,2401,0,278,1981
7.430707,3.408173,2,50,2500,0,278,1982
7.4471684,3.454106,1,52,2704,0,278,1983
7.426549,3.5328102,1,52,2704,0,278,1984
7.426549,3.2880287,1,54,2916,0,278,1985
7.426549,3.1616704,0,54,2916,0,278,1986
7.4054956,3.485232,0,55,3025,0,278,1987
7.4054956,3.8022082,0,56,3136,0,278,1988
7.7186856,2.9972312,1,49,2401,0,279,1979
7.6591716,2.8112082,1,52,2704,0,279,1980
7.6009026,3.1099534,1,52,2704,0,279,1981
7.522941,2.903617,1,53,2809,0,279,1982
7.7186856,2.7880929,1,55,3025,0,279,1983
7.7186856,2.810607,1,56,3136,0,279,1984
7.7406645,2.9079933,0,57,3249,0,279,1985
7.7186856,2.911807,0,58,3364,0,279,1986
7.62949,2.8160074,0,58,3364,0,279,1987
7.5968943,2.56418,0,59,3481,1,279,1988
7.74457,3.1982648,1,31,961,0,280,1979
7.680176,3.192121,1,32,1024,0,280,1980
7.7266536,3.0666566,2,33,1089,0,280,1981
7.6861625,3.1210425,2,34,1156,0,280,1982
7.783224,2.8903718,2,35,1225,0,280,1983
7.816014,3.0754673,2,36,1296,0,280,1984
7.939159,3.1925318,2,37,1369,0,280,1985
7.907284,3.3379025,2,38,1444,0,280,1986
7.828038,3.3196256,2,39,1521,0,280,1987
7.911324,3.1759684,2,40,1600,0,280,1988
8.035603,1.856298,1,26,676,0,281,1979
7.7275352,2.0373166,1,27,729,0,281,1980
7.5857887,2.059239,1,28,784,0,281,1981
7.612831,2.0630581,1,29,841,0,281,1982
7.5968943,2.0668628,1,30,900,0,281,1983
7.3620105,1.7137979,1,31,961,0,281,1984
7.6401234,1.8115621,1,32,1024,0,281,1985
7.620705,2.0869136,1,33,1089,0,281,1986
7.493317,1.8779372,1,34,1156,0,281,1987
7.661527,1.8946168,1,35,1225,0,281,1988
7.5908523,2.1306098,2,50,2500,0,282,1979
7.5678625,2.093098,1,52,2704,0,282,1980
7.539027,1.9947003,1,53,2809,0,282,1981
7.60589,1.9558605,1,53,2809,0,282,1982
7.5883236,2.1126347,1,54,2916,0,282,1983
7.5766096,2.163323,0,55,3025,0,282,1984
7.5548587,2.2502387,0,56,3136,1,282,1985
7.572503,2.2115657,0,57,3249,0,282,1986
7.5600805,2.2782924,0,58,3364,0,282,1987
7.5475016,2.3125355,0,59,3481,1,282,1988
7.517521,2.7719636,2,51,2601,0,283,1979
7.517521,2.686486,2,52,2704,0,283,1980
7.545918,2.8825636,2,53,2809,0,283,1981
7.473069,2.889816,1,54,2916,0,283,1982
7.495542,2.9370434,1,55,3025,0,283,1983
7.517521,2.88926,0,56,3136,0,283,1984
7.5673456,2.817801,0,57,3249,0,283,1985
7.517521,2.8803215,0,58,3364,0,283,1986
7.612831,2.8495498,1,59,3481,0,283,1987
7.657283,2.823163,1,60,3600,0,283,1988
7.59287,2.7180004,0,26,676,0,284,1979
7.8256445,2.738256,1,27,729,0,284,1980
7.857094,2.6397715,1,28,784,0,284,1981
7.8597994,2.6490078,1,29,841,0,284,1982
7.8176255,2.6383429,2,30,900,0,284,1983
7.820841,2.7874773,2,31,961,0,284,1984
7.8375545,2.6354795,2,32,1024,0,284,1985
7.8407063,2.5580022,2,33,1089,0,284,1986
7.8351836,2.7093828,2,34,1156,0,284,1987
7.8256445,2.668616,2,35,1225,0,284,1988
7.783224,2.6397715,2,26,676,0,285,1979
7.7647204,2.706716,3,27,729,0,285,1980
7.786552,2.7073834,3,28,784,0,285,1981
7.9211726,2.6490078,3,29,841,0,285,1982
8.0110235,2.677591,4,30,900,0,285,1983
8.061172,2.6217659,4,31,961,0,285,1984
7.816417,2.7073834,4,32,1024,0,285,1985
7.7257714,2.6224923,4,33,1089,0,285,1986
7.757051,2.5915165,4,35,1225,1,285,1987
7.899895,2.6390574,4,36,1296,0,285,1988
7.615791,3.1402655,0,33,1089,0,286,1979
7.553811,3.297687,0,34,1156,0,286,1980
7.555905,3.3325615,0,35,1225,0,286,1981
7.799753,3.2954664,0,36,1296,0,286,1982
7.770645,3.3094475,0,37,1369,0,286,1983
7.901007,3.326474,0,38,1444,0,286,1984
7.821242,3.3286266,0,39,1521,0,286,1985
7.5807,3.346389,0,40,1600,0,286,1986
7.678789,3.3203487,0,41,1681,0,286,1987
7.7681103,3.3948438,0,42,1764,0,286,1988
7.719574,2.7542975,2,42,1764,0,287,1979
7.6591716,2.738256,2,43,1849,0,287,1980
7.8493237,2.7350166,2,44,1936,0,287,1981
7.7647204,2.7356653,1,45,2025,0,287,1982
7.7354336,2.761275,1,46,2116,0,287,1983
7.712444,2.7133694,0,47,2209,0,287,1984
7.721349,2.817801,0,48,2304,0,287,1985
7.7106533,2.955431,0,49,2401,0,287,1986
7.700748,3.0540013,0,50,2500,0,287,1987
7.5908523,2.9333248,0,51,2601,0,287,1988
7.5807,2.8656235,0,31,961,0,288,1979
7.5807,2.8057818,1,32,1024,0,288,1980
7.555905,2.853016,1,33,1089,0,288,1981
7.584773,2.869602,1,34,1156,0,288,1982
7.620705,2.7948394,1,34,1156,0,288,1983
7.6068845,2.8160074,1,36,1296,0,288,1984
7.5837564,2.9134371,1,37,1369,0,288,1985
7.572503,2.9172301,1,38,1444,0,288,1986
7.570443,2.9507349,1,39,1521,0,288,1987
7.551712,2.9101744,1,40,1600,0,288,1988
7.624619,2.4989738,2,28,784,0,289,1979
7.8184304,2.4956818,2,29,841,0,289,1980
7.5807,2.5580022,2,30,900,0,289,1981
5.886104,2.0819385,2,31,961,0,289,1982
6.829794,2.5297208,2,32,1024,0,289,1983
7.7406645,2.579459,2,33,1089,0,289,1984
7.4707937,2.2955606,3,34,1156,0,289,1985
7.3575563,2.1882958,3,35,1225,0,289,1986
7.625595,2.184927,3,36,1296,0,289,1987
7.6401234,2.442347,1,37,1369,0,289,1988
7.8038435,2.7160184,3,26,676,0,290,1979
7.783224,2.5892665,3,28,784,0,290,1980
7.6778636,2.7006898,3,28,784,0,290,1981
7.8785343,2.5556757,3,29,841,0,290,1982
7.783224,2.745346,3,30,900,0,290,1983
7.890957,2.6026897,3,31,961,0,290,1984
8.188689,2.4344902,3,32,1024,0,290,1985
7.8991537,2.7100482,3,33,1089,0,290,1986
8.209309,2.9285235,3,34,1156,0,290,1987
8.098643,2.8021474,2,35,1225,0,290,1988
7.5832477,2.6490078,2,31,961,0,291,1979
7.783224,2.575661,4,33,1089,0,291,1980
7.697121,2.5779414,4,34,1156,0,291,1981
7.8091354,2.3915114,4,35,1225,1,291,1982
7.5678625,2.33602,4,36,1296,0,291,1983
7.534763,2.2278614,4,37,1369,0,291,1984
7.620705,2.2793164,4,38,1444,0,291,1985
7.6496925,2.2905126,4,39,1521,0,291,1986
7.7393594,2.1198635,4,40,1600,0,291,1987
7.6053925,2.014903,4,41,1681,0,291,1988
7.762171,2.6665335,2,36,1296,0,292,1979
7.5600805,2.7180004,2,37,1369,1,292,1980
7.3264656,2.7265449,2,38,1444,0,292,1981
7.377759,2.7298117,2,39,1521,0,292,1982
7.426549,2.686486,2,40,1600,0,292,1983
7.5933743,2.7033727,2,41,1681,0,292,1984
7.805882,2.7581093,1,42,1764,0,292,1985
7.7341213,2.6361961,1,43,1849,0,292,1986
7.922986,2.677591,1,44,1936,0,292,1987
8.0455885,2.6912432,1,45,2025,0,292,1988
7.809947,3.6119983,0,51,2601,0,293,1979
7.698483,3.4310799,0,52,2704,0,293,1980
7.6657534,3.6511776,0,53,2809,0,293,1981
7.6861625,3.5652983,0,53,2809,0,293,1982
7.5600805,3.5973122,0,55,3025,0,293,1983
7.783224,3.462606,0,56,3136,0,293,1984
7.8038435,3.3935013,0,57,3249,0,293,1985
7.8038435,3.2104404,0,57,3249,0,293,1986
7.690286,3.285038,0,59,3481,0,293,1987
7.698483,3.398193,0,60,3600,1,293,1988
6.0402546,2.0617867,0,25,625,0,294,1979
7.426549,2.575661,1,26,676,0,294,1980
7.673223,2.7350166,1,27,729,0,294,1981
7.6009026,2.9590683,2,28,784,0,294,1982
7.6009026,3.0582376,2,29,841,0,294,1983
7.8143997,3.1929424,2,30,900,0,294,1984
7.824046,3.0002222,2,31,961,0,294,1985
7.824046,3.0671222,2,32,1024,0,294,1986
7.8038435,3.092405,2,33,1089,0,294,1987
7.986165,2.9396908,2,34,1156,0,294,1988
8.131531,2.5580022,0,47,2209,0,295,1979
7.969012,2.6115394,0,48,2304,0,295,1980
7.6496925,2.6100698,0,49,2401,0,295,1981
7.630461,2.6224923,0,50,2500,0,295,1982
7.572503,2.5892665,0,51,2601,0,295,1983
7.421776,2.5907671,0,52,2704,0,295,1984
7.5807,2.6026897,0,53,2809,0,295,1985
7.473069,2.5564518,0,54,2916,0,295,1986
7.5807,2.5510063,0,55,3025,0,295,1987
7.5807,2.510412,0,56,3136,0,295,1988
7.8304257,2.182675,1,48,2304,0,296,1979
7.984803,2.1471002,1,49,2401,0,296,1980
7.8111634,2.1222615,1,50,2500,0,296,1981
7.9547234,2.055405,0,51,2601,0,296,1982
7.808323,2.0693913,0,52,2704,0,296,1983
7.904704,2.0215476,0,53,2809,0,296,1984
7.8690195,2.0819385,0,55,3025,0,296,1985
7.9054418,1.975469,0,55,3025,0,296,1986
7.9341555,2.203869,0,56,3136,0,296,1987
7.978654,2.144761,0,57,3249,0,296,1988
7.53048,2.65886,1,48,2304,0,297,1979
7.590347,2.8661928,0,49,2401,0,297,1980
7.6453977,2.7562053,0,50,2500,0,297,1981
7.6553907,2.8718684,0,51,2601,0,297,1982
7.624619,2.8172035,0,53,2809,0,297,1983
7.818028,2.65956,0,56,3136,0,297,1984
7.7419677,2.7459881,0,54,2916,0,297,1985
7.6916566,2.7258902,0,55,3025,0,297,1986
7.532624,2.858193,0,56,3136,0,297,1987
7.6029005,2.862201,0,57,3249,0,297,1988
7.6009026,2.472328,2,30,900,0,298,1979
7.647786,2.384165,2,32,1024,0,298,1980
7.647786,2.484073,2,32,1024,0,298,1981
7.6515956,2.5672543,2,34,1156,0,298,1982
7.495542,2.5533438,2,34,1156,0,298,1983
7.6704288,2.5960007,2,35,1225,0,298,1984
7.584773,2.5610957,2,37,1369,0,298,1985
7.67601,2.5368664,2,37,1369,0,298,1986
7.6108527,2.5257287,2,38,1444,0,298,1987
7.6401234,2.4096441,1,39,1521,0,298,1988
7.6211953,2.3551776,4,38,1444,0,299,1979
7.579168,2.373975,4,39,1521,0,299,1980
7.59287,2.346602,4,40,1600,0,299,1981
7.5600805,2.362739,4,41,1681,0,299,1982
7.572503,2.3646204,3,42,1764,0,299,1983
7.58883,2.3887627,3,43,1849,0,299,1984
7.5868034,2.3561258,3,44,1936,0,299,1985
7.5766096,2.3776925,3,45,2025,0,299,1986
7.551712,2.3749058,2,46,2116,0,299,1987
7.5432734,2.4248028,2,47,2209,0,299,1988
7.501082,4.502473,4,41,1681,1,300,1979
7.473069,2.3813963,4,42,1764,0,300,1980
7.6420445,2.3823202,2,42,1764,0,300,1981
7.643962,2.38968,2,43,1849,0,300,1982
6.7661915,2.3580198,2,44,1936,0,300,1983
7.467371,2.4604433,3,45,2025,0,300,1984
7.7173514,2.4168062,3,46,2116,1,300,1985
7.522941,2.469793,3,48,2304,0,300,1986
7.553811,2.4388628,3,49,2401,0,300,1987
8.014997,2.4159138,3,49,2401,0,300,1988
7.6568103,2.3418057,2,31,961,0,301,1979
7.6088705,2.3702438,2,32,1024,0,301,1980
7.6998425,2.3599102,2,33,1089,0,301,1981
7.7630215,2.4132316,3,34,1156,0,301,1982
7.495542,2.4765384,4,35,1225,0,301,1983
7.7084107,2.512846,2,36,1296,0,301,1984
7.6496925,2.520113,3,37,1369,0,301,1985
7.9373746,2.5095992,4,38,1444,0,301,1986
7.9956436,2.4915512,3,39,1521,0,301,1987
7.7297354,2.4680996,3,40,1600,0,301,1988
7.9655457,2.118662,2,29,841,0,302,1979
7.8438487,2.3075726,2,30,900,0,302,1980
7.8438487,2.9079933,2,31,961,0,302,1981
7.7574787,2.818995,2,32,1024,0,302,1982
8.069655,2.7638001,2,33,1089,0,302,1983
8.014336,2.163323,2,34,1156,0,302,1984
7.770645,2.055405,2,35,1225,0,302,1985
7.9208097,2.093098,2,36,1296,0,302,1986
7.957177,2.2628043,2,37,1369,0,302,1987
7.9909153,2.222459,2,38,1444,0,302,1988
7.607878,2.2181158,2,27,729,0,303,1979
7.5453897,2.4501426,2,28,784,0,303,1980
7.6496925,2.4527278,2,28,784,0,303,1981
7.6496925,2.4915512,3,29,841,0,303,1982
7.5745583,2.4203682,3,30,900,0,303,1983
7.6221747,2.1540852,3,31,961,0,303,1984
7.5310163,2.4123359,3,32,1024,0,303,1985
7.6182513,2.4132316,3,34,1156,0,303,1986
7.7328076,2.4060438,3,35,1225,0,303,1987
7.7480288,2.3125355,3,36,1296,0,303,1988
7.5908523,2.1306098,1,49,2401,0,304,1979
7.6401234,2.0451088,0,50,2500,0,304,1980
6.809039,2.059239,0,51,2601,0,304,1981
7.5807,2.059239,0,52,2704,0,304,1982
7.637234,2.0831845,0,52,2704,0,304,1983
7.6108527,2.0579624,0,53,2809,0,304,1984
7.58883,2.055405,0,54,2916,0,304,1985
7.5683794,2.059239,0,56,3136,0,304,1986
7.6083746,2.055405,0,57,3249,0,304,1987
7.6009026,1.9878744,0,58,3364,0,304,1988
7.584773,2.4318573,1,31,961,0,305,1979
7.584773,2.8332133,2,32,1024,0,305,1980
7.59287,2.9019709,2,33,1089,0,305,1981
7.551712,2.9079933,2,34,1156,0,305,1982
7.5807,2.9370434,2,35,1225,0,305,1983
7.572503,2.9210086,2,36,1296,0,305,1984
7.698483,2.9231615,2,37,1369,0,305,1985
7.6943927,2.9101744,2,38,1444,0,305,1986
7.512071,2.8791983,2,39,1521,0,305,1987
7.783224,2.78192,2,40,1600,0,305,1988
7.58883,2.627563,2,32,1024,0,306,1979
7.5908523,2.575661,2,34,1156,0,306,1980
7.539027,2.6093342,2,35,1225,0,306,1981
7.6778636,2.4484155,2,36,1296,0,306,1982
7.6568103,2.6810215,2,37,1369,0,306,1983
7.635304,2.5463152,2,38,1444,0,306,1984
7.6401234,2.6475923,2,39,1521,0,306,1985
7.59589,2.5564518,1,40,1600,0,306,1986
7.668561,2.643334,1,42,1764,0,306,1987
7.6401234,2.7080503,0,42,1764,0,306,1988
7.4024515,2.6727684,1,23,529,0,307,1979
7.624619,2.6803365,1,24,576,0,307,1980
7.517521,2.60417,1,26,676,0,307,1981
7.6591716,1.541159,1,27,729,0,307,1982
7.3839893,1.9300711,1,28,784,0,307,1983
7.5240216,1.6658182,1,28,784,0,307,1984
7.3620105,1.6272779,1,30,900,0,307,1985
7.495542,1.7664416,1,30,900,0,307,1986
8.090709,1.427916,1,32,1024,0,307,1987
8.134467,1.609438,1,32,1024,0,307,1988
7.495542,2.6347623,2,23,529,0,308,1979
7.506592,2.630449,2,24,576,0,308,1980
7.4524026,2.6173959,3,25,625,0,308,1981
7.0387836,2.5136561,4,26,676,0,308,1982
7.517521,2.6789646,4,27,729,0,308,1983
7.8030267,2.4997952,3,28,784,0,308,1984
7.721349,2.503074,3,29,841,0,308,1985
7.6778636,2.464704,3,30,900,0,308,1986
7.698483,2.362739,3,31,961,0,308,1987
7.7579064,2.3513753,3,32,1024,0,308,1988
7.710205,2.1198635,2,40,1600,0,309,1979
7.6916566,2.184927,1,41,1681,0,309,1980
7.5908523,2.275214,1,42,1764,0,309,1981
7.5953875,2.2596776,2,43,1849,0,309,1982
7.473069,2.275214,2,44,1936,0,309,1983
7.5683794,2.16791,2,45,2025,0,309,1984
7.559038,2.0881534,1,46,2116,0,309,1985
7.620705,2.1505988,0,47,2209,0,309,1986
7.6172676,2.2385798,0,48,2304,0,309,1987
7.624619,2.3025851,0,49,2401,0,309,1988
7.5868034,2.4664032,2,27,729,0,310,1979
7.614312,2.5144653,2,28,784,0,310,1980
7.5283318,2.5618677,3,29,841,0,310,1981
7.822445,2.5136561,3,30,900,0,310,1982
7.74846,2.5470986,4,31,961,0,310,1983
7.650169,2.7511096,4,32,1024,0,310,1984
7.6068845,2.783776,4,33,1089,0,310,1985
7.8143997,2.6224923,4,34,1156,0,310,1986
7.796469,2.6333268,4,36,1296,0,310,1987
7.805067,2.7794402,4,36,1296,0,310,1988
7.9215355,2.653946,3,40,1600,0,311,1979
7.852828,2.7180004,2,41,1681,0,311,1980
7.721349,2.9150643,1,42,1764,0,311,1981
7.8347883,2.9161477,1,42,1764,0,311,1982
7.9641557,2.9977303,0,43,1849,0,311,1983
7.838343,2.7447035,0,45,2025,0,311,1984
7.8995247,2.7750857,0,46,2116,0,311,1985
7.9487386,2.9851768,0,47,2209,0,311,1986
7.787382,2.7719636,0,48,2304,0,311,1987
7.7275352,2.7899375,0,49,2401,0,311,1988
7.6401234,2.745346,1,31,961,0,312,1979
7.517521,2.686486,2,32,1024,0,312,1980
7.517521,2.6885276,2,33,1089,0,312,1981
7.5766096,2.7769542,2,34,1156,0,312,1982
7.6009026,2.8183982,2,35,1225,0,312,1983
7.5683794,2.85647,2,36,1296,0,312,1984
7.5807,2.9134371,2,37,1369,0,312,1985
7.539027,2.8045719,2,38,1444,0,312,1986
7.534763,2.8639138,2,39,1521,0,312,1987
7.5600805,2.8914824,2,40,1600,0,312,1988
7.7266536,4.432957,0,23,529,0,313,1979
7.7288556,2.3446863,1,25,625,0,313,1980
7.630461,2.3174736,1,26,676,0,313,1981
7.6172676,2.3494687,2,26,676,0,313,1982
7.706613,2.2935443,2,28,784,0,313,1983
7.7106533,2.3456445,2,29,841,0,313,1984
7.7106533,2.3608541,2,30,900,0,313,1985
7.621685,2.373975,3,31,961,0,313,1986
7.572503,2.4060438,3,32,1024,0,313,1987
7.5642385,2.4024305,3,33,1089,0,313,1988
7.539027,3.1929424,0,37,1369,0,314,1979
7.549609,3.297687,0,38,1444,0,314,1980
7.762171,3.1908877,0,39,1521,0,314,1981
7.720462,3.4291368,0,40,1600,0,314,1982
7.5807,3.3741686,0,41,1681,0,314,1983
7.5807,3.4349544,0,42,1764,0,314,1984
7.783224,3.2084215,0,43,1849,0,314,1985
7.678789,3.0717669,0,44,1936,0,314,1986
7.7079616,3.1755507,0,45,2025,0,314,1987
7.765993,3.295837,0,46,2116,0,314,1988
7.986165,2.5022552,0,41,1681,0,315,1979
8.062118,2.248129,0,42,1764,0,315,1980
8.015657,1.9459101,0,43,1849,0,315,1981
7.9905767,2.265921,0,44,1936,0,315,1982
7.8038435,2.4989738,0,47,2209,0,315,1983
7.863267,2.3869262,0,46,2116,0,315,1984
7.8438487,2.4123359,0,47,2209,0,315,1985
7.843064,2.4915512,0,47,2209,0,315,1986
7.799753,2.5257287,0,49,2401,0,315,1987
7.635787,2.3636801,0,50,2500,0,315,1988
7.721349,2.5225234,1,40,1600,0,316,1979
7.7587605,2.6651428,1,42,1764,0,316,1980
