state,region,year,public,hwy,water,other,private,gsp,emp,unemp
35,9,1983,15743.83,8.789348,7.96252,8.749664,10.539879,10.37033,6.873888,11.0
35,9,1984,15759.04,8.793212,7.964493,8.747146,10.552599,10.426647,6.914632,9.4
35,9,1985,15844.49,8.800864,7.9773097,8.746785,10.579193,10.456482,6.937314,8.8
35,9,1986,15947.63,8.812318,7.982833,8.748452,10.52995,10.489439,6.964608,8.5
36,2,1970,50428.35,9.976138,8.835417,10.00097,11.568728,11.775036,8.378299,4.5
36,2,1971,53374.91,10.037729,8.857244,10.063752,11.60792,11.776213,8.364345,5.4
36,2,1972,56250.56,10.08876,8.882194,10.125712,11.64423,11.820616,8.389359,5.4
36,2,1973,58090.06,10.112001,8.898166,10.171016,11.68428,11.87039,8.413276,4.8
36,2,1974,59430.51,10.13348,8.905637,10.199334,11.733571,11.853788,8.4150715,5.1
36,2,1975,60860.6,10.151267,8.934695,10.227244,11.779729,11.819144,8.397463,8.3
36,2,1976,61871.02,10.166804,8.956136,10.243201,11.731377,11.850668,8.414673,7.9
36,2,1977,62830.91,10.178919,8.978099,10.259811,11.754104,11.878201,8.426218,7.7
36,2,1978,62861.36,10.177611,9.002926,10.255094,11.784573,11.905846,8.458758,6.9
36,2,1979,62652.44,10.16729,9.031136,10.24905,11.822654,11.91459,8.477641,6.9
36,2,1980,62617.53,10.150914,9.06607,10.252257,11.86267,11.887017,8.466553,7.8
36,2,1981,62440.58,10.130958,9.103573,10.2522,11.797847,11.895258,8.461448,8.4
36,2,1982,62061.65,10.116728,9.130366,10.242692,11.82628,11.858513,8.429476,11.0
36,2,1983,61479.97,10.105455,9.127902,10.232615,11.842749,11.877034,8.417218,12.0
36,2,1984,61158.43,10.094118,9.114446,10.235398,11.856899,11.927713,8.445654,9.1
36,2,1985,60661.77,10.0842,9.095596,10.23223,11.886825,11.956387,8.461744,8.0
36,2,1986,60244.69,10.079742,9.085542,10.224234,11.887478,11.988302,8.474474,6.8
37,1,1970,4310.22,7.725149,6.3495936,7.2953076,8.601034,9.192584,5.8409324,5.2
37,1,1971,4451.24,7.731141,6.3830333,7.3660088,8.632325,9.195126,5.837147,6.8
37,1,1972,4493.55,7.7072244,6.3488593,7.4368176,8.673477,9.23474,5.880812,6.5
37,1,1973,4498.12,7.686741,6.3345575,7.4703097,8.717547,9.25875,5.90236,6.2
37,1,1974,4490.52,7.6801248,6.3205705,7.4785933,8.774936,9.199078,5.9053617,7.3
37,1,1975,4463.83,7.668164,6.318211,7.478797,8.824647,9.15197,5.8556447,11.0
37,1,1976,4437.89,7.6476574,6.3298993,7.484964,8.719934,9.207135,5.904544,8.1
37,1,1977,4443.85,7.62696,6.378664,7.496597,8.746193,9.242129,5.944635,8.6
37,1,1978,4442.7,7.609267,6.4861913,7.4786673,8.779427,9.269552,5.980909,6.6
37,1,1979,4430.52,7.5953016,6.5419097,7.4662733,8.825255,9.281172,5.9914646,6.6
37,1,1980,4411.81,7.5803986,6.589133,7.4531274,8.875558,9.260843,5.9872055,7.2
37,1,1981,4396.28,7.5647054,6.625989,7.445955,8.861825,9.291736,5.9949584,7.6
37,1,1982,4342.85,7.5531187,6.6403594,7.421052,8.898881,9.267855,5.967428,10.0
37,1,1983,4302.36,7.5383887,6.646053,7.410849,8.923094,9.307649,5.9821715,8.3
37,1,1984,4251.45,7.5283427,6.6358547,7.3960285,8.946909,9.393579,6.0316463,5.3
37,1,1985,4230.74,7.5283694,6.6589475,7.3720803,8.987327,9.439227,6.061923,4.9
37,1,1986,4254.36,7.541163,6.685649,7.3585124,9.010894,9.494241,6.0924406,4.0
38,5,1970,8250.43,8.294931,6.9983177,8.055827,10.099167,9.948652,6.7357802,5.0
38,5,1971,8694.41,8.319449,7.080119,8.132527,10.18065,9.981651,6.759951,5.3
38,5,1972,9115.22,8.351146,7.2100573,8.168265,10.214594,10.050009,6.8247,4.2
38,5,1973,9554.06,8.377653,7.296325,8.224271,10.247955,10.123385,6.891626,3.7
38,5,1974,10014.14,8.413655,7.3538117,8.279898,10.293824,10.132732,6.923432,4.5
38,5,1975,10637.46,8.443407,7.401988,8.37882,10.338568,10.105734,6.890202,8.7
38,5,1976,11097.59,8.46127,7.4181147,8.456092,10.462899,10.177476,6.9451475,6.9
38,5,1977,11500.56,8.469359,7.422846,8.529183,10.478535,10.232468,6.986289,7.2
38,5,1978,11653.18,8.458587,7.4246364,8.568074,10.505577,10.295091,7.036588,5.7
38,5,1979,11911.5,8.455345,7.4644527,8.60639,10.540258,10.341388,7.0698743,5.0
38,5,1980,12263.76,8.45315,7.4977784,8.660412,10.576383,10.351469,7.0807,6.9
38,5,1981,12577.08,8.44918,7.5169716,8.710595,10.604401,10.39001,7.0870724,8.4
38,5,1982,12972.01,8.441128,7.5666213,8.764933,10.629636,10.371614,7.058156,11.0
38,5,1983,13110.97,8.416754,7.5996566,8.793501,10.643389,10.431583,7.080868,10.0
38,5,1984,13172.84,8.400246,7.6432767,8.800583,10.652988,10.511513,7.140849,7.1
38,5,1985,13211.81,8.403487,7.6645064,8.797529,10.675897,10.53707,7.167192,6.8
38,5,1986,13391.24,8.409915,7.6878686,8.812567,10.784115,10.578496,7.198931,6.2
39,4,1970,4173.17,8.017667,5.5562487,6.7801833,9.127226,8.676587,5.167069,3.3
39,4,1971,4261.98,8.033035,5.5933723,6.815925,9.152296,8.71029,5.187386,3.7
39,4,1972,4333.46,8.049264,5.565248,6.8467093,9.178706,8.77663,5.2464976,3.7
39,4,1973,4407.53,8.053585,5.6014543,6.89938,9.212104,8.860499,5.293807,3.3
39,4,1974,4501.83,8.069424,5.6093254,6.9408126,9.255125,8.8444805,5.330785,3.5
39,4,1975,4630.2,8.082933,5.6324654,7.0140233,9.290321,8.875427,5.3437686,3.7
39,4,1976,4732.91,8.088537,5.661953,7.080262,9.319505,8.84246,5.3872437,3.4
39,4,1977,4840.82,8.098949,5.6586456,7.141285,9.310996,8.910721,5.4231863,3.3
39,4,1978,4895.63,8.093804,5.671776,7.193663,9.334701,8.961879,5.466371,3.0
39,4,1979,4998.02,8.090629,5.731949,7.2624254,9.366152,9.007489,5.4864554,3.5
39,4,1980,5067.5,8.084862,5.7916408,7.309868,9.399678,8.967122,5.4722705,4.9
39,4,1981,5125.45,8.079801,5.8551292,7.3446093,9.385248,8.988321,5.463832,5.1
39,4,1982,5178.56,8.077907,5.921525,7.3671403,9.395728,8.966356,5.4389486,5.5
39,4,1983,5162.24,8.071247,5.976706,7.3569245,9.392389,8.943768,5.460861,5.4
39,4,1984,5146.61,8.070703,6.0068703,7.340213,9.391166,9.011889,5.5093884,4.3
39,4,1985,5148.18,8.074462,6.046686,7.3225565,9.409965,9.038128,5.519058,5.1
39,4,1986,5281.22,8.080587,6.2613964,7.330497,9.333014,9.077951,5.529032,4.7
40,6,1970,20949.51,9.135643,7.9329257,9.091748,10.55628,10.456482,7.1911283,4.8
40,6,1971,21687.41,9.159767,7.9620185,9.13892,10.60595,10.512465,7.2128844,5.0
40,6,1972,22448.25,9.175769,8.034119,9.180256,10.6450205,10.606659,7.279388,3.6
40,6,1973,22886.75,9.184419,8.044732,9.212868,10.680321,10.678767,7.3337417,3.0
40,6,1974,23184.46,9.196356,8.055793,9.227329,10.732844,10.670164,7.3512864,3.9
40,6,1975,23972.49,9.208448,8.138109,9.265676,10.78022,10.647756,7.3170133,8.3
40,6,1976,24632.07,9.219617,8.192216,9.298914,10.841084,10.721261,7.3622646,6.0
40,6,1977,25153.79,9.236207,8.2238655,9.320348,10.862492,10.777726,7.407378,6.3
40,6,1978,25444.07,9.244376,8.252201,9.32917,10.893265,10.851858,7.4599147,5.8
40,6,1979,25820.64,9.2507515,8.293184,9.342395,10.931393,10.873489,7.4828506,5.8
40,6,1980,26011.9,9.256102,8.30792,9.349039,10.971769,10.855338,7.4654264,7.3
40,6,1981,26321.05,9.260527,8.342096,9.359579,10.979823,10.874342,7.470452,9.1
40,6,1982,26467.14,9.261951,8.376249,9.358311,11.006166,10.858364,7.4401464,12.0
40,6,1983,26394.65,9.260051,8.4066105,9.342106,11.021249,10.90075,7.449498,12.0
40,6,1984,26261.07,9.261363,8.420244,9.323632,11.035405,10.982067,7.5021863,8.6
40,6,1985,26236.06,9.272302,8.417888,9.311952,11.064845,11.024138,7.5325165,8.0
40,6,1986,26281.46,9.282182,8.419276,9.305923,11.083146,11.068574,7.5651717,8.0
41,7,1970,53639.88,10.163615,9.030341,9.870202,12.272218,11.988675,8.195582,4.4
41,7,1971,55700.45,10.19665,9.06982,9.913348,12.304631,12.008158,8.211618,4.9
41,7,1972,57213.27,10.224072,9.092023,9.941288,12.323562,12.057341,8.264724,4.5
41,7,1973,59134.01,10.254656,9.10196,9.987213,12.344553,12.11979,8.328861,3.9
41,7,1974,60974.12,10.264066,9.116937,10.051161,12.379103,12.14992,8.380273,4.3
41,7,1975,62734.61,10.273813,9.149604,10.100689,12.412752,12.175201,8.403554,5.6
41,7,1976,64422.93,10.285494,9.1955185,10.137199,12.509248,12.233406,8.451843,5.7
41,7,1977,65863.92,10.289636,9.233008,10.173842,12.523692,12.295607,8.498377,5.3
41,7,1978,67133.78,10.291713,9.266646,10.206082,12.556527,12.355866,8.570089,4.8
41,7,1979,69034.04,10.303973,9.315893,10.242449,12.596379,12.39016,8.630843,4.2
41,7,1980,71409.31,10.319188,9.392057,10.278766,12.6395645,12.406394,8.674402,5.2
41,7,1981,74168.05,10.339584,9.443386,10.329098,12.719398,12.447806,8.729074,5.3
41,7,1982,76260.44,10.359984,9.475069,10.362778,12.764089,12.447087,8.742478,6.9
41,7,1983,78159.02,10.384357,9.507951,10.384153,12.79127,12.457785,8.731272,8.0
41,7,1984,80067.98,10.400624,9.530635,10.416686,12.8058,12.519733,8.778387,5.9
41,7,1985,82196.09,10.41135,9.55401,10.459102,12.835592,12.554572,8.80434,7.0
41,7,1986,84303.17,10.417857,9.595936,10.495338,12.799979,12.529289,8.789386,8.9
42,8,1970,6494.16,8.044809,6.480658,7.9099264,9.328357,9.282661,5.8777356,6.1
42,8,1971,6666.03,8.09602,6.4605613,7.91762,9.36058,9.327412,5.911609,6.4
42,8,1972,6773.32,8.126054,6.440181,7.9249263,9.3911295,9.399555,5.9738097,6.1
42,8,1973,6928.74,8.159904,6.3960624,7.9485264,9.432963,9.461099,6.0277963,5.7
42,8,1974,7072.53,8.184059,6.3850427,7.9711685,9.478785,9.493035,6.073275,5.9
42,8,1975,7239.52,8.195971,6.3968296,8.010784,9.519072,9.50911,6.087456,6.5
42,8,1976,7373.63,8.195596,6.4075894,8.052697,9.685999,9.569063,6.137295,5.7
42,8,1977,7547.71,8.207966,6.4104214,8.092389,9.716207,9.637176,6.1917486,5.3
42,8,1978,7716.92,8.219146,6.4490952,8.123694,9.749329,9.71782,6.26416,3.8
42,8,1979,7893.14,8.221845,6.5103774,8.16043,9.791146,9.757941,6.307005,4.3
42,8,1980,8057.45,8.225334,6.560012,8.193348,9.836654,9.777867,6.311372,6.3
42,8,1981,8334.41,8.243038,6.583534,8.24545,9.860888,9.803281,6.324359,6.7
42,8,1982,8606.09,8.253717,6.589916,8.303131,9.893355,9.792109,6.3295426,7.8
42,8,1983,8908.45,8.260288,6.5949607,8.368656,9.910094,9.829303,6.340183,9.2
42,8,1984,9453.63,8.2753105,6.6151543,8.472525,9.920327,9.912298,6.3989277,6.5
42,8,1985,10311.4,8.297601,6.6942897,8.610573,9.945147,9.948461,6.436631,5.9
42,8,1986,11392.0,8.330869,6.7654886,8.760075,10.032641,9.961426,6.4522066,6.0
43,1,1970,2627.12,7.510507,5.566396,6.288769,8.307141,8.37885,4.9965363,4.9
43,1,1971,2756.19,7.5397344,5.547051,6.427103,8.354745,8.397959,4.9978876,6.8
43,1,1972,2894.58,7.570814,5.5784836,6.535517,8.39001,8.4362,5.034352,6.5
43,1,1973,2967.25,7.5833697,5.608702,6.591975,8.42893,8.47658,5.083266,5.6
43,1,1974,3025.15,7.603369,5.6237645,6.611059,8.47772,8.445052,5.0925226,6.9
43,1,1975,3083.07,7.608047,5.6223555,6.6748013,8.520755,8.4180355,5.0882134,9.4
43,1,1976,3075.61,7.6054173,5.591248,6.6827226,8.474315,8.468003,5.1263423,8.7
43,1,1977,3055.26,7.599942,5.571241,6.6775994,8.477608,8.49964,5.184028,7.0
43,1,1978,3019.42,7.595694,5.544122,6.651675,8.502323,8.587278,5.250177,5.9
43,1,1979,3020.06,7.584956,5.565325,6.6726403,8.538144,8.62497,5.2877617,5.1
43,1,1980,3032.36,7.57117,5.595009,6.711582,8.576991,8.636575,5.298817,6.4
43,1,1981,3016.79,7.5562606,5.635325,6.714122,8.615182,8.678461,5.3195896,5.7
43,1,1982,2983.19,7.536636,5.6611185,6.7095604,8.643149,8.67778,5.312713,6.9
43,1,1983,2950.98,7.526922,5.676754,6.6865973,8.658123,8.742095,5.329816,6.9
43,1,1984,2927.85,7.5215507,5.7186384,6.6540623,8.671235,8.805225,5.370173,5.2
43,1,1985,2925.39,7.5168085,5.778766,6.6377034,8.699813,8.873748,5.4147663,4.8
43,1,1986,2936.44,7.512159,5.815652,6.6474032,8.844969,8.933928,5.457029,4.7
44,5,1970,20732.56,9.329386,7.8924932,8.823389,10.454692,10.784545,7.325742,3.4
44,5,1971,21582.28,9.359502,7.907184,8.889715,10.513133,10.820758,7.3570457,3.6
44,5,1972,22348.28,9.385796,7.9332123,8.941418,10.551725,10.876669,7.411677,3.6
44,5,1973,22927.0,9.406947,7.9562244,8.974753,10.5964365,10.946622,7.469312,3.6
44,5,1974,23570.72,9.440011,7.9735928,8.99784,10.649119,10.958513,7.497928,4.0
44,5,1975,24524.64,9.475406,8.020399,9.041578,10.695302,10.955881,7.483638,6.4
44,5,1976,25440.39,9.502833,8.103794,9.075181,10.788818,11.004131,7.5219135,5.9
44,5,1977,26020.05,9.522491,8.176498,9.082514,10.807765,11.053284,7.5654826,5.3
44,5,1978,26621.8,9.545601,8.239335,9.088369,10.839412,11.10413,7.6175137,5.4
44,5,1979,27058.08,9.55789,8.286275,9.097521,10.88006,11.12907,7.6568103,4.7
44,5,1980,27606.76,9.569896,8.345715,9.112479,10.923491,11.13877,7.676566,5.0
44,5,1981,27993.19,9.57486,8.390373,9.125927,10.953678,11.166356,7.6782336,6.1
44,5,1982,28206.71,9.575715,8.437195,9.1248455,10.982245,11.161593,7.6715474,7.7
44,5,1983,28109.5,9.567761,8.464286,9.112812,10.998332,11.216674,7.699344,6.1
44,5,1984,28031.46,9.565627,8.464608,9.1073885,11.014627,11.281359,7.7550387,5.0
44,5,1985,27922.62,9.564421,8.463843,9.097584,11.046287,11.328318,7.80576,5.6
44,5,1986,28000.68,9.564787,8.473644,9.100507,11.175434,11.387033,7.8468637,5.0
45,9,1970,25751.49,9.066138,8.142238,9.522063,10.529598,10.5770445,6.9841604,9.1
45,9,1971,26775.46,9.107469,8.16467,9.563702,10.577929,10.570445,6.9702606,10.0
45,9,1972,27853.91,9.148265,8.1765995,9.609053,10.615564,10.609921,7.003156,9.5
45,9,1973,28392.6,9.178013,8.174593,9.626488,10.65082,10.679827,7.0495152,7.7
45,9,1974,29137.6,9.218205,8.202814,9.642605,10.702416,10.722937,7.0893264,7.2
45,9,1975,29497.89,9.230968,8.223667,9.652544,10.747637,10.744343,7.1112676,9.5
45,9,1976,29997.51,9.239664,8.255686,9.670956,10.826005,10.793373,7.1568785,8.7
45,9,1977,30862.78,9.237939,8.374829,9.695628,10.849461,10.84955,7.2203736,8.8
45,9,1978,31968.1,9.249055,8.467866,9.729968,10.877952,10.948611,7.3034396,6.9
45,9,1979,33454.73,9.256341,8.481176,9.807024,10.913401,11.0050125,7.365939,6.8
45,9,1980,35106.09,9.271533,8.500373,9.881164,10.950833,10.998694,7.382933,7.9
45,9,1981,36528.0,9.284503,8.50984,9.942459,11.005278,10.984902,7.385231,9.5
45,9,1982,37941.5,9.297667,8.487319,10.006772,11.029679,10.946322,7.357939,12.0
45,9,1983,39515.57,9.310987,8.482714,10.07011,11.04237,10.982373,7.3690333,11.0
45,9,1984,40454.47,9.335718,8.479909,10.098301,11.05495,11.026906,7.414332,9.5
45,9,1985,40775.81,9.348232,8.495029,10.102621,11.08105,11.061375,7.4444823,8.1
45,9,1986,41136.36,9.370593,8.525748,10.100506,11.097922,11.114803,7.478678,8.2
46,5,1970,6482.87,8.306255,6.3878555,7.51707,10.098654,9.8016205,6.247075,6.1
46,5,1971,7051.17,8.398291,6.351235,7.6199646,10.139064,9.822169,6.253829,6.5
46,5,1972,7652.54,8.504592,6.3425264,7.671785,10.173604,9.868586,6.292495,6.5
46,5,1973,8245.21,8.616072,6.3317866,7.6794314,10.211976,9.890453,6.33079,5.7
46,5,1974,8735.95,8.703345,6.3136024,7.678271,10.256205,9.85435,6.3498383,5.9
46,5,1975,9220.62,8.764281,6.3196707,7.7247868,10.298604,9.85372,6.353848,8.5
46,5,1976,9624.86,8.804972,6.347564,7.777562,10.388742,9.917982,6.3907437,7.5
46,5,1977,9942.15,8.835554,6.3475294,7.822729,10.417763,9.961426,6.4160786,7.1
46,5,1978,10115.55,8.849805,6.3595567,7.8495307,10.452272,10.000433,6.4506283,6.2
46,5,1979,10457.33,8.87033,6.3940253,7.916242,10.488949,10.025352,6.490116,6.7
46,5,1980,10705.18,8.889319,6.4093194,7.9528365,10.525475,10.014537,6.470645,7.9
46,5,1981,10943.56,8.909346,6.456393,7.9745226,10.453956,10.001204,6.443336,11.0
46,5,1982,11059.62,8.922966,6.531402,7.962402,10.477401,9.969744,6.409846,14.0
46,5,1983,11078.85,8.929434,6.6283193,7.9271946,10.489404,9.943766,6.366986,18.0
46,5,1984,11072.89,8.930854,6.695626,7.9018583,10.493167,9.981143,6.391247,15.0
46,5,1985,11000.7,8.928337,6.7116065,7.8770556,10.506421,9.981791,6.392252,13.0
46,5,1986,10984.38,8.928639,6.7262454,7.8653336,10.485193,9.985298,6.392754,12.0
47,3,1970,23565.08,9.178858,8.286057,9.200981,10.57926,10.721085,7.3332844,3.9
47,3,1971,24271.67,9.200595,8.290995,9.247719,10.618408,10.747315,7.330012,4.5
47,3,1972,24747.06,9.214435,8.292871,9.279002,10.651619,10.797103,7.3656864,4.2
47,3,1973,25226.91,9.231516,8.313362,9.299714,10.686899,10.86019,7.414874,4.1
47,3,1974,25539.33,9.251519,8.335748,9.30097,10.73497,10.855724,7.4403815,4.6
47,3,1975,25799.34,9.259395,8.364084,9.3062315,10.777874,10.838207,7.4246426,6.9
47,3,1976,25842.14,9.258982,8.380222,9.30417,10.796968,10.894013,7.453504,5.6
47,3,1977,25945.01,9.264292,8.389734,9.304653,10.821573,10.951771,7.4949307,4.9
47,3,1978,25858.17,9.266741,8.392979,9.293027,10.848753,11.000566,7.5427437,5.1
47,3,1979,25885.94,9.265215,8.412035,9.289239,10.885305,11.0298605,7.580802,4.5
47,3,1980,25894.16,9.267972,8.413429,9.286719,10.924234,11.006341,7.5694633,7.2
47,3,1981,25984.74,9.27305,8.430772,9.282803,10.913551,11.015592,7.5617456,7.8
47,3,1982,26034.63,9.278528,8.448501,9.274338,10.937784,10.994706,7.5319276,11.0
47,3,1983,26289.52,9.291352,8.474175,9.273898,10.94927,11.019498,7.530802,10.0
47,3,1984,26225.89,9.290153,8.508499,9.25324,10.9585,11.08921,7.5751743,7.3
47,3,1985,26304.98,9.293973,8.544896,9.239145,10.983678,11.119424,7.592417,7.2
47,3,1986,26400.6,9.291799,8.574069,9.23594,11.006119,11.15869,7.6127815,7.0
48,8,1970,3674.01,7.899621,5.6431475,6.544502,9.568696,8.977652,4.684905,4.5
48,8,1971,3701.91,7.9145045,5.6169167,6.536967,9.579082,8.923191,4.7095304,4.5
48,8,1972,3701.91,7.9233155,5.6009374,6.5077553,9.587666,8.962776,4.7647347,4.0
48,8,1973,3722.93,7.9321613,5.5676956,6.51569,9.611552,8.995537,4.837075,3.5
48,8,1974,3732.09,7.9390163,5.554857,6.505784,9.634621,9.086023,4.9163246,3.6
48,8,1975,3772.46,7.936185,5.571127,6.569566,9.659503,9.099298,4.983607,4.2
48,8,1976,3884.01,7.938902,5.611119,6.6924186,9.880192,9.111293,5.0530562,4.1
48,8,1977,4037.03,7.9718933,5.6755204,6.741748,9.90237,9.187992,5.1387353,3.6
48,8,1978,4115.61,7.97963,5.68606,6.802439,9.940795,9.309099,5.2332454,3.3
48,8,1979,4268.71,7.98974,5.7477036,6.912454,9.98246,9.391662,5.301811,2.8
48,8,1980,4399.69,7.99942,5.8232236,6.986936,10.026953,9.474779,5.3480597,4.0
48,8,1981,4572.67,8.008239,5.9380374,7.079909,10.178472,9.526391,5.4094114,4.1
48,8,1982,4731.98,8.02638,6.0123205,7.1411657,10.230088,9.477003,5.383118,5.8
48,8,1983,4950.82,8.045582,6.099399,7.233636,10.260689,9.386141,5.31074,8.4
48,8,1984,5184.73,8.069555,6.1666145,7.321506,10.26795,9.398726,5.3195896,6.3
48,8,1985,5448.38,8.100441,6.2596006,7.395998,10.286262,9.394494,5.3322353,7.1
48,8,1986,5700.41,8.131813,6.337852,7.458117,10.207677,9.293762,5.279644,9.0
