minority,female,ses,mathach,size,sector,pracad,disclim,himinty,schoolid,mean,sd,sdalt,junk,sdalt2,num,se,sealt,sealt2,t2,t2alt,pickone,mmses,mnses,xb,resid
0,1,1.152,24.079,1881,0,0.33,0.84,0,3881,11.94922,6.609933,6.2563276,130.91998,48.393635,41,1.0322981,0.9770742,1.0864311,0.44387034,0.4007393,0,0.12760976,0.12760976,13.432855,10.646146
0,1,-0.058,14.7,1881,0,0.33,0.84,0,3881,11.94922,6.609933,6.2563276,4.256076,48.393635,41,1.0322981,0.9770742,1.0864311,0.44387034,0.4007393,0,0.12760976,0.12760976,13.432855,1.2671452
1,0,-0.358,5.112,1881,0,0.33,0.84,0,3881,11.94922,6.609933,6.2563276,56.625233,48.393635,41,1.0322981,0.9770742,1.0864311,0.44387034,0.4007393,0,0.12760976,0.12760976,13.432855,-8.320854
0,0,-0.468,11.744,1881,0,0.33,0.84,0,3881,11.94922,6.609933,6.2563276,0.7974014,48.393635,41,1.0322981,0.9770742,1.0864311,0.44387034,0.4007393,0,0.12760976,0.12760976,13.432855,-1.6888542
0,1,-0.498,14.543,1061,0,0.46,-1.059,0,3967,12.035077,6.8936405,6.2563276,3.632937,48.393635,52,0.95597595,0.86759657,0.9647004,0.3964149,0.38927722,1,-0.22511539,-0.22511539,11.364636,3.1783638
0,1,-0.798,13.424,1061,0,0.46,-1.059,0,3967,12.035077,6.8936405,6.2563276,0.6194099,48.393635,52,0.95597595,0.86759657,0.9647004,0.3964149,0.38927722,0,-0.22511539,-0.22511539,11.364636,2.0593634
0,0,-0.548,9.408,1061,0,0.46,-1.059,0,3967,12.035077,6.8936405,6.2563276,10.426272,48.393635,52,0.95597595,0.86759657,0.9647004,0.3964149,0.38927722,0,-0.22511539,-0.22511539,11.364636,-1.9566364
0,0,-0.368,0.492,1061,0,0.46,-1.059,0,3967,12.035077,6.8936405,6.2563276,147.50038,48.393635,52,0.95597595,0.86759657,0.9647004,0.3964149,0.38927722,0,-0.22511539,-0.22511539,11.364636,-10.872637
0,1,-0.948,9.09,1061,0,0.46,-1.059,0,3967,12.035077,6.8936405,6.2563276,12.581022,48.393635,52,0.95597595,0.86759657,0.9647004,0.3964149,0.38927722,0,-0.22511539,-0.22511539,11.364636,-2.2746363
0,1,-0.538,14.43,1061,0,0.46,-1.059,0,3967,12.035077,6.8936405,6.2563276,3.2149444,48.393635,52,0.95597595,0.86759657,0.9647004,0.3964149,0.38927722,0,-0.22511539,-0.22511539,11.364636,3.065364
0,0,-0.988,9.086,1061,0,0.46,-1.059,0,3967,12.035077,6.8936405,6.2563276,12.609412,48.393635,52,0.95597595,0.86759657,0.9647004,0.3964149,0.38927722,0,-0.22511539,-0.22511539,11.364636,-2.278636
0,1,-0.388,11.489,1061,0,0.46,-1.059,0,3967,12.035077,6.8936405,6.2563276,1.317843,48.393635,52,0.95597595,0.86759657,0.9647004,0.3964149,0.38927722,0,-0.22511539,-0.22511539,11.364636,0.1243639
0,1,-0.858,10.613,1061,0,0.46,-1.059,0,3967,12.035077,6.8936405,6.2563276,4.0964704,48.393635,52,0.95597595,0.86759657,0.9647004,0.3964149,0.38927722,0,-0.22511539,-0.22511539,11.364636,-0.7516365
0,0,-0.678,9.66,1061,0,0.46,-1.059,0,3967,12.035077,6.8936405,6.2563276,8.862374,48.393635,52,0.95597595,0.86759657,0.9647004,0.3964149,0.38927722,0,-0.22511539,-0.22511539,11.364636,-1.7046366
0,1,-0.208,14.805,1061,0,0.46,-1.059,0,3967,12.035077,6.8936405,6.2563276,4.700339,48.393635,52,0.95597595,0.86759657,0.9647004,0.3964149,0.38927722,0,-0.22511539,-0.22511539,11.364636,3.440364
0,1,1.082,23.664,1061,0,0.46,-1.059,0,3967,12.035077,6.8936405,6.2563276,121.59531,48.393635,52,0.95597595,0.86759657,0.9647004,0.3964149,0.38927722,0,-0.22511539,-0.22511539,11.364636,12.299363
0,1,-0.808,10.786,1061,0,0.46,-1.059,0,3967,12.035077,6.8936405,6.2563276,3.4261029,48.393635,52,0.95597595,0.86759657,0.9647004,0.3964149,0.38927722,0,-0.22511539,-0.22511539,11.364636,-0.57863617
0,0,0.502,22.677,1061,0,0.46,-1.059,0,3967,12.035077,6.8936405,6.2563276,100.80213,48.393635,52,0.95597595,0.86759657,0.9647004,0.3964149,0.38927722,0,-0.22511539,-0.22511539,11.364636,11.312364
0,0,-0.628,15.041,1061,0,0.46,-1.059,0,3967,12.035077,6.8936405,6.2563276,5.7793436,48.393635,52,0.95597595,0.86759657,0.9647004,0.3964149,0.38927722,0,-0.22511539,-0.22511539,11.364636,3.676364
0,1,0.552,15.241,1061,0,0.46,-1.059,0,3967,12.035077,6.8936405,6.2563276,6.780953,48.393635,52,0.95597595,0.86759657,0.9647004,0.3964149,0.38927722,0,-0.22511539,-0.22511539,11.364636,3.8763638
0,1,0.782,12.924,1061,0,0.46,-1.059,0,3967,12.035077,6.8936405,6.2563276,0.082383916,48.393635,52,0.95597595,0.86759657,0.9647004,0.3964149,0.38927722,0,-0.22511539,-0.22511539,11.364636,1.5593634
0,1,-0.248,17.995,1061,0,0.46,-1.059,0,3967,12.035077,6.8936405,6.2563276,28.708452,48.393635,52,0.95597595,0.86759657,0.9647004,0.3964149,0.38927722,0,-0.22511539,-0.22511539,11.364636,6.6303644
0,0,0.592,1.918,1061,0,0.46,-1.059,0,3967,12.035077,6.8936405,6.2563276,114.89641,48.393635,52,0.95597595,0.86759657,0.9647004,0.3964149,0.38927722,0,-0.22511539,-0.22511539,11.364636,-9.446636
0,0,0.232,23.696,1061,0,0.46,-1.059,0,3967,12.035077,6.8936405,6.2563276,122.30205,48.393635,52,0.95597595,0.86759657,0.9647004,0.3964149,0.38927722,0,-0.22511539,-0.22511539,11.364636,12.331363
0,0,-0.368,21.386,1061,0,0.46,-1.059,0,3967,12.035077,6.8936405,6.2563276,76.54546,48.393635,52,0.95597595,0.86759657,0.9647004,0.3964149,0.38927722,0,-0.22511539,-0.22511539,11.364636,10.021363
0,1,-1.328,-0.052,1061,0,0.46,-1.059,0,3967,12.035077,6.8936405,6.2563276,161.01004,48.393635,52,0.95597595,0.86759657,0.9647004,0.3964149,0.38927722,0,-0.22511539,-0.22511539,11.364636,-11.416636
0,0,-0.198,11.376,1061,0,0.46,-1.059,0,3967,12.035077,6.8936405,6.2563276,1.5900538,48.393635,52,0.95597595,0.86759657,0.9647004,0.3964149,0.38927722,0,-0.22511539,-0.22511539,11.364636,0.011363983
0,0,-0.968,7.944,1061,0,0.46,-1.059,0,3967,12.035077,6.8936405,6.2563276,22.024006,48.393635,52,0.95597595,0.86759657,0.9647004,0.3964149,0.38927722,0,-0.22511539,-0.22511539,11.364636,-3.4206367
0,0,0.272,9.008,1061,0,0.46,-1.059,0,3967,12.035077,6.8936405,6.2563276,13.169449,48.393635,52,0.95597595,0.86759657,0.9647004,0.3964149,0.38927722,0,-0.22511539,-0.22511539,11.364636,-2.356636
0,0,0.102,3.693,1061,0,0.46,-1.059,0,3967,12.035077,6.8936405,6.2563276,79.99466,48.393635,52,0.95597595,0.86759657,0.9647004,0.3964149,0.38927722,0,-0.22511539,-0.22511539,11.364636,-7.6716366
0,0,-0.708,15.008,1061,0,0.46,-1.059,0,3967,12.035077,6.8936405,6.2563276,5.6217666,48.393635,52,0.95597595,0.86759657,0.9647004,0.3964149,0.38927722,0,-0.22511539,-0.22511539,11.364636,3.643364
0,1,-1.048,8.199,1061,0,0.46,-1.059,0,3967,12.035077,6.8936405,6.2563276,19.695608,48.393635,52,0.95597595,0.86759657,0.9647004,0.3964149,0.38927722,0,-0.22511539,-0.22511539,11.364636,-3.165636
0,0,-0.778,0.023,1061,0,0.46,-1.059,0,3967,12.035077,6.8936405,6.2563276,159.11234,48.393635,52,0.95597595,0.86759657,0.9647004,0.3964149,0.38927722,0,-0.22511539,-0.22511539,11.364636,-11.341637
0,0,0.452,17.075,1061,0,0.46,-1.059,0,3967,12.035077,6.8936405,6.2563276,19.696083,48.393635,52,0.95597595,0.86759657,0.9647004,0.3964149,0.38927722,0,-0.22511539,-0.22511539,11.364636,5.7103643
0,0,-0.288,11.198,1061,0,0.46,-1.059,0,3967,12.035077,6.8936405,6.2563276,2.0706456,48.393635,52,0.95597595,0.86759657,0.9647004,0.3964149,0.38927722,0,-0.22511539,-0.22511539,11.364636,-0.16663647
0,1,-0.038,19.423,1061,0,0.46,-1.059,0,3967,12.035077,6.8936405,6.2563276,46.050156,48.393635,52,0.95597595,0.86759657,0.9647004,0.3964149,0.38927722,0,-0.22511539,-0.22511539,11.364636,8.058364
0,1,-0.278,2.913,1061,0,0.46,-1.059,0,3967,12.035077,6.8936405,6.2563276,94.55566,48.393635,52,0.95597595,0.86759657,0.9647004,0.3964149,0.38927722,0,-0.22511539,-0.22511539,11.364636,-8.451636
0,0,-0.208,3.197,1061,0,0.46,-1.059,0,3967,12.035077,6.8936405,6.2563276,89.113106,48.393635,52,0.95597595,0.86759657,0.9647004,0.3964149,0.38927722,0,-0.22511539,-0.22511539,11.364636,-8.167637
0,0,1.132,7.264,1061,0,0.46,-1.059,0,3967,12.035077,6.8936405,6.2563276,28.868849,48.393635,52,0.95597595,0.86759657,0.9647004,0.3964149,0.38927722,0,-0.22511539,-0.22511539,11.364636,-4.1006365
0,1,-0.158,16.354,1061,0,0.46,-1.059,0,3967,12.035077,6.8936405,6.2563276,13.816284,48.393635,52,0.95597595,0.86759657,0.9647004,0.3964149,0.38927722,0,-0.22511539,-0.22511539,11.364636,4.9893637
0,0,0.322,19.654,1061,0,0.46,-1.059,0,3967,12.035077,6.8936405,6.2563276,49.238647,48.393635,52,0.95597595,0.86759657,0.9647004,0.3964149,0.38927722,0,-0.22511539,-0.22511539,11.364636,8.289363
0,0,-0.278,20.518,1061,0,0.46,-1.059,0,3967,12.035077,6.8936405,6.2563276,62.11057,48.393635,52,0.95597595,0.86759657,0.9647004,0.3964149,0.38927722,0,-0.22511539,-0.22511539,11.364636,9.153363
0,0,0.752,10.313,1061,0,0.46,-1.059,0,3967,12.035077,6.8936405,6.2563276,5.4008555,48.393635,52,0.95597595,0.86759657,0.9647004,0.3964149,0.38927722,0,-0.22511539,-0.22511539,11.364636,-1.0516367
0,0,-0.208,2.558,1061,0,0.46,-1.059,0,3967,12.035077,6.8936405,6.2563276,101.58571,48.393635,52,0.95597595,0.86759657,0.9647004,0.3964149,0.38927722,0,-0.22511539,-0.22511539,11.364636,-8.806637
0,0,-0.538,19.956,1061,0,0.46,-1.059,0,3967,12.035077,6.8936405,6.2563276,53.568134,48.393635,52,0.95597595,0.86759657,0.9647004,0.3964149,0.38927722,0,-0.22511539,-0.22511539,11.364636,8.591363
0,1,-1.128,19.138,1061,0,0.46,-1.059,0,3967,12.035077,6.8936405,6.2563276,42.263348,48.393635,52,0.95597595,0.86759657,0.9647004,0.3964149,0.38927722,0,-0.22511539,-0.22511539,11.364636,7.773364
0,0,-0.828,5.924,1061,0,0.46,-1.059,0,3967,12.035077,6.8936405,6.2563276,45.064022,48.393635,52,0.95597595,0.86759657,0.9647004,0.3964149,0.38927722,0,-0.22511539,-0.22511539,11.364636,-5.4406366
0,0,-0.688,3.036,1061,0,0.46,-1.059,0,3967,12.035077,6.8936405,6.2563276,92.1787,48.393635,52,0.95597595,0.86759657,0.9647004,0.3964149,0.38927722,0,-0.22511539,-0.22511539,11.364636,-8.328636
0,0,-0.438,13.352,1061,0,0.46,-1.059,0,3967,12.035077,6.8936405,6.2563276,0.51126283,48.393635,52,0.95597595,0.86759657,0.9647004,0.3964149,0.38927722,0,-0.22511539,-0.22511539,11.364636,1.9873638
0,0,-0.288,19.056,1061,0,0.46,-1.059,0,3967,12.035077,6.8936405,6.2563276,41.20389,48.393635,52,0.95597595,0.86759657,0.9647004,0.3964149,0.38927722,0,-0.22511539,-0.22511539,11.364636,7.6913633
0,1,-0.358,-1.476,1061,0,0.46,-1.059,0,3967,12.035077,6.8936405,6.2563276,199.17604,48.393635,52,0.95597595,0.86759657,0.9647004,0.3964149,0.38927722,0,-0.22511539,-0.22511539,11.364636,-12.840636
0,0,1.032,15.802,1061,0,0.46,-1.059,0,3967,12.035077,6.8936405,6.2563276,10.017391,48.393635,52,0.95597595,0.86759657,0.9647004,0.3964149,0.38927722,0,-0.22511539,-0.22511539,11.364636,4.4373636
0,1,-0.498,5.253,1061,0,0.46,-1.059,0,3967,12.035077,6.8936405,6.2563276,54.52307,48.393635,52,0.95597595,0.86759657,0.9647004,0.3964149,0.38927722,0,-0.22511539,-0.22511539,11.364636,-6.1116366
0,0,1.282,19.612,1061,0,0.46,-1.059,0,3967,12.035077,6.8936405,6.2563276,48.65098,48.393635,52,0.95597595,0.86759657,0.9647004,0.3964149,0.38927722,0,-0.22511539,-0.22511539,11.364636,8.247363
0,0,-0.168,20.99,1061,0,0.46,-1.059,0,3967,12.035077,6.8936405,6.2563276,69.77305,48.393635,52,0.95597595,0.86759657,0.9647004,0.3964149,0.38927722,0,-0.22511539,-0.22511539,11.364636,9.625363
0,1,-0.508,17.147,1061,0,0.46,-1.059,0,3967,12.035077,6.8936405,6.2563276,20.34033,48.393635,52,0.95597595,0.86759657,0.9647004,0.3964149,0.38927722,0,-0.22511539,-0.22511539,11.364636,5.782363
0,0,0.002,23.339,1114,1,0.73,-1.534,1,3992,14.645207,5.5929527,6.2563276,114.53339,48.393635,53,0.7682511,0.8593727,0.9555561,6.8331676,4.416885,1,0.36539623,0.36539623,14.827125,8.511876
1,0,0.082,3.158,1114,1,0.73,-1.534,1,3992,14.645207,5.5929527,6.2563276,89.85094,48.393635,53,0.7682511,0.8593727,0.9555561,6.8331676,4.416885,0,0.36539623,0.36539623,14.827125,-11.669125
0,1,0.502,13.568,1114,1,0.73,-1.534,1,3992,14.645207,5.5929527,6.2563276,0.8668095,48.393635,53,0.7682511,0.8593727,0.9555561,6.8331676,4.416885,0,0.36539623,0.36539623,14.827125,-1.2591248
1,1,-0.298,8.769,1114,1,0.73,-1.534,1,3992,14.645207,5.5929527,6.2563276,14.961222,48.393635,53,0.7682511,0.8593727,0.9555561,6.8331676,4.416885,0,0.36539623,0.36539623,14.827125,-6.0581245
0,0,0.392,5.092,1114,1,0.73,-1.534,1,3992,14.645207,5.5929527,6.2563276,56.926632,48.393635,53,0.7682511,0.8593727,0.9555561,6.8331676,4.416885,0,0.36539623,0.36539623,14.827125,-9.735125
0,0,-0.488,12.847,1114,1,0.73,-1.534,1,3992,14.645207,5.5929527,6.2563276,0.044111058,48.393635,53,0.7682511,0.8593727,0.9555561,6.8331676,4.416885,0,0.36539623,0.36539623,14.827125,-1.9801245
0,1,0.292,17.031,1114,1,0.73,-1.534,1,3992,14.645207,5.5929527,6.2563276,19.307467,48.393635,53,0.7682511,0.8593727,0.9555561,6.8331676,4.416885,0,0.36539623,0.36539623,14.827125,2.2038755
1,1,0.912,4.875,1114,1,0.73,-1.534,1,3992,14.645207,5.5929527,6.2563276,60.248238,48.393635,53,0.7682511,0.8593727,0.9555561,6.8331676,4.416885,0,0.36539623,0.36539623,14.827125,-9.952125
0,0,0.702,15.753,1114,1,0.73,-1.534,1,3992,14.645207,5.5929527,6.2563276,9.70962,48.393635,53,0.7682511,0.8593727,0.9555561,6.8331676,4.416885,0,0.36539623,0.36539623,14.827125,0.92587566
0,0,-0.988,8.693,1114,1,0.73,-1.534,1,3992,14.645207,5.5929527,6.2563276,15.554931,48.393635,53,0.7682511,0.8593727,0.9555561,6.8331676,4.416885,0,0.36539623,0.36539623,14.827125,-6.1341248
1,1,-1.398,21.469,1114,1,0.73,-1.534,1,3992,14.645207,5.5929527,6.2563276,78.00469,48.393635,53,0.7682511,0.8593727,0.9555561,6.8331676,4.416885,0,0.36539623,0.36539623,14.827125,6.6418753
1,0,-0.488,22.804,1114,1,0.73,-1.534,1,3992,14.645207,5.5929527,6.2563276,103.36845,48.393635,53,0.7682511,0.8593727,0.9555561,6.8331676,4.416885,0,0.36539623,0.36539623,14.827125,7.9768763
1,0,-0.188,16.301,1114,1,0.73,-1.534,1,3992,14.645207,5.5929527,6.2563276,13.425092,48.393635,53,0.7682511,0.8593727,0.9555561,6.8331676,4.416885,0,0.36539623,0.36539623,14.827125,1.473876
0,1,1.452,22.708,1114,1,0.73,-1.534,1,3992,14.645207,5.5929527,6.2563276,101.42558,48.393635,53,0.7682511,0.8593727,0.9555561,6.8331676,4.416885,0,0.36539623,0.36539623,14.827125,7.8808756
1,1,0.072,9.989,1114,1,0.73,-1.534,1,3992,14.645207,5.5929527,6.2563276,7.011764,48.393635,53,0.7682511,0.8593727,0.9555561,6.8331676,4.416885,0,0.36539623,0.36539623,14.827125,-4.8381243
0,0,0.832,16.865,1114,1,0.73,-1.534,1,3992,14.645207,5.5929527,6.2563276,17.876204,48.393635,53,0.7682511,0.8593727,0.9555561,6.8331676,4.416885,0,0.36539623,0.36539623,14.827125,2.0378752
0,0,0.592,12.145,1114,1,0.73,-1.534,1,3992,14.645207,5.5929527,6.2563276,0.24203777,48.393635,53,0.7682511,0.8593727,0.9555561,6.8331676,4.416885,0,0.36539623,0.36539623,14.827125,-2.6821241
1,0,-0.088,13.835,1114,1,0.73,-1.534,1,3992,14.645207,5.5929527,6.2563276,1.435267,48.393635,53,0.7682511,0.8593727,0.9555561,6.8331676,4.416885,0,0.36539623,0.36539623,14.827125,-0.99212456
1,0,0.112,21.684,1114,1,0.73,-1.534,1,3992,14.645207,5.5929527,6.2563276,81.848694,48.393635,53,0.7682511,0.8593727,0.9555561,6.8331676,4.416885,0,0.36539623,0.36539623,14.827125,6.8568754
1,0,0.192,14.913,1114,1,0.73,-1.534,1,3992,14.645207,5.5929527,6.2563276,5.1802955,48.393635,53,0.7682511,0.8593727,0.9555561,6.8331676,4.416885,0,0.36539623,0.36539623,14.827125,0.08587551
1,1,1.062,9.533,1114,1,0.73,-1.534,1,3992,14.645207,5.5929527,6.2563276,9.634654,48.393635,53,0.7682511,0.8593727,0.9555561,6.8331676,4.416885,0,0.36539623,0.36539623,14.827125,-5.2941246
0,0,0.402,21.605,1114,1,0.73,-1.534,1,3992,14.645207,5.5929527,6.2563276,80.42549,48.393635,53,0.7682511,0.8593727,0.9555561,6.8331676,4.416885,0,0.36539623,0.36539623,14.827125,6.777875
1,0,0.752,17.043,1114,1,0.73,-1.534,1,3992,14.645207,5.5929527,6.2563276,19.41306,48.393635,53,0.7682511,0.8593727,0.9555561,6.8331676,4.416885,0,0.36539623,0.36539623,14.827125,2.2158747
1,1,0.732,19.989,1114,1,0.73,-1.534,1,3992,14.645207,5.5929527,6.2563276,54.05229,48.393635,53,0.7682511,0.8593727,0.9555561,6.8331676,4.416885,0,0.36539623,0.36539623,14.827125,5.1618757
1,0,0.152,10.863,1114,1,0.73,-1.534,1,3992,14.645207,5.5929527,6.2563276,3.1469831,48.393635,53,0.7682511,0.8593727,0.9555561,6.8331676,4.416885,0,0.36539623,0.36539623,14.827125,-3.9641247
1,0,-0.118,9.947,1114,1,0.73,-1.534,1,3992,14.645207,5.5929527,6.2563276,7.235962,48.393635,53,0.7682511,0.8593727,0.9555561,6.8331676,4.416885,0,0.36539623,0.36539623,14.827125,-4.880125
1,0,0.132,13.715,1114,1,0.73,-1.534,1,3992,14.645207,5.5929527,6.2563276,1.162141,48.393635,53,0.7682511,0.8593727,0.9555561,6.8331676,4.416885,0,0.36539623,0.36539623,14.827125,-1.1121244
0,1,1.272,18.596,1114,1,0.73,-1.534,1,3992,14.645207,5.5929527,6.2563276,35.510002,48.393635,53,0.7682511,0.8593727,0.9555561,6.8331676,4.416885,0,0.36539623,0.36539623,14.827125,3.768876
0,1,-0.048,19.798,1114,1,0.73,-1.534,1,3992,14.645207,5.5929527,6.2563276,51.2803,48.393635,53,0.7682511,0.8593727,0.9555561,6.8331676,4.416885,0,0.36539623,0.36539623,14.827125,4.9708757
0,0,1.102,22.906,1114,1,0.73,-1.534,1,3992,14.645207,5.5929527,6.2563276,105.45291,48.393635,53,0.7682511,0.8593727,0.9555561,6.8331676,4.416885,0,0.36539623,0.36539623,14.827125,8.078876
0,1,0.462,24.479,1114,1,0.73,-1.534,1,3992,14.645207,5.5929527,6.2563276,140.2336,48.393635,53,0.7682511,0.8593727,0.9555561,6.8331676,4.416885,0,0.36539623,0.36539623,14.827125,9.6518755
0,0,0.022,-0.425,1114,1,0.73,-1.534,1,3992,14.645207,5.5929527,6.2563276,170.61516,48.393635,53,0.7682511,0.8593727,0.9555561,6.8331676,4.416885,0,0.36539623,0.36539623,14.827125,-15.252125
1,0,0.912,8.531,1114,1,0.73,-1.534,1,3992,14.645207,5.5929527,6.2563276,16.85902,48.393635,53,0.7682511,0.8593727,0.9555561,6.8331676,4.416885,0,0.36539623,0.36539623,14.827125,-6.2961245
0,1,1.422,13.492,1114,1,0.73,-1.534,1,3992,14.645207,5.5929527,6.2563276,0.73106915,48.393635,53,0.7682511,0.8593727,0.9555561,6.8331676,4.416885,0,0.36539623,0.36539623,14.827125,-1.335125
1,0,0.812,15.828,1114,1,0.73,-1.534,1,3992,14.645207,5.5929527,6.2563276,10.182649,48.393635,53,0.7682511,0.8593727,0.9555561,6.8331676,4.416885,0,0.36539623,0.36539623,14.827125,1.0008755
0,1,-0.178,14.083,1114,1,0.73,-1.534,1,3992,14.645207,5.5929527,6.2563276,2.0909925,48.393635,53,0.7682511,0.8593727,0.9555561,6.8331676,4.416885,0,0.36539623,0.36539623,14.827125,-0.7441244
0,0,0.532,14.265,1114,1,0.73,-1.534,1,3992,14.645207,5.5929527,6.2563276,2.6504707,48.393635,53,0.7682511,0.8593727,0.9555561,6.8331676,4.416885,0,0.36539623,0.36539623,14.827125,-0.56212425
0,1,1.122,16.165,1114,1,0.73,-1.534,1,3992,14.645207,5.5929527,6.2563276,12.446975,48.393635,53,0.7682511,0.8593727,0.9555561,6.8331676,4.416885,0,0.36539623,0.36539623,14.827125,1.3378763
0,0,0.832,4.842,1114,1,0.73,-1.534,1,3992,14.645207,5.5929527,6.2563276,60.761616,48.393635,53,0.7682511,0.8593727,0.9555561,6.8331676,4.416885,0,0.36539623,0.36539623,14.827125,-9.985125
1,0,0.932,16.585,1114,1,0.73,-1.534,1,3992,14.645207,5.5929527,6.2563276,15.586904,48.393635,53,0.7682511,0.8593727,0.9555561,6.8331676,4.416885,0,0.36539623,0.36539623,14.827125,1.7578745
0,0,-0.648,15.206,1114,1,0.73,-1.534,1,3992,14.645207,5.5929527,6.2563276,6.599897,48.393635,53,0.7682511,0.8593727,0.9555561,6.8331676,4.416885,0,0.36539623,0.36539623,14.827125,0.37887573
0,0,0.292,15.102,1114,1,0.73,-1.534,1,3992,14.645207,5.5929527,6.2563276,6.076355,48.393635,53,0.7682511,0.8593727,0.9555561,6.8331676,4.416885,0,0.36539623,0.36539623,14.827125,0.27487564
0,1,1.312,13.056,1114,1,0.73,-1.534,1,3992,14.645207,5.5929527,6.2563276,0.17558275,48.393635,53,0.7682511,0.8593727,0.9555561,6.8331676,4.416885,0,0.36539623,0.36539623,14.827125,-1.7711248
0,0,0.172,17.33,1114,1,0.73,-1.534,1,3992,14.645207,5.5929527,6.2563276,22.024494,48.393635,53,0.7682511,0.8593727,0.9555561,6.8331676,4.416885,0,0.36539623,0.36539623,14.827125,2.5028753
0,1,0.842,22.443,1114,1,0.73,-1.534,1,3992,14.645207,5.5929527,6.2563276,96.15817,48.393635,53,0.7682511,0.8593727,0.9555561,6.8331676,4.416885,0,0.36539623,0.36539623,14.827125,7.615876
0,0,0.702,16.921,1114,1,0.73,-1.534,1,3992,14.645207,5.5929527,6.2563276,18.352877,48.393635,53,0.7682511,0.8593727,0.9555561,6.8331676,4.416885,0,0.36539623,0.36539623,14.827125,2.093875
0,1,0.682,16.498,1114,1,0.73,-1.534,1,3992,14.645207,5.5929527,6.2563276,14.9075165,48.393635,53,0.7682511,0.8593727,0.9555561,6.8331676,4.416885,0,0.36539623,0.36539623,14.827125,1.6708746
0,1,0.452,16.331,1114,1,0.73,-1.534,1,3992,14.645207,5.5929527,6.2563276,13.645824,48.393635,53,0.7682511,0.8593727,0.9555561,6.8331676,4.416885,0,0.36539623,0.36539623,14.827125,1.5038748
1,1,-0.108,16.344,1114,1,0.73,-1.534,1,3992,14.645207,5.5929527,6.2563276,13.742042,48.393635,53,0.7682511,0.8593727,0.9555561,6.8331676,4.416885,0,0.36539623,0.36539623,14.827125,1.5168753
1,0,0.052,11.747,1114,1,0.73,-1.534,1,3992,14.645207,5.5929527,6.2563276,0.7920538,48.393635,53,0.7682511,0.8593727,0.9555561,6.8331676,4.416885,0,0.36539623,0.36539623,14.827125,-3.0801249
0,1,0.252,18.595,1114,1,0.73,-1.534,1,3992,14.645207,5.5929527,6.2563276,35.498066,48.393635,53,0.7682511,0.8593727,0.9555561,6.8331676,4.416885,0,0.36539623,0.36539623,14.827125,3.7678747
1,0,1.082,10.205,1114,1,0.73,-1.534,1,3992,14.645207,5.5929527,6.2563276,5.9144974,48.393635,53,0.7682511,0.8593727,0.9555561,6.8331676,4.416885,0,0.36539623,0.36539623,14.827125,-4.6221247
1,0,-0.228,8.74,1114,1,0.73,-1.534,1,3992,14.645207,5.5929527,6.2563276,15.186407,48.393635,53,0.7682511,0.8593727,0.9555561,6.8331676,4.416885,0,0.36539623,0.36539623,14.827125,-6.087125
1,1,-0.688,19.007,1910,0,0.41,0.838,1,3999,10.944043,7.8132825,6.2563276,40.577232,48.393635,46,1.1520057,0.9224452,1.0256878,2.159579,2.724256,1,-0.09104348,-0.09104348,12.150772,6.856228
1,1,-1.768,2.649,1910,0,0.41,0.838,1,3999,10.944043,7.8132825,6.2563276,99.75963,48.393635,46,1.1520057,0.9224452,1.0256878,2.159579,2.724256,0,-0.09104348,-0.09104348,12.150772,-9.501772
1,0,-1.068,-1.231,1910,0,0.41,0.838,1,3999,10.944043,7.8132825,6.2563276,192.32068,48.393635,46,1.1520057,0.9224452,1.0256878,2.159579,2.724256,0,-0.09104348,-0.09104348,12.150772,-13.381772
1,0,-1.708,12.769,1910,0,0.41,0.838,1,3999,10.944043,7.8132825,6.2563276,0.017430931,48.393635,46,1.1520057,0.9224452,1.0256878,2.159579,2.724256,0,-0.09104348,-0.09104348,12.150772,0.61822796
1,1,-0.538,3.356,1910,0,0.41,0.838,1,3999,10.944043,7.8132825,6.2563276,86.13647,48.393635,46,1.1520057,0.9224452,1.0256878,2.159579,2.724256,0,-0.09104348,-0.09104348,12.150772,-8.794772
1,1,0.502,18.256,1910,0,0.41,0.838,1,3999,10.944043,7.8132825,6.2563276,31.573462,48.393635,46,1.1520057,0.9224452,1.0256878,2.159579,2.724256,0,-0.09104348,-0.09104348,12.150772,6.1052284
1,0,0.382,11.662,1910,0,0.41,0.838,1,3999,10.944043,7.8132825,6.2563276,0.9505745,48.393635,46,1.1520057,0.9224452,1.0256878,2.159579,2.724256,0,-0.09104348,-0.09104348,12.150772,-0.4887724
1,0,-0.408,22.519,1910,0,0.41,0.838,1,3999,10.944043,7.8132825,6.2563276,97.654434,48.393635,46,1.1520057,0.9224452,1.0256878,2.159579,2.724256,0,-0.09104348,-0.09104348,12.150772,10.368227
1,0,-1.048,20.148,1910,0,0.41,0.838,1,3999,10.944043,7.8132825,6.2563276,56.415524,48.393635,46,1.1520057,0.9224452,1.0256878,2.159579,2.724256,0,-0.09104348,-0.09104348,12.150772,7.9972286
0,1,-0.408,8.878,1910,0,0.41,0.838,1,3999,10.944043,7.8132825,6.2563276,14.129883,48.393635,46,1.1520057,0.9224452,1.0256878,2.159579,2.724256,0,-0.09104348,-0.09104348,12.150772,-3.2727718
