school,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,cito,isi,ses,gender,v24
26,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0.3885,-0.294,0,
26,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,-1.7242,-0.5954,1,
26,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0.2376,-0.8968,0,
26,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-0.9697,1.8155,1,
26,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,-0.6679,-0.8968,0,
27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.517,1.8155,0,
27,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0.5394,0.4594,1,
27,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,-0.8188,1.8155,0,
27,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,-0.8188,0.0073,1,
27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.8975,1.8155,0,
27,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0.2376,1.3635,1,
27,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1.5957,1.8155,1,
27,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.8412,0.0073,0,
27,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0.8412,1.8155,1,
27,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0.5394,1.8155,0,
27,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,-1.2715,-0.4447,1,
27,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,2.3502,0.4594,0,
27,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,-0.517,0.3087,0,
27,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,-0.517,0.0073,1,
27,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1.4448,1.8155,1,
27,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0.6903,1.8155,1,
27,0,1,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1.143,0.6101,0,
27,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,-1.4224,1.8155,0,
27,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0866,1.8155,0,
27,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,-0.2152,0.4594,1,
27,1,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0.2376,1.8155,0,
27,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0.3885,1.8155,0,
27,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,-0.9697,1.8155,1,
27,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,-0.6679,1.8155,1,
27,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,-1.4224,1.8155,1,
27,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,-0.517,1.8155,1,
27,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,-0.8188,1.8155,1,
28,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,-0.6679,1.3635,1,
28,1,1,0,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0.6903,0.6854,0,
28,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0.0866,0.4594,1,
28,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,-0.0643,0.6854,1,
28,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,2.0484,0.4594,0,
28,0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0.8412,0.0073,0,
28,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,-0.2152,1.3635,1,
28,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0.2376,-0.5954,0,
28,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,-0.517,0.6854,1,
28,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,-2.1769,-0.8968,1,
28,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0.5394,1.2128,0,
28,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,-0.517,-0.8968,0,
28,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,-0.517,0.0073,1,
28,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,-0.2152,-0.2187,0,
28,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.9697,0.2334,1,
28,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,-1.1206,0.6101,1,
28,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1.4448,0.2334,1,
28,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,-0.3661,0.0073,0,
29,0,1,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,-0.517,0.9114,1,
29,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0.2376,0.9114,0,
29,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1.143,0.9114,0,
29,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,-0.3661,-1.4995,0,
29,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,-0.517,0.3087,1,
29,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0.5394,0.6101,1,
29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5394,0.9114,1,
29,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1.8975,1.1375,0,
29,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,-0.8188,-1.1228,1,
29,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0.9921,1.8155,0,
29,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,2.1993,0.9114,0,
29,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,-0.8188,-0.5954,0,
29,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1.7466,-0.294,1,
29,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,-2.4787,0.4594,1,
29,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0.0866,-0.8968,1,
29,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,-0.6679,-1.8009,1,
29,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0,1,-0.2152,0.6854,1,
29,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.143,-0.8968,0,
29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1.8975,1.5142,0,
30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.1993,1.3635,0,
30,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0.2376,-0.5954,0,
30,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,-0.0643,0.3087,0,
30,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,-0.2152,0.9114,0,
30,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,-0.8188,1.5895,1,
30,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,-0.2152,1.2128,1,
30,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,1,-1.2715,-0.5954,1,
30,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1.4448,-0.5954,0,
30,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,-1.5733,0.9114,1,
30,1,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0.6903,0.3087,0,
30,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1.8975,1.8155,1,
30,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2.0484,0.0073,0,
30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.143,1.5142,0,
30,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1.143,-0.5954,1,
30,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0.5394,-0.8968,0,
30,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,-0.9697,1.5895,0,
30,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.5733,1.8155,1,
30,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-0.8188,1.3635,1,
30,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5394,1.8155,0,
30,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0.2376,-0.5954,1,
30,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,1,-0.6679,1.2128,0,
30,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,-0.6679,0.9114,1,
30,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,-0.2152,-0.8968,1,
30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.2939,0.3087,1,
30,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,-0.517,0.6101,0,
30,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1.4448,0.9114,0,
30,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,-0.2152,0.6101,1,
30,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0.8412,0.9114,1,
30,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,-0.8188,-0.5954,0,
30,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,-1.1206,1.2128,0,
30,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,-0.3661,-0.5954,1,
30,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1.8975,0.9114,0,
30,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0.8412,0.9114,1,
30,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,-0.6679,-0.5954,1,
30,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0.9921,0.0073,1,
30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.517,1.3635,0,
30,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0.3885,1.5142,0,
31,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,-1.2715,-1.3488,0,
31,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0.0866,-1.3488,0,
31,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,-0.6679,-1.5748,0,
31,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,-1.1206,-1.5748,1,
31,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,-0.0643,0.2334,1,
31,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,-1.1206,-0.6707,1,
31,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,-0.0643,-1.8009,0,
31,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,-1.1206,-1.8009,1,
31,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2376,-0.8968,1,
31,0,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0.3885,-0.8968,0,
31,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0.8412,-1.8009,1,
31,0,1,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,-1.7242,0.6101,0,
31,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0.8412,0.9114,1,
31,0,0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,1,-0.2152,-1.1981,0,
31,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1.143,-1.3488,1,
31,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,1,-0.3661,-1.1228,1,
31,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1,-1.2715,-1.8009,1,
31,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,-0.9697,-1.3488,0,
31,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,-1.4224,-1.8009,1,
31,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1.143,-0.4447,0,
31,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0.0866,-0.4447,0,
31,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,0,1,-2.3278,1.3635,1,
31,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,-1.4224,-1.4995,0,
31,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,-1.2715,-0.8968,0,
31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,-1.7242,-0.8968,0,
31,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0.8412,-0.8968,1,
31,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1.2939,0.3087,1,
32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.8029,1.3635,0,
32,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,-1.5733,-1.1981,1,
32,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0.5394,-0.5954,1,
32,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.4448,-0.8968,0,
32,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,-0.3661,-1.1981,0,
32,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,-0.0643,-0.2187,1,
32,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,-0.517,0.6854,1,
32,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1.4448,0.0073,0,
32,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,-0.6679,1.8155,0,
32,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,1,-1.4224,-0.5954,1,
32,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0.8412,0.0073,0,
32,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,-1.5733,0.0073,0,
32,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,-0.2152,-0.294,0,
32,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,-2.1769,-1.1981,1,
32,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,-1.2715,0.6854,0,
32,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1.2939,-1.1981,0,
32,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,-0.517,-1.1228,1,
32,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0.2376,0.0073,0,
32,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1.4448,-0.5954,0,
32,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,-0.6679,-1.3488,0,
32,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0.5394,1.5142,1,
32,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,1.4448,-0.5954,0,
32,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,-1.2715,-0.6707,1,
32,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,-1.1206,-0.8968,1,
32,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,1,-0.0643,-1.1981,1,
33,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,-0.2152,1.5895,0,
33,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,-0.3661,1.8155,0,
33,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0.3885,1.3635,0,
33,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,-1.2715,-0.294,0,
33,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,-0.8188,0.9114,1,
33,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,-0.3661,1.8155,1,
33,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,-1.1206,1.8155,1,
33,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,-0.517,0.9114,1,
33,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,-0.3661,1.3635,0,
33,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,-0.2152,0.0073,0,
33,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,-0.0643,0.9114,1,
33,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1.7466,0.9114,1,
33,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0.2376,-0.294,0,
33,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0.0866,0.0073,0,
33,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0.6903,1.8155,0,
33,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,-0.2152,-0.5954,0,
33,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,-1.2715,-0.8968,0,
33,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.8975,-0.5954,1,
34,1,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,-1.1206,-0.6707,1,
34,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,-0.8188,0.6854,0,
34,0,1,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,-0.3661,0.2334,1,
34,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,-0.9697,0.4594,0,
34,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,-0.0643,-0.8968,0,
34,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,-0.2152,-0.2187,0,
34,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,-1.5733,-0.8968,0,
34,0,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0.8412,0.0073,0,
34,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0.8412,-0.4447,0,
34,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0.9921,-0.8968,0,
34,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,-1.1206,0.0073,1,
34,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0.0866,-0.5954,1,
34,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,1,-0.517,1.1375,1,
34,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,-0.3661,-0.5954,1,
34,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,1,1,1,-0.0643,-1.1228,0,
34,0,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0.0866,-0.294,1,
34,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1.2939,0.6101,1,
34,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,-0.2152,-1.1228,0,
35,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1.5957,0.9114,1,
35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1.4224,0.6101,1,
35,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,-0.9697,-0.8968,1,
35,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,-0.9697,-1.1981,0,
35,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,-0.3661,0.6101,0,
35,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,-0.3661,-1.8009,1,
35,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,-0.0643,0.3087,0,
35,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,-0.2152,-0.2187,1,
35,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0.6903,-0.294,0,
35,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0.8412,-0.2187,0,
35,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0.8412,1.2128,1,
35,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0.0866,-0.294,1,
35,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,-0.8188,-0.8968,0,
35,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,-0.0643,0.2334,0,
35,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0.0866,0.6101,0,
35,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0.5394,-0.8968,0,
35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.143,1.8155,0,
35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.2376,1.3635,0,
35,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,-0.0643,1.5895,0,
36,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,-0.3661,1.2128,0,
36,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,-0.3661,0.2334,0,
36,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0.2376,0.6854,0,
36,0,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,0.0866,0.6101,0,
36,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,0.2376,1.5142,0,
36,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,-0.3661,1.1375,0,
36,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,-0.2152,0.6101,0,
36,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0.0866,1.1375,0,
36,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,-0.8188,-0.5954,0,
36,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0.2376,-0.2187,1,
36,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0.2376,1.3635,1,
36,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,-0.3661,0.6101,1,
36,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,-0.8188,-1.3488,1,
36,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,-0.9697,0.0073,1,
36,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,-0.9697,0.3087,1,
36,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1.143,0.0073,0,
36,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,-0.517,-0.8968,0,
36,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5394,-0.6707,1,
36,0,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0.2376,-0.294,1,
36,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1.143,-0.8968,0,
36,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,-0.517,-0.4447,1,
36,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8412,-0.2187,1,
36,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.0643,1.2128,1,
36,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.143,1.3635,1,
36,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9921,0.0073,1,
36,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,-0.0643,0.9114,1,
36,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0.3885,-0.8968,1,
36,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1.143,0.4594,1,
36,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,1,1,0,1,0.3885,-0.5954,1,
36,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,-0.9697,-0.294,1,
37,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,-0.3661,-1.3488,0,
37,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,-0.517,1.8155,1,
37,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.2152,0.0073,1,
37,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,-0.9697,0.0073,1,
37,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,-0.517,0.2334,1,
37,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,-0.517,-0.2187,0,
37,0,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0.0866,-0.8968,0,
37,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0.3885,-0.4447,0,
37,0,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,-1.8751,-0.8968,0,
37,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,-0.2152,-0.6707,1,
37,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,0.0866,-0.8968,0,
37,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0866,-0.4447,1,
37,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,-0.2152,-1.5748,0,
37,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,1,-0.517,0.0073,0,
37,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.2715,1.8155,1,
