id,weight,lower,upper,hiseduc,hereduc,heblack,sheblack,agediff,dur,divorce,numkids,kids
6166,23,16.211,16.293,14,13,0,0,7.077,16.236366,1,2,1
6168,23,21.949,21.949,12,12,0,0,2.352,21.949,0,0,0
6185,23,11.053,11.053,14,12,0,0,9.667,2.998,0,0,1
6185,23,11.053,11.053,14,12,0,0,9.667,4.586,0,1,1
6185,23,11.053,11.053,14,12,0,0,9.667,11.053,0,2,1
6186,23,3.168,3.168,12,12,0,0,3.915,0.331,0,0,1
6186,23,3.168,3.168,12,12,0,0,3.915,1.415,0,1,1
6186,23,3.168,3.168,12,12,0,0,3.915,3.168,0,2,1
6191,23,0.534,1.585,14,14,0,0,2.352,0.67656296,1,0,0
6197,29,6.188,6.188,17,10,0,0,0.832,2.245,0,0,1
6197,29,6.188,6.188,17,10,0,0,0.832,6.188,0,1,1
6199,29,9.656,9.656,14,13,0,0,0.753,0.912,0,0,1
6199,29,9.656,9.656,14,13,0,0,0.753,3.499,0,1,1
6199,29,9.656,9.656,14,13,0,0,0.753,6.91,0,2,1
6199,29,9.656,9.656,14,13,0,0,0.753,9.656,0,3,1
6202,29,6.188,6.188,17,13,0,0,-2.001,2.245,0,0,1
6202,29,6.188,6.188,17,13,0,0,-2.001,6.188,0,1,1
6205,29,49.687,49.687,12,12,0,0,2.352,1.248,0,0,1
6205,29,49.687,49.687,12,12,0,0,2.352,4.334,0,1,1
6205,29,49.687,49.687,12,12,0,0,2.352,49.687,0,2,1
6207,29,20.285,20.285,12,14,0,0,19.833,5.246,0,0,1
6207,29,20.285,20.285,12,14,0,0,19.833,6.667,0,1,1
6207,29,20.285,20.285,12,14,0,0,19.833,20.285,0,2,1
6209,31,46.905,46.905,14,12,0,0,1.065,46.905,0,0,0
6212,31,46.905,46.905,12,12,0,0,2.352,46.905,0,0,0
6218,31,38.998,38.998,12,12,0,0,2.352,38.998,0,0,0
6220,31,21.651,21.651,19,17,0,0,3.896,21.651,0,0,0
6225,29,34.598,34.598,12,12,0,0,2.352,1.251,0,0,1
6225,29,34.598,34.598,12,12,0,0,2.352,4.0,0,1,1
6225,29,34.598,34.598,12,12,0,0,2.352,6.831,0,2,1
6225,29,34.598,34.598,12,12,0,0,2.352,10.168,0,3,1
6225,29,34.598,34.598,12,12,0,0,2.352,34.598,0,4,1
6229,29,14.052,14.052,13,17,0,0,-0.586,9.168,0,0,1
6229,29,14.052,14.052,13,17,0,0,-0.586,11.248,0,1,1
6229,29,14.052,14.052,13,17,0,0,-0.586,14.052,0,2,1
6230,29,15.218,15.218,12,17,0,0,20.416,10.334,0,0,1
6230,29,15.218,15.218,12,17,0,0,20.416,12.415,0,1,1
6230,29,15.218,15.218,12,17,0,0,20.416,15.218,0,2,1
6233,24,27.379,27.461,8,8,0,0,2.352,2.831,0,0,1
6233,24,27.379,27.461,8,8,0,0,2.352,3.997,0,1,1
6233,24,27.379,27.461,8,8,0,0,2.352,7.25,0,2,1
6233,24,27.379,27.461,8,8,0,0,2.352,27.455576,1,3,1
6238,28,4.758,4.758,9,10,0,0,2.352,4.758,0,0,0
6240,28,4.758,4.758,17,17,0,0,1.832,4.758,0,0,0
6245,28,1.038,1.038,14,13,0,0,2.327,1.038,0,0,0
6247,23,25.128,25.21,17,15,0,0,0.137,3.417,0,0,1
6247,23,25.128,25.21,17,15,0,0,0.137,5.418,0,1,1
6247,23,25.128,25.21,17,15,0,0,0.137,10.831,0,2,1
6247,23,25.128,25.21,17,15,0,0,0.137,25.180702,1,3,1
6256,23,0.81,0.81,13,12,0,0,-10.42,0.81,0,0,0
6264,24,18.179,18.179,13,16,0,0,1.58,4.83,0,0,1
6264,24,18.179,18.179,13,16,0,0,1.58,8.416,0,1,1
6264,24,18.179,18.179,13,16,0,0,1.58,18.179,0,2,1
6266,24,42.103,42.103,18,17,0,0,0.085,0.832,0,0,1
6266,24,42.103,42.103,18,17,0,0,0.085,1.418,0,1,1
6266,24,42.103,42.103,18,17,0,0,0.085,2.5,0,2,1
6266,24,42.103,42.103,18,17,0,0,0.085,7.499,0,3,1
6266,24,42.103,42.103,18,17,0,0,0.085,8.586,0,4,1
6266,24,42.103,42.103,18,17,0,0,0.085,42.103,0,5,1
6279,24,9.81,9.81,16,12,0,0,-7.001,4.249,0,0,1
6279,24,9.81,9.81,16,12,0,0,-7.001,6.081,0,1,1
6279,24,9.81,9.81,16,12,0,0,-7.001,7.329,0,2,1
6279,24,9.81,9.81,16,12,0,0,-7.001,9.81,0,3,1
6280,22,5.626,5.708,12,16,0,0,-21.914,0.58,0,0,1
6280,22,5.626,5.708,12,16,0,0,-21.914,5.6411967,1,1,1
6283,22,49.539,49.539,12,12,0,0,2.352,1.996,0,0,1
6283,22,49.539,49.539,12,12,0,0,2.352,3.247,0,1,1
6283,22,49.539,49.539,12,12,0,0,2.352,9.41,0,2,1
6283,22,49.539,49.539,12,12,0,0,2.352,49.539,0,3,1
6295,17,2.001,2.001,14,14,0,0,2.352,2.001,0,0,0
6297,23,9.002,9.667,8,12,0,0,0.433,9.551451,1,0,0
6303,23,20.789,20.789,10,12,0,0,19.666,20.789,0,0,0
6312,23,9.213,9.213,13,13,0,0,4.167,0.331,0,0,1
6312,23,9.213,9.213,13,13,0,0,4.167,2.582,0,1,1
6312,23,9.213,9.213,13,13,0,0,4.167,4.416,0,2,1
6312,23,9.213,9.213,13,13,0,0,4.167,9.213,0,3,1
6316,23,8.794,8.794,12,12,0,0,1.166,1.911,0,0,1
6316,23,8.794,8.794,12,12,0,0,1.166,3.663,0,1,1
6316,23,8.794,8.794,12,12,0,0,1.166,8.794,0,2,1
6318,23,36.586,36.586,8,12,0,0,3.833,2.42,0,0,1
6318,23,36.586,36.586,8,12,0,0,3.833,6.669,0,1,1
6318,23,36.586,36.586,8,12,0,0,3.833,36.586,0,2,1
6323,23,5.706,5.788,12,12,0,0,-3.001,0.331,0,0,1
6323,23,5.706,5.788,12,12,0,0,-3.001,5.742392,1,1,1
6329,23,51.458,51.458,8,8,0,0,2.352,1.626,0,0,1
6329,23,51.458,51.458,8,8,0,0,2.352,51.458,0,1,1
6333,9,35.17,35.17,13,17,0,0,7.417,4.753,0,0,1
6333,9,35.17,35.17,13,17,0,0,7.417,14.916,0,1,1
6333,9,35.17,35.17,13,17,0,0,7.417,35.17,0,2,1
6336,22,25.999,25.999,4,4,1,1,2.352,25.999,0,0,0
6339,23,0.06,0.142,10,10,0,0,2.352,0.11268183,1,0,0
6341,23,3.71,3.792,15,12,0,0,6.251,3.7669828,1,0,0
6345,1,2.075,3.242,12,9,1,1,-3.871,2.1284611,1,0,0
6348,24,27.066,27.789,12,12,0,0,2.352,4.92,0,0,1
6348,24,27.066,27.789,12,12,0,0,2.352,10.251,0,1,1
6348,24,27.066,27.789,12,12,0,0,2.352,13.331,0,2,1
6348,24,27.066,27.789,12,12,0,0,2.352,15.329,0,3,1
6348,24,27.066,27.789,12,12,0,0,2.352,27.637873,1,4,1
6350,23,11.992,11.992,12,12,0,0,2.352,11.992,0,0,0
6353,23,7.003,7.003,12,12,0,0,2.352,3.543,0,0,1
6353,23,7.003,7.003,12,12,0,0,2.352,7.003,0,1,1
6357,24,15.209,15.291,12,12,0,0,2.352,2.001,0,0,1
6357,24,15.209,15.291,12,12,0,0,2.352,3.918,0,1,1
6357,24,15.209,15.291,12,12,0,0,2.352,5.079,0,2,1
6357,24,15.209,15.291,12,12,0,0,2.352,6.245,0,3,1
6357,24,15.209,15.291,12,12,0,0,2.352,8.583,0,4,1
6357,24,15.209,15.291,12,12,0,0,2.352,15.219963,1,5,1
6360,24,19.066,19.066,14,14,0,0,19.269,1.251,0,0,1
6360,24,19.066,19.066,14,14,0,0,19.269,2.418,0,1,1
6360,24,19.066,19.066,14,14,0,0,19.269,12.334,0,2,1
6360,24,19.066,19.066,14,14,0,0,19.269,19.066,0,3,1
6367,24,8.616,8.616,11,14,0,0,-27.253,0.997,0,0,1
6367,24,8.616,8.616,11,14,0,0,-27.253,3.335,0,1,1
6367,24,8.616,8.616,11,14,0,0,-27.253,8.616,0,2,1
6371,24,13.733,13.733,16,14,0,0,0.671,0.745,0,0,1
6371,24,13.733,13.733,16,14,0,0,0.671,1.996,0,1,1
6371,24,13.733,13.733,16,14,0,0,0.671,4.663,0,2,1
6371,24,13.733,13.733,16,14,0,0,0.671,9.911,0,3,1
6371,24,13.733,13.733,16,14,0,0,0.671,13.733,0,4,1
6378,24,26.795,26.872,14,14,0,0,2.352,26.799526,1,0,0
6390,24,64.394,64.394,12,9,0,0,0.419,0.578,0,0,1
6390,24,64.394,64.394,12,9,0,0,0.419,2.998,0,1,1
6390,24,64.394,64.394,12,9,0,0,0.419,10.412,0,2,1
6390,24,64.394,64.394,12,9,0,0,0.419,64.394,0,3,1
6393,24,64.394,64.394,8,8,0,0,2.352,0.578,0,0,1
6393,24,64.394,64.394,8,8,0,0,2.352,2.998,0,1,1
6393,24,64.394,64.394,8,8,0,0,2.352,10.412,0,2,1
6393,24,64.394,64.394,8,8,0,0,2.352,64.394,0,3,1
6394,24,20.846,20.846,10,10,0,0,2.352,20.846,0,0,0
6400,24,6.768,6.768,14,13,0,0,-4.085,0.334,0,0,1
6400,24,6.768,6.768,14,13,0,0,-4.085,6.768,0,1,1
6407,24,6.385,7.376,16,16,0,0,2.352,7.0534024,1,0,0
6410,24,31.647,31.647,15,15,0,0,2.352,1.166,0,0,1
6410,24,31.647,31.647,15,15,0,0,2.352,7.581,0,1,1
6410,24,31.647,31.647,15,15,0,0,2.352,31.647,0,2,1
6417,24,3.707,3.789,14,14,0,1,2.352,0.082,0,0,1
6417,24,3.707,3.789,14,14,0,1,2.352,3.744492,1,1,1
6426,21,5.421,5.421,16,17,0,0,1.582,5.421,0,0,0
6429,23,45.418,45.418,8,8,0,0,2.352,0.334,0,0,1
6429,23,45.418,45.418,8,8,0,0,2.352,1.914,0,1,1
6429,23,45.418,45.418,8,8,0,0,2.352,3.83,0,2,1
6429,23,45.418,45.418,8,8,0,0,2.352,5.415,0,3,1
6429,23,45.418,45.418,8,8,0,0,2.352,45.418,0,4,1
6434,23,2.96,3.951,12,12,0,0,2.352,0.326,0,0,1
6434,23,2.96,3.951,12,12,0,0,2.352,3.5484407,1,1,1
6440,24,17.947,17.947,13,16,0,0,-1.421,17.947,0,0,0
6443,17,46.984,46.984,5,5,0,0,2.352,0.747,0,0,1
6443,17,46.984,46.984,5,5,0,0,2.352,2.251,0,1,1
6443,17,46.984,46.984,5,5,0,0,2.352,3.253,0,2,1
6443,17,46.984,46.984,5,5,0,0,2.352,5.495,0,3,1
6443,17,46.984,46.984,5,5,0,0,2.352,7.663,0,4,1
6443,17,46.984,46.984,5,5,0,0,2.352,9.251,0,5,1
6443,17,46.984,46.984,5,5,0,0,2.352,10.166,0,6,1
6443,17,46.984,46.984,5,5,0,0,2.352,11.253,0,7,1
6443,17,46.984,46.984,5,5,0,0,2.352,13.495,0,8,1
6443,17,46.984,46.984,5,5,0,0,2.352,13.747,0,9,1
6443,17,46.984,46.984,5,5,0,0,2.352,15.001,0,10,1
6443,17,46.984,46.984,5,5,0,0,2.352,16.914,0,11,1
6443,17,46.984,46.984,5,5,0,0,2.352,17.914,0,12,1
6443,17,46.984,46.984,5,5,0,0,2.352,19.001,0,13,1
6443,17,46.984,46.984,5,5,0,0,2.352,40.14,0,14,1
6443,17,46.984,46.984,5,5,0,0,2.352,46.984,0,15,1
6460,17,2.292,6.858,12,12,0,0,2.352,1.834,0,0,1
6460,17,2.292,6.858,12,12,0,0,2.352,3.5809135,1,1,1
6467,25,16.129,16.211,17,16,0,0,5.421,3.253,0,0,1
6467,25,16.129,16.211,17,16,0,0,5.421,6.084,0,1,1
6467,25,16.129,16.211,17,16,0,0,5.421,16.191753,1,2,1
6468,25,16.129,16.211,10,12,0,0,-19.162,3.253,0,0,1
6468,25,16.129,16.211,10,12,0,0,-19.162,6.084,0,1,1
6468,25,16.129,16.211,10,12,0,0,-19.162,16.158081,1,2,1
6470,25,4.679,4.679,16,17,0,0,0.329,1.999,0,0,1
6470,25,4.679,4.679,16,17,0,0,0.329,4.679,0,1,1
6471,24,19.127,19.203,16,16,0,0,2.352,19.159025,1,0,0
6473,21,25.435,25.435,16,16,0,0,0.413,25.435,0,0,0
6474,21,25.435,25.435,16,16,0,0,2.352,25.435,0,0,0
6479,24,12.999,12.999,10,10,0,0,2.352,12.999,0,0,0
6493,27,23.376,23.376,17,15,0,0,2.001,1.832,0,0,1
6493,27,23.376,23.376,17,15,0,0,2.001,4.663,0,1,1
6493,27,23.376,23.376,17,15,0,0,2.001,23.376,0,2,1
6495,25,26.001,26.001,10,10,0,0,2.352,0.999,0,0,1
6495,25,26.001,26.001,10,10,0,0,2.352,26.001,0,1,1
6496,25,12.016,36.038,12,12,0,0,2.352,0.997,0,0,1
6496,25,12.016,36.038,12,12,0,0,2.352,2.995,0,1,1
6496,25,12.016,36.038,12,12,0,0,2.352,28.834127,1,2,1
6498,25,7.034,21.084,8,8,0,0,2.352,0.167,0,0,1
6498,25,7.034,21.084,8,8,0,0,2.352,6.001,0,1,1
6498,25,7.034,21.084,8,8,0,0,2.352,10.587,0,2,1
6498,25,7.034,21.084,8,8,0,0,2.352,16.976831,1,3,1
6500,19,0.252,0.252,12,12,0,0,2.352,0.252,0,0,0
6503,19,0.252,0.252,12,12,0,0,2.352,0.252,0,0,0
6507,17,1.84,5.503,12,12,0,0,2.352,5.3412952,1,0,0
6509,22,2.015,8.066,14,14,0,0,2.352,5.328057,1,0,0
6512,22,23.414,23.414,16,16,0,0,2.352,2.749,0,0,1
6512,22,23.414,23.414,16,16,0,0,2.352,4.167,0,1,1
6512,22,23.414,23.414,16,16,0,0,2.352,23.414,0,2,1
6516,22,15.296,15.379,12,16,0,0,-1.837,0.753,0,0,1
6516,22,15.296,15.379,12,16,0,0,-1.837,15.328071,1,1,1
6518,22,22.998,24.0,12,12,1,1,-2.593,2.661,0,0,1
6518,22,22.998,24.0,12,12,1,1,-2.593,23.489508,1,1,1
6522,22,12.961,13.043,10,11,1,1,8.914,0.501,0,0,1
6522,22,12.961,13.043,10,11,1,1,8.914,2.836,0,1,1
6522,22,12.961,13.043,10,11,1,1,8.914,8.668,0,2,1
6522,22,12.961,13.043,10,11,1,1,8.914,12.999075,1,3,1
6524,22,45.383,45.383,5,5,0,0,2.352,12.465,0,0,1
6524,22,45.383,45.383,5,5,0,0,2.352,14.628,0,1,1
6524,22,45.383,45.383,5,5,0,0,2.352,17.541,0,2,1
6524,22,45.383,45.383,5,5,0,0,2.352,19.838,0,3,1
6524,22,45.383,45.383,5,5,0,0,2.352,23.214,0,4,1
6524,22,45.383,45.383,5,5,0,0,2.352,25.213,0,5,1
6524,22,45.383,45.383,5,5,0,0,2.352,27.211,0,6,1
6524,22,45.383,45.383,5,5,0,0,2.352,29.21,0,7,1
6524,22,45.383,45.383,5,5,0,0,2.352,31.209,0,8,1
6524,22,45.383,45.383,5,5,0,0,2.352,45.383,0,9,1
6527,25,12.0,12.0,12,12,0,0,2.352,12.0,0,0,0
6529,24,11.001,11.001,12,12,0,0,2.352,11.001,0,0,0
6533,23,53.821,53.821,12,12,0,0,2.352,2.333,0,0,1
6533,23,53.821,53.821,12,12,0,0,2.352,5.662,0,1,1
6533,23,53.821,53.821,12,12,0,0,2.352,53.821,0,2,1
6536,23,25.999,25.999,12,12,0,0,2.352,6.998,0,0,1
6536,23,25.999,25.999,12,12,0,0,2.352,25.999,0,1,1
6539,26,34.5,34.5,12,12,0,0,2.352,0.58,0,0,1
6539,26,34.5,34.5,12,12,0,0,2.352,1.58,0,1,1
6539,26,34.5,34.5,12,12,0,0,2.352,34.5,0,2,1
6544,26,13.993,13.993,12,12,0,0,-0.402,2.667,0,0,1
6544,26,13.993,13.993,12,12,0,0,-0.402,13.993,0,1,1
6545,26,6.031,6.031,11,12,0,0,6.333,0.416,0,0,1
6545,26,6.031,6.031,11,12,0,0,6.333,3.417,0,1,1
6545,26,6.031,6.031,11,12,0,0,6.333,4.999,0,2,1
6545,26,6.031,6.031,11,12,0,0,6.333,6.031,0,3,1
6550,26,1.793,1.843,12,12,0,0,2.352,1.8350734,1,0,0
6553,26,38.155,38.155,10,10,0,0,2.352,2.746,0,0,1
6553,26,38.155,38.155,10,10,0,0,2.352,4.419,0,1,1
6553,26,38.155,38.155,10,10,0,0,2.352,7.165,0,2,1
6553,26,38.155,38.155,10,10,0,0,2.352,7.581,0,3,1
6553,26,38.155,38.155,10,10,0,0,2.352,10.418,0,4,1
6553,26,38.155,38.155,10,10,0,0,2.352,38.155,0,5,1
6557,26,5.005,5.005,12,12,0,0,7.496,1.081,0,0,1
6557,26,5.005,5.005,12,12,0,0,7.496,5.005,0,1,1
6559,26,38.845,38.845,7,7,0,0,2.352,38.845,0,0,0
6563,23,40.118,40.118,10,10,0,0,2.352,40.118,0,0,0
6567,24,7.266,7.266,10,12,0,0,2.352,1.667,0,0,1
6567,24,7.266,7.266,10,12,0,0,2.352,7.266,0,1,1
6570,24,14.097,14.097,12,12,0,0,10.919,2.415,0,0,1
6570,24,14.097,14.097,12,12,0,0,10.919,14.097,0,1,1
6572,24,7.379,7.455,12,12,0,0,2.352,1.081,0,0,1
6572,24,7.379,7.455,12,12,0,0,2.352,3.165,0,1,1
6572,24,7.379,7.455,12,12,0,0,2.352,7.379042,1,2,1
6579,24,3.559,3.559,9,13,0,0,1.999,0.58,0,0,1
6579,24,3.559,3.559,9,13,0,0,1.999,2.327,0,1,1
6579,24,3.559,3.559,9,13,0,0,1.999,3.559,0,2,1
6582,31,43.496,43.496,12,12,0,0,2.352,43.496,0,0,0
6585,23,47.264,47.264,12,12,0,0,2.352,47.264,0,0,0
6587,25,28.208,28.29,12,13,0,0,5.084,0.665,0,0,1
6587,25,28.208,28.29,12,13,0,0,5.084,1.749,0,1,1
6587,25,28.208,28.29,12,13,0,0,5.084,6.497,0,2,1
6587,25,28.208,28.29,12,13,0,0,5.084,28.285042,1,3,1
6589,25,3.499,3.499,14,13,0,0,-18.582,3.499,0,0,0
6596,23,42.431,42.431,8,8,0,0,2.352,42.431,0,0,0
6599,24,39.168,39.168,12,12,0,0,2.352,0.997,0,0,1
6599,24,39.168,39.168,12,12,0,0,2.352,3.502,0,1,1
6599,24,39.168,39.168,12,12,0,0,2.352,16.83,0,2,1
6599,24,39.168,39.168,12,12,0,0,2.352,39.168,0,3,1
6603,24,19.951,19.951,12,12,0,0,3.748,2.754,0,0,1
6603,24,19.951,19.951,12,12,0,0,3.748,19.951,0,1,1
6617,23,1.164,1.164,13,12,0,0,5.832,1.164,0,0,0
6620,22,25.818,25.818,12,12,0,0,2.352,9.999,0,0,1
6620,22,25.818,25.818,12,12,0,0,2.352,17.363,0,1,1
6620,22,25.818,25.818,12,12,0,0,2.352,25.818,0,2,1
6624,22,6.47,6.47,14,12,0,0,7.006,3.923,0,0,1
6624,22,6.47,6.47,14,12,0,0,7.006,6.47,0,1,1
6630,22,12.233,12.233,12,12,0,0,21.495,0.501,0,0,1
6630,22,12.233,12.233,12,12,0,0,21.495,12.233,0,1,1
6635,22,10.045,10.127,12,12,0,0,0.416,3.587,0,0,1
6635,22,10.045,10.127,12,12,0,0,0.416,7.417,0,1,1
6635,22,10.045,10.127,12,12,0,0,0.416,10.1246,1,2,1
6637,22,10.278,41.114,12,12,0,0,2.352,38.617,0,0,1
6637,22,10.278,41.114,12,12,0,0,2.352,39.283726,1,1,1
6639,27,58.363,58.363,9,7,0,0,-3.069,58.363,0,0,0
6644,25,3.526,3.526,12,12,0,0,-2.116,0.92,0,0,1
6644,25,3.526,3.526,12,12,0,0,-2.116,3.526,0,1,1
6647,17,55.51,55.51,7,7,0,0,2.352,1.829,0,0,1
6647,17,55.51,55.51,7,7,0,0,2.352,3.669,0,1,1
6647,17,55.51,55.51,7,7,0,0,2.352,5.333,0,2,1
6647,17,55.51,55.51,7,7,0,0,2.352,7.165,0,3,1
6647,17,55.51,55.51,7,7,0,0,2.352,8.334,0,4,1
6647,17,55.51,55.51,7,7,0,0,2.352,12.753,0,5,1
6647,17,55.51,55.51,7,7,0,0,2.352,55.51,0,6,1
6648,17,19.559,19.559,7,10,0,0,33.67,0.997,0,0,1
6648,17,19.559,19.559,7,10,0,0,33.67,4.329,0,1,1
6648,17,19.559,19.559,7,10,0,0,33.67,7.168,0,2,1
6648,17,19.559,19.559,7,10,0,0,33.67,19.559,0,3,1
6654,17,6.689,6.913,10,12,0,0,0.085,6.8573704,1,0,0
6655,17,8.616,8.616,12,12,0,0,1.749,0.496,0,0,1
6655,17,8.616,8.616,12,12,0,0,1.749,3.833,0,1,1
6655,17,8.616,8.616,12,12,0,0,1.749,8.616,0,2,1
6658,27,44.085,44.085,10,10,0,0,2.352,3.001,0,0,1
6658,27,44.085,44.085,10,10,0,0,2.352,4.252,0,1,1
6658,27,44.085,44.085,10,10,0,0,2.352,10.664,0,2,1
6658,27,44.085,44.085,10,10,0,0,2.352,12.167,0,3,1
6658,27,44.085,44.085,10,10,0,0,2.352,44.085,0,4,1
6668,27,25.588,25.588,13,13,0,0,2.352,0.496,0,0,1
6668,27,25.588,25.588,13,13,0,0,2.352,1.744,0,1,1
6668,27,25.588,25.588,13,13,0,0,2.352,2.995,0,2,1
6668,27,25.588,25.588,13,13,0,0,2.352,25.588,0,3,1
6670,23,19.611,19.611,7,7,1,1,2.352,19.611,0,0,0
6671,23,11.211,11.288,12,12,0,0,2.352,2.166,0,0,1
6671,23,11.211,11.288,12,12,0,0,2.352,3.332,0,1,1
6671,23,11.211,11.288,12,12,0,0,2.352,3.417,0,2,1
6671,23,11.211,11.288,12,12,0,0,2.352,4.997,0,3,1
6671,23,11.211,11.288,12,12,0,0,2.352,11.249615,1,4,1
6673,24,5.002,5.002,12,12,0,0,2.352,5.002,0,0,0
6684,23,26.771,26.771,12,12,0,0,2.352,0.704,0,0,1
6684,23,26.771,26.771,12,12,0,0,2.352,3.543,0,1,1
6684,23,26.771,26.771,12,12,0,0,2.352,6.209,0,2,1
6684,23,26.771,26.771,12,12,0,0,2.352,9.541,0,3,1
6684,23,26.771,26.771,12,12,0,0,2.352,26.771,0,4,1
6688,23,8.739,8.789,12,13,0,0,2.385,8.785558,1,0,0
6693,23,21.372,21.372,12,12,0,0,2.587,3.411,0,0,1
6693,23,21.372,21.372,12,12,0,0,2.587,21.372,0,1,1
6694,23,7.838,7.838,12,12,0,0,-18.913,2.251,0,0,1
6694,23,7.838,7.838,12,12,0,0,-18.913,4.578,0,1,1
6694,23,7.838,7.838,12,12,0,0,-18.913,7.838,0,2,1
6697,23,30.93,30.93,12,12,0,0,2.352,1.588,0,0,1
6697,23,30.93,30.93,12,12,0,0,2.352,3.335,0,1,1
6697,23,30.93,30.93,12,12,0,0,2.352,4.917,0,2,1
6697,23,30.93,30.93,12,12,0,0,2.352,10.664,0,3,1
6697,23,30.93,30.93,12,12,0,0,2.352,30.93,0,4,1
6699,23,32.0,32.0,8,9,0,0,-3.258,32.0,0,0,0
6704,25,18.144,18.144,12,12,0,0,0.923,0.586,0,0,1
6704,25,18.144,18.144,12,12,0,0,0.923,3.499,0,1,1
6704,25,18.144,18.144,12,12,0,0,0.923,5.166,0,2,1
6704,25,18.144,18.144,12,12,0,0,0.923,18.144,0,3,1
6710,25,1.292,1.374,15,12,0,0,-0.832,1.3474438,1,0,0
6719,25,5.711,5.788,12,12,0,0,2.352,0.75,0,0,1
6719,25,5.711,5.788,12,12,0,0,2.352,5.7310257,1,1,1
6721,25,27.001,27.001,12,7,0,0,-2.965,27.001,0,0,0
6725,25,24.641,24.641,12,12,0,0,1.336,0.914,0,0,1
6725,25,24.641,24.641,12,12,0,0,1.336,3.329,0,1,1
6725,25,24.641,24.641,12,12,0,0,1.336,6.081,0,2,1
6725,25,24.641,24.641,12,12,0,0,1.336,9.747,0,3,1
6725,25,24.641,24.641,12,12,0,0,1.336,24.641,0,4,1
6732,25,0.671,1.662,8,8,0,0,2.352,0.454,0,0,1
6732,25,0.671,1.662,8,8,0,0,2.352,1.6121197,1,1,1
6734,27,3.885,3.885,11,11,0,0,2.352,3.885,0,0,0
6738,25,27.581,27.581,12,12,0,0,2.352,5.749,0,0,1
6738,25,27.581,27.581,12,12,0,0,2.352,8.082,0,1,1
6738,25,27.581,27.581,12,12,0,0,2.352,27.581,0,2,1
6743,25,0.838,8.049,9,9,0,0,2.352,3.3535316,1,0,0
6746,25,4.504,5.495,10,10,0,0,2.352,1.996,0,0,1
6746,25,4.504,5.495,10,10,0,0,2.352,5.173551,1,1,1
6753,23,21.561,21.561,12,12,0,0,5.224,21.561,0,0,0
6756,23,21.336,21.336,12,12,0,0,2.352,21.336,0,0,0
6763,23,39.641,39.641,12,12,0,0,2.352,0.583,0,0,1
6763,23,39.641,39.641,12,12,0,0,2.352,1.916,0,1,1
6763,23,39.641,39.641,12,12,0,0,2.352,4.665,0,2,1
6763,23,39.641,39.641,12,12,0,0,2.352,6.834,0,3,1
6763,23,39.641,39.641,12,12,0,0,2.352,8.583,0,4,1
6763,23,39.641,39.641,12,12,0,0,2.352,10.333,0,5,1
6763,23,39.641,39.641,12,12,0,0,2.352,39.641,0,6,1
6768,23,17.142,17.142,12,12,0,0,-0.29,0.501,0,0,1
6768,23,17.142,17.142,12,12,0,0,-0.29,2.248,0,1,1
6768,23,17.142,17.142,12,12,0,0,-0.29,17.142,0,2,1
6774,23,16.337,16.337,12,12,0,0,1.999,0.668,0,0,1
6774,23,16.337,16.337,12,12,0,0,1.999,3.754,0,1,1
6774,23,16.337,16.337,12,12,0,0,1.999,16.337,0,2,1
6782,23,17.142,17.142,12,12,0,0,0.085,0.501,0,0,1
6782,23,17.142,17.142,12,12,0,0,0.085,2.248,0,1,1
6782,23,17.142,17.142,12,12,0,0,0.085,17.142,0,2,1
6784,23,61.667,61.667,12,11,0,0,3.918,0.997,0,0,1
6784,23,61.667,61.667,12,11,0,0,3.918,5.248,0,1,1
6784,23,61.667,61.667,12,11,0,0,3.918,61.667,0,2,1
6785,11,8.559,25.665,12,12,0,0,2.352,0.665,0,0,1
6785,11,8.559,25.665,12,12,0,0,2.352,2.916,0,1,1
6785,11,8.559,25.665,12,12,0,0,2.352,3.748,0,2,1
6785,11,8.559,25.665,12,12,0,0,2.352,19.498821,1,3,1
6787,11,11.436,11.436,10,10,0,0,2.335,0.496,0,0,1
6787,11,11.436,11.436,10,10,0,0,2.335,3.663,0,1,1
6787,11,11.436,11.436,10,10,0,0,2.335,7.168,0,2,1
6787,11,11.436,11.436,10,10,0,0,2.335,11.436,0,3,1
6789,24,47.671,47.671,12,10,0,0,0.917,0.485,0,0,1
6789,24,47.671,47.671,12,10,0,0,0.917,2.483,0,1,1
6789,24,47.671,47.671,12,10,0,0,0.917,47.671,0,2,1
6795,24,2.872,2.872,8,10,0,0,23.42,2.872,0,0,0
6797,19,14.631,14.708,12,12,0,0,1.336,1.251,0,0,1
6797,19,14.631,14.708,12,12,0,0,1.336,3.168,0,1,1
6797,19,14.631,14.708,12,12,0,0,1.336,14.641995,1,2,1
6800,19,14.631,14.708,12,12,0,0,2.352,1.251,0,0,1
6800,19,14.631,14.708,12,12,0,0,2.352,3.168,0,1,1
6800,19,14.631,14.708,12,12,0,0,2.352,14.671483,1,2,1
6807,19,5.547,5.618,9,12,0,0,-17.832,3.28,0,0,1
6807,19,5.547,5.618,9,12,0,0,-17.832,5.6041527,1,1,1
6809,24,43.042,43.042,16,12,0,0,4.665,1.421,0,0,1
6809,24,43.042,43.042,16,12,0,0,4.665,5.169,0,1,1
6809,24,43.042,43.042,16,12,0,0,4.665,7.25,0,2,1
6809,24,43.042,43.042,16,12,0,0,4.665,9.665,0,3,1
