schoolid,female,isei,w_fstuwt,wnrschbw,high_school,college,one_for,both_for,test_lang,pass_read,id_school,wvarstr
99211,0,69,949.6653,42.26,0,1,0,0,1,0,60,13
99211,0,23,949.6653,42.26,1,0,1,0,1,0,60,13
99211,0,30,830.9571,42.26,1,0,0,1,1,0,60,13
99211,0,66,830.9571,42.26,1,0,0,1,1,1,60,13
99211,1,30,830.9571,42.26,0,1,0,0,1,0,60,13
99211,1,49,949.6653,42.26,0,1,0,0,1,1,60,13
99212,1,33,528.7475,31.44,1,0,0,0,1,1,61,13
99212,0,51,528.7475,31.44,0,1,0,0,1,0,61,13
99212,1,65,528.7475,31.44,0,1,0,1,1,1,61,13
99212,0,59,528.7475,31.44,0,1,0,0,1,1,61,13
99212,1,34,604.2829,31.44,1,0,1,0,1,0,61,13
99212,0,23,604.2829,31.44,1,0,0,0,1,1,61,13
99212,1,43,528.7475,31.44,1,0,0,0,1,0,61,13
99212,1,34,604.2829,31.44,1,0,0,0,1,0,61,13
99212,0,53,528.7475,31.44,0,1,0,0,1,0,61,13
99212,0,16,528.7475,31.44,0,0,0,1,1,0,61,13
99212,1,54,604.2829,31.44,0,1,0,0,1,0,61,13
99214,0,65,493.9425,409.45,1,0,0,0,1,0,62,14
99214,0,29,493.9425,409.45,0,1,0,0,1,0,62,14
99214,1,30,493.9425,409.45,1,0,0,0,1,0,62,14
99214,1,21,493.9425,409.45,0,1,0,1,1,0,62,14
99214,1,50,493.9425,409.45,0,1,0,0,1,0,62,14
99214,0,51,493.9425,409.45,1,0,0,0,1,0,62,14
99216,0,30,919.7956,190.37,1,0,0,0,1,0,64,30
99216,0,45,919.7956,190.37,1,0,0,0,1,0,64,30
99216,1,67,919.7956,190.37,0,1,0,0,1,1,64,30
99216,1,33,919.7956,190.37,1,0,0,0,1,1,64,30
99216,0,67,919.7956,190.37,0,1,0,0,1,1,64,30
99216,1,43,919.7956,190.37,0,1,0,0,1,1,64,30
99216,1,71,919.7956,190.37,1,0,0,0,1,0,64,30
99216,1,16,919.7956,190.37,1,0,0,1,0,0,64,30
99216,1,71,919.7956,190.37,0,1,0,1,0,1,64,30
99216,1,23,919.7956,190.37,1,0,0,0,1,0,64,30
99216,1,56,919.7956,190.37,0,1,0,0,1,0,64,30
99216,0,49,919.7956,190.37,0,1,0,0,1,0,64,30
99216,0,71,919.7956,190.37,1,0,0,0,1,0,64,30
99216,0,59,919.7956,190.37,1,0,0,0,1,0,64,30
99216,1,68,919.7956,190.37,0,1,0,0,1,0,64,30
99217,1,24,1057.213,63.0,0,1,0,0,1,1,65,31
99217,0,33,1295.939,63.0,0,1,0,0,1,0,65,31
99217,0,69,1057.213,63.0,1,0,0,0,1,0,65,31
99217,1,29,1295.939,63.0,1,0,0,0,1,0,65,31
99217,1,49,1057.213,63.0,1,0,0,0,1,1,65,31
99217,0,70,1295.939,63.0,0,1,0,0,1,1,65,31
99217,1,56,1057.213,63.0,0,1,0,0,1,0,65,31
99217,1,31,1295.939,63.0,0,1,1,0,1,1,65,31
99217,1,23,1295.939,63.0,0,1,0,0,1,0,65,31
99217,0,53,1057.213,63.0,1,0,0,0,1,1,65,31
99217,1,85,1057.213,63.0,0,1,0,1,1,1,65,31
99217,0,67,1295.939,63.0,0,1,0,0,1,0,65,31
99217,1,70,1295.939,63.0,0,1,0,0,1,0,65,31
99217,0,68,1057.213,63.0,0,1,0,0,1,1,65,31
99217,0,30,1057.213,63.0,1,0,0,0,1,0,65,31
99218,1,51,1126.98,114.29,0,1,1,0,1,1,66,33
99218,1,69,1126.98,114.29,1,0,0,0,1,0,66,33
99218,1,88,1277.126,114.29,0,1,0,0,1,0,66,33
99218,0,67,1126.98,114.29,0,1,0,0,1,1,66,33
99218,0,39,1277.126,114.29,1,0,0,0,1,0,66,33
99218,1,56,1126.98,114.29,0,1,0,0,1,1,66,33
99218,1,69,1126.98,114.29,0,1,0,0,1,1,66,33
99218,0,43,1126.98,114.29,0,1,0,1,1,0,66,33
99218,0,43,1126.98,114.29,0,1,0,0,1,1,66,33
99218,0,33,1126.98,114.29,0,1,0,0,1,1,66,33
99218,1,70,1126.98,114.29,0,1,0,0,1,1,66,33
99218,0,70,1126.98,114.29,0,1,0,0,1,1,66,33
99218,1,85,1277.126,114.29,0,1,0,0,1,0,66,33
99218,1,56,1126.98,114.29,0,1,0,0,1,1,66,33
99218,0,71,1277.126,114.29,1,0,0,0,1,0,66,33
99218,1,56,1277.126,114.29,0,1,1,0,1,0,66,33
99218,0,40,1277.126,114.29,0,1,0,0,1,0,66,33
99218,0,69,1126.98,114.29,0,1,0,0,1,0,66,33
99218,0,88,1277.126,114.29,0,1,0,0,1,1,66,33
99218,0,70,1126.98,114.29,0,1,0,0,1,0,66,33
99218,0,77,1277.126,114.29,0,1,0,0,1,1,66,33
99218,1,69,1126.98,114.29,0,1,0,0,1,1,66,33
99218,1,49,1126.98,114.29,0,1,0,0,1,0,66,33
99218,1,66,1126.98,114.29,0,1,0,0,1,1,66,33
99220,1,29,801.0261,175.22,0,1,0,0,1,0,67,33
99220,1,40,801.0261,175.22,1,0,0,0,1,0,67,33
99220,1,71,801.0261,175.22,0,1,0,0,1,0,67,33
99220,0,29,801.0261,175.22,1,0,0,0,1,0,67,33
99220,0,38,801.0261,175.22,0,1,0,0,1,0,67,33
99220,1,71,801.0261,175.22,0,1,0,0,1,1,67,33
99220,0,54,801.0261,175.22,1,0,0,0,1,1,67,33
99220,1,71,801.0261,175.22,1,0,0,0,1,1,67,33
99220,0,29,801.0261,175.22,0,1,0,0,1,1,67,33
99220,0,69,801.0261,175.22,0,1,0,0,1,0,67,33
99220,1,30,801.0261,175.22,1,0,0,0,1,0,67,33
99220,1,58,801.0261,175.22,0,1,0,0,1,0,67,33
99220,1,70,801.0261,175.22,0,1,0,0,1,1,67,33
99220,1,70,801.0261,175.22,0,1,0,0,1,1,67,33
99220,0,56,801.0261,175.22,1,0,0,0,1,0,67,33
99220,0,24,801.0261,175.22,0,1,0,0,1,0,67,33
99220,1,34,801.0261,175.22,1,0,0,0,1,0,67,33
99220,0,70,801.0261,175.22,0,1,0,0,1,1,67,33
99220,0,30,801.0261,175.22,0,1,0,0,1,0,67,33
99220,0,21,801.0261,175.22,1,0,0,0,1,1,67,33
99220,0,30,801.0261,175.22,0,1,0,0,1,0,67,33
99221,0,56,1108.231,61.08,0,1,0,0,1,0,68,33
99221,0,41,1108.231,61.08,0,1,0,0,1,1,68,33
99221,1,69,1358.477,61.08,0,1,0,0,1,1,68,33
99221,0,51,1108.231,61.08,0,1,0,0,1,0,68,33
99221,0,51,1108.231,61.08,1,0,0,0,1,1,68,33
99221,0,70,1358.477,61.08,0,1,0,0,1,0,68,33
99221,1,67,1108.231,61.08,0,1,0,0,1,1,68,33
99221,1,54,1108.231,61.08,0,1,0,0,1,0,68,33
99221,1,70,1108.231,61.08,1,0,0,0,1,0,68,33
99221,0,56,1358.477,61.08,0,1,0,0,1,0,68,33
99221,0,71,1108.231,61.08,0,1,0,0,1,0,68,33
99221,0,56,1358.477,61.08,0,1,0,0,1,0,68,33
99221,1,40,1108.231,61.08,1,0,0,0,1,0,68,33
99221,1,67,1108.231,61.08,0,1,0,0,1,1,68,33
99221,1,23,1358.477,61.08,0,1,0,0,1,0,68,33
99221,1,69,1108.231,61.08,0,1,0,0,1,1,68,33
99221,1,67,1108.231,61.08,1,0,0,0,1,1,68,33
99221,1,64,1358.477,61.08,0,1,0,0,1,0,68,33
99221,1,51,1108.231,61.08,0,1,0,0,1,1,68,33
99221,1,79,1108.231,61.08,1,0,0,0,1,0,68,33
99221,0,38,1108.231,61.08,0,1,0,0,1,1,68,33
99221,0,46,1358.477,61.08,0,1,0,0,1,1,68,33
99221,1,51,1108.231,61.08,0,1,0,0,1,0,68,33
99222,0,38,3310.511,2065.54,1,0,0,0,1,0,69,43
99223,0,30,856.8754,71.69,1,0,0,0,1,0,70,43
99223,0,53,979.2862,71.69,1,0,1,0,1,0,70,43
99223,1,30,856.8754,71.69,1,0,0,0,1,0,70,43
99223,1,35,856.8754,71.69,1,0,0,0,1,1,70,43
99223,0,31,979.2862,71.69,1,0,0,0,1,0,70,43
99223,1,27,856.8754,71.69,0,0,0,1,0,0,70,43
99223,1,30,979.2862,71.69,0,0,0,1,1,0,70,43
99223,0,32,856.8754,71.69,0,0,0,1,0,1,70,43
99223,1,34,856.8754,71.69,1,0,0,0,1,0,70,43
99223,1,34,856.8754,71.69,1,0,0,0,1,1,70,43
99225,1,56,1542.834,83.59,0,1,0,0,1,1,71,43
99225,0,56,1542.834,83.59,1,0,0,0,1,0,71,43
99225,0,30,1542.834,83.59,0,1,0,0,0,0,71,43
99225,1,34,1258.628,83.59,1,0,0,0,1,0,71,43
99225,1,23,1542.834,83.59,0,0,0,1,0,0,71,43
99225,1,40,1542.834,83.59,1,0,0,0,1,0,71,43
99225,1,58,1258.628,83.59,1,0,0,0,1,0,71,43
99225,1,50,1258.628,83.59,0,1,0,0,1,1,71,43
99225,1,68,1258.628,83.59,0,1,0,0,1,0,71,43
99225,0,56,1542.834,83.59,0,1,0,0,1,0,71,43
99225,0,31,1542.834,83.59,1,0,0,0,1,0,71,43
99226,1,51,1133.67,53.44,0,1,0,0,1,1,72,43
99226,1,43,1133.67,53.44,1,0,0,0,1,1,72,43
99226,0,34,1133.67,53.44,0,1,0,0,1,0,72,43
99226,0,69,924.8358,53.44,0,1,0,0,1,0,72,43
99226,1,77,1133.67,53.44,0,1,0,0,1,1,72,43
99226,0,69,924.8358,53.44,0,1,0,0,1,1,72,43
99226,1,77,1133.67,53.44,0,1,0,0,1,1,72,43
99226,0,59,1133.67,53.44,1,0,0,0,1,0,72,43
99226,0,28,1133.67,53.44,0,1,0,0,1,1,72,43
99226,1,34,924.8358,53.44,1,0,0,0,1,0,72,43
99226,1,34,1133.67,53.44,1,0,0,0,1,1,72,43
99226,0,67,924.8358,53.44,0,1,0,0,1,0,72,43
99226,0,29,1133.67,53.44,1,0,0,0,1,0,72,43
99226,0,40,924.8358,53.44,0,1,0,0,1,1,72,43
99226,0,69,924.8358,53.44,0,1,0,0,1,0,72,43
99226,0,32,1133.67,53.44,1,0,0,0,1,0,72,43
99226,1,30,1133.67,53.44,0,1,0,0,1,0,72,43
99226,1,30,1133.67,53.44,1,0,0,0,1,0,72,43
99226,0,34,1133.67,53.44,1,0,0,0,1,0,72,43
99226,0,69,924.8358,53.44,0,1,0,0,1,1,72,43
99229,1,34,391.3304,65.8,1,0,0,0,1,0,73,43
99229,0,32,342.4141,65.8,1,0,0,0,1,0,73,43
99229,0,30,342.4141,65.8,0,1,0,0,1,0,73,43
99230,1,54,346.7823,261.46,1,0,0,0,1,1,74,43
99230,1,44,346.7823,261.46,0,1,0,0,1,0,74,43
99230,1,70,346.7823,261.46,0,1,0,0,1,1,74,43
99230,1,69,346.7823,261.46,0,1,0,0,1,1,74,43
99230,1,32,346.7823,261.46,0,1,0,0,1,1,74,43
99230,1,69,346.7823,261.46,0,1,0,0,1,1,74,43
99230,1,30,346.7823,261.46,0,1,0,0,1,0,74,43
99230,1,69,346.7823,261.46,1,0,0,0,1,1,74,43
99230,0,50,346.7823,261.46,0,1,0,0,1,1,74,43
99230,1,34,346.7823,261.46,1,0,0,0,1,0,74,43
99230,0,36,346.7823,261.46,1,0,0,0,1,0,74,43
99230,0,56,346.7823,261.46,0,1,0,0,1,0,74,43
99230,1,67,346.7823,261.46,0,1,0,0,1,1,74,43
99230,1,50,346.7823,261.46,0,1,0,0,1,0,74,43
99230,1,85,346.7823,261.46,0,1,0,0,1,1,74,43
99230,1,36,346.7823,261.46,0,1,0,0,1,1,74,43
99230,1,70,346.7823,261.46,0,1,0,0,1,0,74,43
99230,1,39,346.7823,261.46,0,1,0,0,1,1,74,43
99230,0,36,346.7823,261.46,0,1,0,0,1,1,74,43
99230,1,36,346.7823,261.46,1,0,0,0,1,1,74,43
99230,1,23,346.7823,261.46,1,0,0,0,1,1,74,43
99230,0,29,346.7823,261.46,0,1,0,0,1,0,74,43
99230,0,50,346.7823,261.46,0,1,0,0,1,0,74,43
99230,0,56,346.7823,261.46,0,1,0,0,1,0,74,43
99230,1,29,346.7823,261.46,0,1,0,0,1,1,74,43
99230,1,52,346.7823,261.46,1,0,0,0,1,1,74,43
99230,0,30,346.7823,261.46,1,0,0,0,0,0,74,43
99230,1,56,346.7823,261.46,0,1,0,0,1,1,74,43
99231,0,69,1411.444,99.64,0,1,0,0,1,0,75,43
99231,0,71,1411.444,99.64,0,1,0,0,1,0,75,43
99231,1,54,1151.441,99.64,0,1,0,0,1,0,75,43
99231,1,67,1151.441,99.64,0,1,0,0,1,1,75,43
99231,1,71,1151.441,99.64,0,1,0,1,1,1,75,43
99231,1,70,1151.441,99.64,0,1,0,0,1,1,75,43
99231,0,40,1411.444,99.64,0,1,0,0,1,0,75,43
99231,0,74,1151.441,99.64,0,1,0,1,0,1,75,43
99231,1,69,1151.441,99.64,0,1,0,1,1,1,75,43
99231,0,43,1151.441,99.64,0,1,0,0,1,0,75,43
99231,1,69,1411.444,99.64,0,1,0,0,1,0,75,43
99231,1,29,1411.444,99.64,0,1,0,0,1,0,75,43
99231,1,50,1151.441,99.64,0,1,0,0,1,1,75,43
99231,1,30,1151.441,99.64,0,1,0,0,1,1,75,43
99231,1,88,1151.441,99.64,0,1,0,0,1,1,75,43
99231,1,34,1411.444,99.64,1,0,0,0,1,1,75,43
99231,0,26,1151.441,99.64,1,0,0,0,1,1,75,43
99231,1,57,1151.441,99.64,0,1,0,0,1,1,75,43
99231,0,69,1411.444,99.64,0,1,1,0,1,0,75,43
99231,0,71,1151.441,99.64,0,1,0,0,1,1,75,43
99231,1,53,1151.441,99.64,0,1,0,1,1,0,75,43
99231,0,69,1151.441,99.64,0,1,0,1,1,1,75,43
99231,0,69,1411.444,99.64,0,1,0,0,1,1,75,43
99231,0,71,1411.444,99.64,0,1,0,0,1,0,75,43
99233,1,34,1304.485,299.21,0,1,0,0,1,0,76,44
99233,0,30,1304.485,299.21,1,0,0,0,1,1,76,44
99233,1,30,1304.485,299.21,1,0,0,0,1,0,76,44
99233,0,34,1599.046,299.21,1,0,0,0,1,0,76,44
99233,0,30,1304.485,299.21,1,0,0,0,1,1,76,44
99233,1,56,1304.485,299.21,0,1,0,0,1,1,76,44
99233,0,25,1599.046,299.21,1,0,0,0,1,1,76,44
99233,1,70,1599.046,299.21,1,0,0,0,1,1,76,44
99233,1,30,1599.046,299.21,1,0,0,0,1,1,76,44
99233,1,70,1599.046,299.21,1,0,0,0,1,1,76,44
99233,1,69,1304.485,299.21,1,0,0,0,1,0,76,44
99233,1,49,1304.485,299.21,1,0,0,0,1,0,76,44
99233,1,37,1599.046,299.21,1,0,0,0,1,1,76,44
99233,1,23,1304.485,299.21,1,0,0,0,1,0,76,44
99233,1,35,1304.485,299.21,1,0,0,0,1,0,76,44
99233,0,30,1304.485,299.21,1,0,0,0,1,1,76,44
99233,1,29,1304.485,299.21,1,0,0,0,1,0,76,44
99233,0,41,1599.046,299.21,0,1,0,0,1,0,76,44
99235,1,71,629.0178,72.3,1,0,0,0,1,0,77,44
99235,0,69,629.0178,72.3,0,1,0,0,1,0,77,44
99235,0,30,629.0178,72.3,1,0,0,0,1,0,77,44
99235,0,69,629.0178,72.3,1,0,0,0,1,0,77,44
99235,1,45,629.0178,72.3,1,0,0,0,1,0,77,44
99235,0,51,629.0178,72.3,0,1,0,0,1,0,77,44
99235,1,33,629.0178,72.3,1,0,0,0,1,0,77,44
99235,0,67,629.0178,72.3,0,1,0,0,1,1,77,44
99235,0,41,629.0178,72.3,1,0,0,0,1,1,77,44
99235,1,43,629.0178,72.3,0,1,0,0,1,0,77,44
99235,1,34,629.0178,72.3,1,0,0,0,1,1,77,44
99235,1,32,629.0178,72.3,0,1,0,0,1,1,77,44
99235,0,34,629.0178,72.3,1,0,0,0,1,0,77,44
99235,1,51,629.0178,72.3,1,0,0,0,1,0,77,44
99235,1,67,629.0178,72.3,0,1,0,0,1,1,77,44
99235,1,69,629.0178,72.3,1,0,0,0,1,0,77,44
99235,0,23,629.0178,72.3,1,0,0,0,1,0,77,44
99235,0,70,629.0178,72.3,0,1,0,0,1,0,77,44
99235,0,56,629.0178,72.3,0,1,0,0,1,0,77,44
99237,1,50,1183.786,95.01,0,1,0,0,1,1,78,44
99237,0,38,1183.786,95.01,0,0,0,0,1,0,78,44
99237,0,30,965.7203,95.01,1,0,0,0,1,0,78,44
99237,0,88,1183.786,95.01,0,1,0,0,1,1,78,44
99237,1,23,1183.786,95.01,0,1,0,0,1,1,78,44
99237,1,49,965.7203,95.01,0,0,0,1,0,0,78,44
99237,0,40,1183.786,95.01,0,1,0,0,1,0,78,44
99237,0,30,965.7203,95.01,0,1,0,0,1,1,78,44
99237,0,41,1183.786,95.01,0,1,0,0,1,1,78,44
99237,0,59,965.7203,95.01,1,0,0,0,1,0,78,44
99237,0,38,1183.786,95.01,0,1,0,0,1,0,78,44
99237,0,77,1183.786,95.01,0,1,0,0,1,0,78,44
99237,0,59,1183.786,95.01,1,0,0,0,1,1,78,44
99237,1,56,1183.786,95.01,1,0,0,0,1,0,78,44
99237,1,37,1183.786,95.01,1,0,0,0,1,0,78,44
99237,0,59,965.7203,95.01,1,0,0,0,1,0,78,44
99238,0,54,825.5002,74.3,0,1,0,0,1,1,79,44
99238,1,69,825.5002,74.3,0,1,0,0,1,0,79,44
99238,1,51,825.5002,74.3,0,1,0,0,1,1,79,44
99238,1,59,825.5002,74.3,0,1,0,0,1,1,79,44
99238,1,23,825.5002,74.3,1,0,0,0,1,0,79,44
99238,1,45,825.5002,74.3,0,1,0,0,1,0,79,44
99238,1,59,825.5002,74.3,0,1,0,0,1,1,79,44
99238,1,30,825.5002,74.3,1,0,0,0,1,1,79,44
99238,0,43,825.5002,74.3,1,0,0,0,1,0,79,44
99238,1,90,825.5002,74.3,0,1,0,0,1,0,79,44
99238,1,44,825.5002,74.3,0,1,0,0,1,1,79,44
99238,1,34,825.5002,74.3,1,0,0,0,1,0,79,44
99238,0,51,825.5002,74.3,0,1,0,0,1,1,79,44
99241,1,85,320.5203,41.95,0,1,0,0,1,1,80,51
99241,0,71,320.5203,41.95,0,1,0,0,1,0,80,51
99241,1,59,320.5203,41.95,1,0,1,0,1,0,80,51
99241,0,67,320.5203,41.95,0,1,0,0,1,1,80,51
99241,0,51,320.5203,41.95,0,1,0,0,1,1,80,51
99241,0,85,320.5203,41.95,0,1,0,0,1,1,80,51
99241,1,37,320.5203,41.95,1,0,0,0,1,1,80,51
99241,0,59,320.5203,41.95,0,1,0,0,1,0,80,51
99241,1,33,320.5203,41.95,0,1,0,0,1,1,80,51
99241,1,69,320.5203,41.95,0,1,0,0,1,0,80,51
99241,1,33,320.5203,41.95,0,0,0,1,0,1,80,51
99241,1,30,320.5203,41.95,1,0,0,0,1,0,80,51
99241,1,67,320.5203,41.95,0,1,0,0,1,0,80,51
99241,0,51,320.5203,41.95,1,0,0,0,1,1,80,51
99241,1,67,320.5203,41.95,0,1,0,0,1,1,80,51
99241,1,67,320.5203,41.95,0,1,0,0,1,1,80,51
99241,1,58,320.5203,41.95,1,0,0,0,1,0,80,51
99241,0,30,320.5203,41.95,0,1,0,0,1,0,80,51
99241,1,77,320.5203,41.95,0,1,0,0,1,1,80,51
99241,1,64,320.5203,41.95,0,1,0,0,1,1,80,51
99242,0,64,866.6696,122.45,0,1,0,0,1,0,81,51
99242,1,50,866.6696,122.45,0,1,1,0,1,0,81,51
99242,1,30,866.6696,122.45,0,1,0,0,0,0,81,51
99242,1,69,866.6696,122.45,0,1,0,0,1,0,81,51
99242,1,32,866.6696,122.45,0,1,0,0,1,0,81,51
99242,1,30,866.6696,122.45,0,1,0,0,1,0,81,51
99242,1,30,866.6696,122.45,0,1,0,0,1,0,81,51
99242,0,26,866.6696,122.45,0,0,0,0,1,0,81,51
99242,0,29,866.6696,122.45,1,0,0,0,1,0,81,51
99242,1,34,866.6696,122.45,0,1,0,0,1,0,81,51
99242,1,37,866.6696,122.45,0,1,0,0,1,0,81,51
99242,1,33,866.6696,122.45,0,1,0,0,1,0,81,51
99242,1,33,866.6696,122.45,1,0,0,0,1,0,81,51
99243,1,23,345.414,301.63,0,1,1,0,0,1,82,52
99243,1,16,345.414,301.63,1,0,0,0,1,0,82,52
99243,0,23,345.414,301.63,0,0,0,1,1,0,82,52
99243,1,56,319.6154,301.63,0,1,0,1,1,0,82,52
99243,1,43,319.6154,301.63,0,0,0,1,0,0,82,52
99243,1,30,345.414,301.63,0,0,0,1,0,0,82,52
99243,0,53,345.414,301.63,0,1,0,0,1,1,82,52
99243,0,44,319.6154,301.63,1,0,0,1,0,0,82,52
99243,0,37,319.6154,301.63,0,1,0,0,1,1,82,52
99243,1,16,345.414,301.63,0,0,0,1,1,1,82,52
99243,1,16,345.414,301.63,0,0,0,1,0,0,82,52
99243,0,69,319.6154,301.63,0,1,0,0,1,0,82,52
99243,1,56,345.414,301.63,1,0,0,0,1,1,82,52
99243,1,49,319.6154,301.63,1,0,0,0,1,1,82,52
99243,1,59,345.414,301.63,0,1,0,0,1,1,82,52
99243,0,59,319.6154,301.63,0,1,0,0,1,1,82,52
99243,1,33,345.414,301.63,1,0,0,0,1,1,82,52
99243,0,23,345.414,301.63,0,1,0,0,1,0,82,52
99243,0,29,319.6154,301.63,0,1,0,0,1,0,82,52
99243,0,16,319.6154,301.63,0,0,0,1,0,0,82,52
99243,1,30,319.6154,301.63,1,0,0,1,0,0,82,52
99245,1,67,2656.165,2251.62,0,1,0,0,1,1,83,52
99245,1,28,2656.165,2251.62,0,0,0,0,1,0,83,52
99247,0,69,725.6834,108.22,0,1,0,0,1,0,84,52
99247,0,49,725.6834,108.22,0,1,0,0,1,1,84,52
99247,1,85,725.6834,108.22,0,1,0,0,1,1,84,52
99247,1,34,725.6834,108.22,1,0,0,0,1,1,84,52
99247,1,34,725.6834,108.22,0,0,0,0,1,0,84,52
99247,0,30,725.6834,108.22,0,0,0,0,1,0,84,52
99247,1,74,725.6834,108.22,0,1,0,0,1,0,84,52
99247,1,34,725.6834,108.22,1,0,0,0,1,1,84,52
99247,1,88,725.6834,108.22,0,1,0,0,1,0,84,52
99247,1,50,725.6834,108.22,1,0,0,0,1,1,84,52
99247,1,49,725.6834,108.22,1,0,0,0,1,0,84,52
99247,1,51,725.6834,108.22,0,1,0,0,1,1,84,52
99247,0,69,725.6834,108.22,0,1,1,0,1,0,84,52
99247,0,69,725.6834,108.22,0,1,0,0,1,0,84,52
99247,1,57,725.6834,108.22,0,1,0,0,1,1,84,52
99247,0,33,725.6834,108.22,1,0,0,0,1,0,84,52
99247,1,69,725.6834,108.22,0,1,0,0,1,1,84,52
99247,0,69,725.6834,108.22,0,1,0,0,1,1,84,52
99247,0,25,725.6834,108.22,0,1,0,0,1,0,84,52
99248,1,29,1235.795,1235.8,0,0,0,0,1,1,85,51
99248,0,43,1235.795,1235.8,0,1,0,0,1,0,85,51
99248,1,30,1335.545,1235.8,1,0,1,0,1,0,85,51
99249,0,28,504.1169,275.69,1,0,0,0,1,0,86,51
99249,0,69,504.1169,275.69,1,0,0,0,1,0,86,51
99249,1,34,504.1169,275.69,1,0,0,0,1,1,86,51
99249,0,21,544.808,275.69,1,0,1,0,1,0,86,51
99249,1,30,504.1169,275.69,1,0,0,0,1,0,86,51
99249,1,28,504.1169,275.69,0,1,0,0,1,1,86,51
99249,0,34,544.808,275.69,0,0,0,0,1,0,86,51
99249,1,23,504.1169,275.69,0,0,0,0,1,0,86,51
99249,0,51,544.808,275.69,0,1,0,0,1,0,86,51
99249,1,40,544.808,275.69,1,0,0,0,1,1,86,51
99249,1,23,504.1169,275.69,0,1,0,0,1,0,86,51
99249,1,40,544.808,275.69,1,0,0,0,1,1,86,51
99249,1,29,544.808,275.69,0,1,1,0,1,0,86,51
99250,1,23,563.1402,241.3,1,0,0,0,1,0,87,51
99250,0,16,563.1402,241.3,1,0,0,0,1,1,87,51
99250,1,35,563.1402,241.3,1,0,0,0,1,0,87,51
99250,0,88,521.0799,241.3,0,1,0,0,1,0,87,51
99250,1,34,563.1402,241.3,1,0,0,0,1,0,87,51
99250,1,28,563.1402,241.3,0,1,0,0,1,0,87,51
99250,0,34,521.0799,241.3,0,0,0,0,1,0,87,51
99250,1,42,521.0799,241.3,0,1,0,0,1,0,87,51
99250,1,27,563.1402,241.3,1,0,0,0,1,1,87,51
99250,1,70,521.0799,241.3,0,1,0,0,1,1,87,51
99250,1,51,563.1402,241.3,0,1,0,0,1,1,87,51
99250,1,44,521.0799,241.3,0,1,0,0,1,1,87,51
99250,0,33,521.0799,241.3,1,0,0,0,1,0,87,51
99250,1,35,563.1402,241.3,0,0,0,0,1,0,87,51
99250,1,34,521.0799,241.3,1,0,0,0,1,1,87,51
99250,0,28,521.0799,241.3,1,0,0,0,1,0,87,51
99250,1,26,563.1402,241.3,0,1,0,0,1,1,87,51
99250,0,65,521.0799,241.3,0,1,0,0,1,1,87,51
99250,0,39,563.1402,241.3,1,0,0,0,1,0,87,51
99250,0,54,521.0799,241.3,0,1,0,0,1,0,87,51
99250,1,70,563.1402,241.3,0,1,0,0,1,1,87,51
99250,0,23,563.1402,241.3,1,0,0,0,1,1,87,51
99251,1,28,1663.878,1538.41,0,1,0,0,1,0,88,51
99251,0,56,1663.878,1538.41,0,1,0,0,1,0,88,51
99251,1,39,1663.878,1538.41,0,1,0,0,1,0,88,51
99251,0,34,1663.878,1538.41,0,1,0,0,1,0,88,51
99251,0,23,1663.878,1538.41,0,1,0,0,1,0,88,51
99251,1,54,1663.878,1538.41,0,1,0,0,1,0,88,51
99256,1,71,677.5191,48.79,0,1,0,0,1,1,89,16
99256,1,23,677.5191,48.79,1,0,0,1,1,1,89,16
99256,0,30,677.5191,48.79,0,1,0,1,0,0,89,16
99256,1,29,677.5191,48.79,1,0,0,1,1,0,89,16
99256,1,26,677.5191,48.79,1,0,0,0,1,0,89,16
99256,0,40,677.5191,48.79,1,0,0,0,1,0,89,16
99256,0,56,677.5191,48.79,0,1,0,1,1,0,89,16
99256,1,40,677.5191,48.79,0,0,0,0,1,0,89,16
99256,0,64,677.5191,48.79,1,0,0,1,0,0,89,16
99262,0,34,575.9322,30.14,1,0,0,0,1,0,90,19
99262,0,40,575.9322,30.14,0,1,0,0,1,0,90,19
99262,0,33,575.9322,30.14,1,0,0,0,1,0,90,19
99262,1,85,575.9322,30.14,0,1,0,1,1,1,90,19
99262,0,68,575.9322,30.14,0,1,0,0,1,1,90,19
99262,0,71,575.9322,30.14,0,1,0,0,1,0,90,19
99262,0,49,575.9322,30.14,1,0,0,0,1,1,90,19
99262,1,69,575.9322,30.14,0,1,0,0,1,0,90,19
99262,0,70,575.9322,30.14,0,1,0,0,1,0,90,19
99262,0,85,575.9322,30.14,0,1,0,0,1,0,90,19
99262,1,49,575.9322,30.14,0,1,1,0,1,0,90,19
99262,0,38,575.9322,30.14,0,1,1,0,1,0,90,19
99262,0,46,575.9322,30.14,0,1,0,0,1,0,90,19
99262,1,23,575.9322,30.14,1,0,1,0,1,0,90,19
99262,0,30,575.9322,30.14,0,0,0,0,1,0,90,19
99267,0,56,1016.564,84.56,0,1,0,0,1,1,91,31
99267,1,70,1016.564,84.56,0,1,1,0,1,1,91,31
99267,1,40,1016.564,84.56,0,1,0,0,1,0,91,31
99267,0,69,1016.564,84.56,0,1,0,0,1,0,91,31
99267,0,68,1016.564,84.56,0,1,0,0,1,1,91,31
99267,0,85,1016.564,84.56,0,1,0,0,1,0,91,31
99267,1,41,1016.564,84.56,1,0,0,0,1,1,91,31
99267,0,69,1016.564,84.56,0,1,0,0,1,1,91,31
