house,occ,brand,choice,feature,price
19,40,4,0,0,0.079
19,41,1,0,0,0.108
19,41,2,1,0,0.086
19,41,3,0,0,0.054
19,41,4,0,0,0.079
19,42,1,0,0,0.108
19,42,2,1,0,0.086
19,42,3,0,0,0.054
19,42,4,0,0,0.079
19,43,1,0,1,0.108
19,43,2,1,0,0.086
19,43,3,0,0,0.054
19,43,4,0,0,0.079
19,44,1,0,1,0.108
19,44,2,1,0,0.086
19,44,3,0,0,0.054
19,44,4,0,0,0.079
19,45,1,0,0,0.108
19,45,2,1,0,0.086
19,45,3,0,1,0.025
19,45,4,0,0,0.079
19,46,1,0,0,0.108
19,46,2,1,0,0.086
19,46,3,0,0,0.025
19,46,4,0,0,0.079
19,47,1,0,0,0.108
19,47,2,1,0,0.086
19,47,3,0,0,0.025
19,47,4,0,0,0.079
19,48,1,0,1,0.083
19,48,2,1,0,0.086
19,48,3,0,0,0.054
19,48,4,0,0,0.079
19,49,1,0,0,0.122
19,49,2,1,0,0.086
19,49,3,0,0,0.054
19,49,4,0,0,0.079
19,50,1,0,0,0.122
19,50,2,1,0,0.086
19,50,3,0,0,0.054
19,50,4,0,0,0.079
19,51,1,0,0,0.122
19,51,2,1,0,0.086
19,51,3,0,0,0.054
19,51,4,0,0,0.079
19,52,1,0,0,0.085
19,52,2,1,0,0.086
19,52,3,0,0,0.054
19,52,4,0,0,0.086
19,53,1,0,0,0.085
19,53,2,1,0,0.086
19,53,3,0,0,0.054
19,53,4,0,0,0.086
19,54,1,0,0,0.122
19,54,2,1,1,0.063
19,54,3,0,0,0.054
19,54,4,0,0,0.079
19,55,1,0,0,0.083
19,55,2,0,0,0.086
19,55,3,1,0,0.054
19,55,4,0,1,0.063
19,56,1,0,0,0.083
19,56,2,0,0,0.086
19,56,3,1,0,0.054
19,56,4,0,1,0.063
19,57,1,0,0,0.112
19,57,2,0,0,0.081
19,57,3,1,0,0.054
19,57,4,0,0,0.079
19,58,1,0,0,0.115
19,58,2,1,0,0.086
19,58,3,0,0,0.061
19,58,4,0,1,0.063
19,59,1,0,0,0.115
19,59,2,1,0,0.086
19,59,3,0,0,0.061
19,59,4,0,0,0.066
19,60,1,0,0,0.115
19,60,2,1,1,0.063
19,60,3,0,0,0.061
19,60,4,0,0,0.079
19,61,1,0,0,0.115
19,61,2,1,1,0.063
19,61,3,0,0,0.061
19,61,4,0,0,0.079
19,62,1,0,0,0.115
19,62,2,1,0,0.086
19,62,3,0,0,0.061
19,62,4,0,0,0.079
19,63,1,0,0,0.115
19,63,2,1,0,0.086
19,63,3,0,0,0.061
19,63,4,0,0,0.079
19,64,1,0,1,0.115
19,64,2,1,0,0.086
19,64,3,0,0,0.061
19,64,4,0,0,0.069
19,65,1,0,1,0.115
19,65,2,1,0,0.086
19,65,3,0,0,0.061
19,65,4,0,0,0.069
19,66,1,0,0,0.072
19,66,2,1,0,0.086
19,66,3,0,0,0.061
19,66,4,0,1,0.063
19,67,1,0,0,0.115
19,67,2,1,0,0.063
19,67,3,0,0,0.061
19,67,4,0,0,0.063
19,68,1,0,0,0.115
19,68,2,1,0,0.063
19,68,3,0,0,0.061
19,68,4,0,0,0.063
20,1,1,1,0,0.01
20,1,2,0,0,0.081
20,1,3,0,0,0.066
20,1,4,0,0,0.079
20,2,1,1,0,0.108
20,2,2,0,0,0.092
20,2,3,0,0,0.05
20,2,4,0,0,0.079
20,3,1,1,0,0.067
20,3,2,0,0,0.092
20,3,3,0,0,0.05
20,3,4,0,0,0.079
20,4,1,1,0,0.07
20,4,2,0,0,0.081
20,4,3,0,0,0.058
20,4,4,0,0,0.079
20,5,1,1,0,0.07
20,5,2,0,0,0.081
20,5,3,0,0,0.058
20,5,4,0,0,0.079
20,6,1,1,0,0.074
20,6,2,0,0,0.081
20,6,3,0,0,0.066
20,6,4,0,0,0.079
20,7,1,1,0,0.074
20,7,2,0,0,0.081
20,7,3,0,0,0.066
20,7,4,0,0,0.079
20,8,1,1,0,0.04
20,8,2,0,0,0.081
20,8,3,0,0,0.066
20,8,4,0,0,0.086
20,9,1,1,0,0.04
20,9,2,0,0,0.081
20,9,3,0,0,0.066
20,9,4,0,0,0.086
20,10,1,0,0,0.108
20,10,2,1,0,0.044
20,10,3,0,0,0.05
20,10,4,0,0,0.079
20,11,1,1,0,0.07
20,11,2,0,0,0.088
20,11,3,0,1,0.031
20,11,4,0,0,0.086
20,12,1,1,0,0.07
20,12,2,0,0,0.088
20,12,3,0,1,0.031
20,12,4,0,0,0.086
20,13,1,1,0,0.108
20,13,2,0,0,0.081
20,13,3,0,0,0.05
20,13,4,0,0,0.079
20,14,1,1,0,0.108
20,14,2,0,0,0.086
20,14,3,0,0,0.05
20,14,4,0,0,0.079
20,15,1,1,0,0.112
20,15,2,0,0,0.086
20,15,3,0,0,0.039
20,15,4,0,0,0.086
20,16,1,1,0,0.025
20,16,2,0,0,0.086
20,16,3,0,0,0.058
20,16,4,0,0,0.079
20,17,1,1,0,0.108
20,17,2,0,0,0.086
20,17,3,0,0,0.058
20,17,4,0,0,0.079
20,18,1,0,0,0.115
20,18,2,0,0,0.086
20,18,3,1,0,0.031
20,18,4,0,0,0.079
20,19,1,1,0,0.067
20,19,2,0,0,0.086
20,19,3,0,0,0.056
20,19,4,0,0,0.044
20,20,1,0,0,0.112
20,20,2,0,0,0.086
20,20,3,1,0,0.054
20,20,4,0,0,0.079
20,21,1,0,0,0.112
20,21,2,0,0,0.086
20,21,3,1,0,0.054
20,21,4,0,0,0.079
20,22,1,0,0,0.112
20,22,2,0,0,0.086
20,22,3,1,0,0.054
20,22,4,0,0,0.079
20,23,1,1,0,0.108
20,23,2,0,0,0.086
20,23,3,0,0,0.056
20,23,4,0,0,0.063
20,24,1,1,0,0.058
20,24,2,0,0,0.086
20,24,3,0,0,0.056
20,24,4,0,0,0.063
20,25,1,1,0,0.108
20,25,2,0,0,0.086
20,25,3,0,0,0.056
20,25,4,0,0,0.063
21,1,1,0,1,0.108
21,1,2,1,0,0.086
21,1,3,0,0,0.054
21,1,4,0,0,0.079
21,2,1,0,0,0.132
21,2,2,0,0,0.086
21,2,3,1,1,0.025
21,2,4,0,0,0.079
21,3,1,0,0,0.108
21,3,2,0,0,0.086
21,3,3,0,0,0.025
21,3,4,1,0,0.079
21,4,1,0,0,0.108
21,4,2,0,0,0.086
21,4,3,0,0,0.025
21,4,4,1,0,0.079
21,5,1,0,0,0.122
21,5,2,1,0,0.086
21,5,3,0,0,0.054
21,5,4,0,0,0.079
21,6,1,0,0,0.122
21,6,2,1,0,0.086
21,6,3,0,0,0.054
21,6,4,0,0,0.079
21,7,1,1,0,0.122
21,7,2,0,0,0.086
21,7,3,0,0,0.054
21,7,4,0,0,0.084
21,8,1,0,0,0.122
21,8,2,0,1,0.063
21,8,3,0,0,0.054
21,8,4,1,0,0.086
21,9,1,0,0,0.118
21,9,2,0,0,0.086
21,9,3,0,0,0.056
21,9,4,1,1,0.063
21,10,1,0,0,0.118
21,10,2,0,0,0.086
21,10,3,0,0,0.056
21,10,4,1,1,0.063
21,11,1,1,0,0.115
21,11,2,0,0,0.086
21,11,3,0,0,0.061
21,11,4,0,0,0.063
21,12,1,1,0,0.115
21,12,2,0,1,0.063
21,12,3,0,0,0.061
21,12,4,0,0,0.079
21,13,1,1,0,0.115
21,13,2,0,1,0.063
21,13,3,0,0,0.061
21,13,4,0,0,0.079
21,14,1,1,0,0.115
21,14,2,0,1,0.063
21,14,3,0,0,0.061
21,14,4,0,0,0.079
21,15,1,0,0,0.115
21,15,2,0,0,0.086
21,15,3,0,0,0.046
21,15,4,1,0,0.079
21,16,1,0,0,0.115
21,16,2,0,0,0.086
21,16,3,0,0,0.046
21,16,4,1,0,0.079
21,17,1,1,1,0.083
21,17,2,0,0,0.086
21,17,3,0,0,0.061
21,17,4,0,0,0.043
21,18,1,1,1,0.083
21,18,2,0,0,0.086
21,18,3,0,0,0.061
21,18,4,0,0,0.043
21,19,1,0,0,0.045
21,19,2,0,0,0.053
21,19,3,0,0,0.061
21,19,4,1,1,0.063
22,1,1,1,0,0.115
22,1,2,0,0,0.057
22,1,3,0,0,0.05
22,1,4,0,0,0.086
22,2,1,1,0,0.115
22,2,2,0,0,0.081
22,2,3,0,0,0.05
22,2,4,0,0,0.086
22,3,1,1,0,0.015
22,3,2,0,0,0.081
22,3,3,0,0,0.05
22,3,4,0,0,0.086
22,4,1,1,0,0.115
22,4,2,0,0,0.081
22,4,3,0,0,0.05
22,4,4,0,0,0.081
22,5,1,1,0,0.122
22,5,2,0,0,0.086
22,5,3,0,0,0.05
22,5,4,0,0,0.086
22,6,1,1,0,0.115
22,6,2,0,1,0.063
22,6,3,0,0,0.061
22,6,4,0,0,0.079
22,7,1,1,0,0.122
22,7,2,0,0,0.086
22,7,3,0,0,0.05
22,7,4,0,0,0.086
23,1,1,0,0,0.103
23,1,2,1,0,0.074
23,1,3,0,0,0.061
23,1,4,0,0,0.081
23,2,1,0,0,0.125
23,2,2,1,0,0.074
23,2,3,0,0,0.061
23,2,4,0,0,0.081
23,3,1,0,0,0.125
23,3,2,1,0,0.074
23,3,3,0,0,0.061
23,3,4,0,0,0.081
23,4,1,0,0,0.125
23,4,2,1,0,0.081
23,4,3,0,0,0.061
23,4,4,0,0,0.081
23,5,1,0,0,0.125
23,5,2,1,0,0.081
23,5,3,0,0,0.061
23,5,4,0,0,0.081
23,6,1,0,0,0.103
23,6,2,1,0,0.081
23,6,3,0,0,0.066
23,6,4,0,0,0.079
23,7,1,0,0,0.103
23,7,2,1,0,0.081
23,7,3,0,0,0.066
23,7,4,0,0,0.079
23,8,1,0,0,0.108
23,8,2,1,0,0.081
23,8,3,0,0,0.061
23,8,4,0,0,0.079
23,9,1,0,0,0.108
23,9,2,1,0,0.081
23,9,3,0,0,0.061
23,9,4,0,0,0.079
23,10,1,0,0,0.103
23,10,2,1,0,0.081
23,10,3,0,0,0.066
23,10,4,0,0,0.079
23,11,1,0,0,0.103
23,11,2,1,0,0.081
23,11,3,0,0,0.049
23,11,4,0,0,0.079
23,12,1,0,0,0.103
23,12,2,1,0,0.081
23,12,3,0,0,0.049
23,12,4,0,0,0.079
23,13,1,0,0,0.103
23,13,2,1,0,0.081
23,13,3,0,0,0.049
23,13,4,0,0,0.079
23,14,1,0,0,0.103
23,14,2,1,0,0.081
23,14,3,0,0,0.049
23,14,4,0,0,0.079
23,15,1,0,0,0.115
23,15,2,1,0,0.081
23,15,3,0,0,0.049
23,15,4,0,0,0.079
23,16,1,0,0,0.115
23,16,2,1,0,0.081
23,16,3,0,0,0.049
23,16,4,0,0,0.079
23,17,1,0,0,0.115
23,17,2,1,0,0.081
23,17,3,0,0,0.049
23,17,4,0,0,0.079
23,18,1,0,0,0.115
23,18,2,1,0,0.081
23,18,3,0,0,0.049
23,18,4,0,0,0.079
23,19,1,1,0,0.115
23,19,2,0,0,0.086
23,19,3,0,0,0.049
23,19,4,0,0,0.079
23,20,1,1,1,0.115
23,20,2,0,0,0.086
23,20,3,0,0,0.054
23,20,4,0,0,0.079
23,21,1,1,1,0.115
23,21,2,0,0,0.086
23,21,3,0,0,0.054
23,21,4,0,0,0.079
23,22,1,1,1,0.042
23,22,2,0,0,0.092
23,22,3,0,0,0.063
23,22,4,0,0,0.104
23,23,1,0,0,0.108
23,23,2,1,0,0.086
23,23,3,0,0,0.054
23,23,4,0,0,0.079
23,24,1,1,0,0.108
23,24,2,0,0,0.086
23,24,3,0,0,0.054
23,24,4,0,0,0.079
23,25,1,0,0,0.108
23,25,2,1,0,0.086
23,25,3,0,1,0.025
23,25,4,0,0,0.079
23,26,1,1,0,0.122
23,26,2,0,0,0.086
23,26,3,0,0,0.061
23,26,4,0,0,0.086
23,27,1,1,0,0.022
23,27,2,0,0,0.086
23,27,3,0,0,0.061
23,27,4,0,0,0.086
23,28,1,1,0,0.122
23,28,2,0,0,0.086
23,28,3,0,0,0.061
23,28,4,0,0,0.086
23,29,1,0,0,0.122
23,29,2,1,0,0.086
23,29,3,0,0,0.061
23,29,4,0,0,0.086
23,30,1,0,0,0.122
23,30,2,1,0,0.086
23,30,3,0,0,0.061
23,30,4,0,0,0.086
23,31,1,0,0,0.115
23,31,2,1,0,0.086
23,31,3,0,0,0.061
23,31,4,0,1,0.063
23,32,1,1,0,0.115
23,32,2,0,0,0.086
23,32,3,0,1,0.061
23,32,4,0,0,0.079
23,33,1,0,0,0.115
23,33,2,1,0,0.086
23,33,3,0,0,0.061
23,33,4,0,0,0.079
23,34,1,0,0,0.122
23,34,2,1,0,0.086
23,34,3,0,0,0.061
23,34,4,0,0,0.086
23,35,1,0,0,0.122
23,35,2,1,0,0.086
23,35,3,0,0,0.061
23,35,4,0,0,0.086
23,36,1,0,0,0.122
23,36,2,1,0,0.086
23,36,3,0,0,0.061
23,36,4,0,0,0.086
23,37,1,0,0,0.058
23,37,2,0,0,0.063
23,37,3,0,0,0.061
23,37,4,1,0,0.063
23,38,1,0,0,0.055
23,38,2,1,0,0.063
23,38,3,0,0,0.061
23,38,4,0,0,0.063
23,39,1,0,0,0.055
23,39,2,1,0,0.063
23,39,3,0,0,0.061
23,39,4,0,0,0.063
23,40,1,0,0,0.122
23,40,2,1,0,0.086
23,40,3,0,0,0.061
23,40,4,0,0,0.086
23,41,1,0,0,0.122
23,41,2,1,0,0.086
23,41,3,0,0,0.061
23,41,4,0,0,0.086
23,42,1,0,0,0.122
23,42,2,1,0,0.086
23,42,3,0,0,0.061
23,42,4,0,0,0.086
23,43,1,0,0,0.122
23,43,2,1,0,0.086
23,43,3,0,0,0.061
23,43,4,0,0,0.086
24,1,1,0,0,0.11
24,1,2,1,0,0.074
24,1,3,0,0,0.061
24,1,4,0,0,0.079
24,2,1,0,0,0.11
24,2,2,1,0,0.081
24,2,3,0,0,0.061
24,2,4,0,0,0.079
24,3,1,0,0,0.11
24,3,2,1,1,0.081
24,3,3,0,0,0.061
24,3,4,0,0,0.079
24,4,1,0,0,0.103
24,4,2,1,0,0.081
24,4,3,0,0,0.049
24,4,4,0,0,0.079
24,5,1,1,0,0.103
24,5,2,0,0,0.098
24,5,3,0,0,0.049
24,5,4,0,0,0.079
24,6,1,0,0,0.108
24,6,2,1,1,0.081
24,6,3,0,0,0.05
24,6,4,0,0,0.086
24,7,1,0,0,0.115
24,7,2,1,0,0.081
24,7,3,0,0,0.05
24,7,4,0,0,0.086
25,1,1,1,0,0.055
25,1,2,0,0,0.086
25,1,3,0,0,0.054
25,1,4,0,0,0.079
25,2,1,1,0,0.055
25,2,2,0,0,0.086
25,2,3,0,0,0.054
25,2,4,0,0,0.079
25,3,1,1,0,0.108
25,3,2,0,0,0.086
25,3,3,0,0,0.054
25,3,4,0,0,0.079
25,4,1,1,0,0.042
25,4,2,0,0,0.086
25,4,3,0,0,0.054
25,4,4,0,0,0.079
25,5,1,0,0,0.056
25,5,2,0,0,0.086
25,5,3,1,0,0.054
25,5,4,0,0,0.079
25,6,1,0,0,0.056
25,6,2,0,0,0.086
25,6,3,1,0,0.054
25,6,4,0,0,0.079
25,7,1,0,0,0.056
25,7,2,0,0,0.086
25,7,3,1,0,0.054
25,7,4,0,0,0.079
25,8,1,1,0,0.055
25,8,2,0,0,0.086
25,8,3,0,0,0.054
25,8,4,0,0,0.079
25,9,1,0,0,0.083
25,9,2,0,0,0.086
25,9,3,1,0,0.054
25,9,4,0,0,0.079
25,10,1,0,0,0.083
25,10,2,0,0,0.086
25,10,3,1,0,0.054
25,10,4,0,0,0.079
25,11,1,1,1,0.083
25,11,2,0,0,0.086
25,11,3,0,0,0.054
25,11,4,0,0,0.079
25,12,1,1,1,0.083
25,12,2,0,0,0.086
25,12,3,0,0,0.054
25,12,4,0,0,0.079
25,13,1,0,0,0.132
25,13,2,0,0,0.086
25,13,3,1,1,0.025
25,13,4,0,0,0.079
25,14,1,0,0,0.132
25,14,2,0,0,0.086
25,14,3,1,1,0.025
25,14,4,0,0,0.079
25,15,1,0,0,0.132
25,15,2,0,0,0.086
25,15,3,1,1,0.025
25,15,4,0,0,0.079
25,16,1,1,1,0.083
25,16,2,0,0,0.086
25,16,3,0,0,0.054
25,16,4,0,0,0.079
25,17,1,1,1,0.083
25,17,2,0,0,0.086
25,17,3,0,0,0.054
25,17,4,0,0,0.079
25,18,1,1,1,0.083
25,18,2,0,0,0.086
25,18,3,0,0,0.054
25,18,4,0,0,0.079
25,19,1,0,0,0.055
25,19,2,1,0,0.063
25,19,3,0,0,0.061
25,19,4,0,0,0.063
25,20,1,0,0,0.055
25,20,2,1,0,0.063
25,20,3,0,0,0.061
25,20,4,0,0,0.063
26,1,1,0,0,0.103
26,1,2,1,1,0.061
26,1,3,0,0,0.049
26,1,4,0,0,0.079
26,2,1,0,1,0.115
26,2,2,1,0,0.086
26,2,3,0,0,0.054
26,2,4,0,0,0.079
26,3,1,1,1,0.008
26,3,2,0,0,0.086
26,3,3,0,0,0.054
26,3,4,0,0,0.079
26,4,1,1,0,0.055
26,4,2,0,0,0.086
26,4,3,0,0,0.054
26,4,4,0,0,0.079
26,5,1,0,0,0.09
26,5,2,1,0,0.086
26,5,3,0,0,0.054
26,5,4,0,0,0.079
26,6,1,1,0,0.083
26,6,2,0,0,0.086
26,6,3,0,0,0.054
26,6,4,0,0,0.079
27,1,1,0,0,0.108
27,1,2,1,0,0.061
27,1,3,0,0,0.05
27,1,4,0,0,0.079
27,2,1,0,0,0.108
27,2,2,1,0,0.061
27,2,3,0,0,0.05
27,2,4,0,0,0.079
27,3,1,0,0,0.108
27,3,2,1,1,0.049
27,3,3,0,0,0.05
27,3,4,0,0,0.079
27,4,1,0,0,0.108
27,4,2,1,0,0.049
27,4,3,0,0,0.05
27,4,4,0,0,0.079
27,5,1,0,0,0.108
27,5,2,1,0,0.061
27,5,3,0,0,0.05
27,5,4,0,0,0.079
27,6,1,0,0,0.103
27,6,2,1,0,0.081
27,6,3,0,0,0.066
27,6,4,0,0,0.079
27,7,1,0,0,0.103
27,7,2,1,0,0.081
27,7,3,0,0,0.066
27,7,4,0,0,0.079
27,8,1,0,0,0.103
27,8,2,1,0,0.081
27,8,3,0,0,0.066
27,8,4,0,0,0.079
27,9,1,0,0,0.108
27,9,2,1,1,0.049
27,9,3,0,0,0.05
27,9,4,0,0,0.032
27,10,1,0,0,0.108
27,10,2,1,0,0.061
27,10,3,0,0,0.05
27,10,4,0,0,0.079
27,11,1,0,0,0.103
27,11,2,1,0,0.081
27,11,3,0,0,0.066
27,11,4,0,0,0.079
27,12,1,0,0,0.103
27,12,2,1,0,0.081
27,12,3,0,0,0.049
27,12,4,0,0,0.079
27,13,1,0,0,0.103
27,13,2,1,0,0.081
27,13,3,0,0,0.049
27,13,4,0,0,0.079
27,14,1,0,0,0.108
27,14,2,1,0,0.081
27,14,3,0,0,0.05
27,14,4,0,0,0.079
27,15,1,0,0,0.103
27,15,2,1,0,0.081
27,15,3,0,0,0.049
27,15,4,0,0,0.079
27,16,1,0,0,0.103
27,16,2,1,0,0.081
27,16,3,0,0,0.049
27,16,4,0,0,0.079
27,17,1,0,0,0.103
27,17,2,1,0,0.081
27,17,3,0,0,0.049
27,17,4,0,0,0.079
27,18,1,0,0,0.108
27,18,2,1,0,0.081
27,18,3,0,0,0.05
27,18,4,0,0,0.079
27,19,1,0,0,0.108
27,19,2,1,1,0.099
27,19,3,0,0,0.05
27,19,4,0,0,0.079
28,1,1,0,0,0.103
28,1,2,1,0,0.081
28,1,3,0,0,0.049
28,1,4,0,0,0.079
28,2,1,0,0,0.103
28,2,2,1,0,0.081
28,2,3,0,0,0.049
28,2,4,0,0,0.079
28,3,1,0,0,0.103
28,3,2,1,0,0.081
28,3,3,0,0,0.049
28,3,4,0,0,0.079
28,4,1,0,0,0.115
28,4,2,1,0,0.081
28,4,3,0,0,0.049
28,4,4,0,0,0.079
28,5,1,0,0,0.115
28,5,2,1,0,0.081
28,5,3,0,0,0.049
28,5,4,0,0,0.079
28,6,1,0,0,0.115
28,6,2,1,0,0.081
28,6,3,0,0,0.049
28,6,4,0,0,0.079
28,7,1,0,0,0.115
28,7,2,1,0,0.081
28,7,3,0,0,0.049
28,7,4,0,0,0.079
28,8,1,0,0,0.115
28,8,2,1,0,0.081
28,8,3,0,0,0.049
28,8,4,0,0,0.079
28,9,1,0,0,0.108
28,9,2,1,0,0.061
28,9,3,0,0,0.049
28,9,4,0,0,0.079
28,10,1,0,0,0.108
28,10,2,1,0,0.061
28,10,3,0,0,0.049
28,10,4,0,0,0.079
28,11,1,0,0,0.122
28,11,2,1,0,0.086
28,11,3,0,0,0.054
28,11,4,0,0,0.079
29,1,1,0,0,0.117
29,1,2,1,1,0.081
29,1,3,0,0,0.066
29,1,4,0,0,0.079
29,2,1,0,0,0.108
29,2,2,1,0,0.081
29,2,3,0,0,0.05
29,2,4,0,0,0.079
29,3,1,0,0,0.11
29,3,2,1,0,0.081
29,3,3,0,0,0.066
29,3,4,0,0,0.079
29,4,1,0,0,0.11
29,4,2,1,0,0.081
29,4,3,0,0,0.066
29,4,4,0,0,0.079
29,5,1,0,0,0.112
29,5,2,1,0,0.081
29,5,3,0,0,0.066
29,5,4,0,0,0.079
29,6,1,0,0,0.112
29,6,2,1,0,0.081
29,6,3,0,0,0.066
29,6,4,0,0,0.079
29,7,1,0,0,0.115
29,7,2,1,0,0.086
29,7,3,0,0,0.066
29,7,4,0,0,0.086
29,8,1,0,0,0.115
29,8,2,1,0,0.086
29,8,3,0,0,0.066
29,8,4,0,0,0.086
29,9,1,0,0,0.115
29,9,2,1,0,0.086
29,9,3,0,0,0.059
29,9,4,0,0,0.086
29,10,1,0,0,0.115
29,10,2,1,0,0.086
29,10,3,0,0,0.054
29,10,4,0,0,0.079
29,11,1,0,0,0.115
29,11,2,1,0,0.086
29,11,3,0,0,0.025
29,11,4,0,0,0.079
29,12,1,0,0,0.115
29,12,2,1,0,0.086
29,12,3,0,0,0.025
29,12,4,0,0,0.079
29,13,1,0,0,0.112
29,13,2,1,0,0.086
29,13,3,0,0,0.054
29,13,4,0,0,0.079
30,1,1,0,0,0.103
30,1,2,1,0,0.074
30,1,3,0,0,0.061
30,1,4,0,0,0.081
30,2,1,0,0,0.103
30,2,2,1,0,0.081
30,2,3,0,0,0.066
30,2,4,0,0,0.079
30,3,1,0,0,0.103
30,3,2,1,0,0.081
30,3,3,0,0,0.066
30,3,4,0,0,0.079
30,4,1,0,0,0.103
30,4,2,1,0,0.081
30,4,3,0,0,0.066
30,4,4,0,0,0.079
30,5,1,0,0,0.103
30,5,2,1,0,0.081
30,5,3,0,0,0.049
30,5,4,0,0,0.079
30,6,1,0,0,0.103
30,6,2,0,0,0.081
30,6,3,0,0,0.049
30,6,4,1,0,0.079
30,7,1,0,0,0.108
30,7,2,0,0,0.081
30,7,3,0,0,0.05
30,7,4,1,0,0.079
30,8,1,0,0,0.11
30,8,2,0,0,0.081
30,8,3,1,0,0.061
30,8,4,0,0,0.081
30,9,1,0,0,0.109
30,9,2,0,0,0.081
30,9,3,0,0,0.049
30,9,4,1,0,0.079
30,10,1,0,0,0.109
30,10,2,0,0,0.081
30,10,3,0,0,0.049
30,10,4,1,0,0.079
30,11,1,1,1,0.083
30,11,2,0,0,0.086
30,11,3,0,0,0.054
30,11,4,0,0,0.079
30,12,1,1,0,0.108
30,12,2,0,0,0.086
30,12,3,0,0,0.025
30,12,4,0,0,0.079
30,13,1,0,1,0.108
30,13,2,0,0,0.086
30,13,3,0,0,0.054
30,13,4,1,0,0.079
31,1,1,1,0,0.122
31,1,2,0,0,0.086
31,1,3,0,0,0.05
31,1,4,0,0,0.086
31,2,1,1,0,0.122
31,2,2,0,0,0.086
31,2,3,0,0,0.05
31,2,4,0,0,0.086
31,3,1,1,0,0.122
31,3,2,0,0,0.086
31,3,3,0,0,0.05
31,3,4,0,0,0.086
31,4,1,1,0,0.122
31,4,2,0,0,0.086
31,4,3,0,0,0.05
31,4,4,0,0,0.086
31,5,1,1,0,0.122
31,5,2,0,0,0.086
31,5,3,0,0,0.05
31,5,4,0,0,0.086
31,6,1,1,0,0.122
31,6,2,0,0,0.086
31,6,3,0,0,0.05
31,6,4,0,0,0.086
31,7,1,1,0,0.055
31,7,2,0,0,0.086
31,7,3,0,0,0.05
31,7,4,0,0,0.086
31,8,1,1,0,0.055
31,8,2,0,0,0.086
31,8,3,0,0,0.05
31,8,4,0,0,0.086
31,9,1,1,0,0.055
31,9,2,0,0,0.086
31,9,3,0,0,0.05
31,9,4,0,0,0.086
31,10,1,1,0,0.055
31,10,2,0,0,0.086
31,10,3,0,0,0.05
31,10,4,0,0,0.086
31,11,1,1,1,0.092
31,11,2,0,0,0.086
31,11,3,0,0,0.05
31,11,4,0,0,0.076
31,12,1,1,0,0.122
31,12,2,0,0,0.086
31,12,3,0,0,0.05
31,12,4,0,0,0.086
31,13,1,1,0,0.122
31,13,2,0,1,0.063
31,13,3,0,0,0.054
31,13,4,0,0,0.086
31,14,1,1,0,0.122
31,14,2,0,1,0.063
31,14,3,0,0,0.054
31,14,4,0,0,0.086
31,15,1,1,0,0.083
31,15,2,0,0,0.086
31,15,3,0,0,0.061
31,15,4,0,0,0.063
31,16,1,1,0,0.083
31,16,2,0,0,0.086
31,16,3,0,0,0.061
31,16,4,0,0,0.063
31,17,1,1,0,0.122
31,17,2,0,0,0.086
31,17,3,0,0,0.05
31,17,4,0,0,0.086
31,18,1,1,0,0.115
31,18,2,0,1,0.063
31,18,3,0,0,0.061
31,18,4,0,0,0.079
31,19,1,1,0,0.115
31,19,2,0,1,0.063
31,19,3,0,0,0.061
31,19,4,0,0,0.079
31,20,1,1,0,0.115
31,20,2,0,0,0.063
31,20,3,0,1,0.061
31,20,4,0,0,0.044
31,21,1,1,0,0.115
31,21,2,0,0,0.063
31,21,3,0,1,0.061
31,21,4,0,0,0.044
31,22,1,1,0,0.115
31,22,2,0,0,0.063
31,22,3,0,1,0.061
31,22,4,0,0,0.044
31,23,1,1,0,0.122
31,23,2,0,0,0.086
31,23,3,0,0,0.05
31,23,4,0,0,0.086
31,24,1,1,0,0.122
31,24,2,0,0,0.086
31,24,3,0,0,0.05
31,24,4,0,0,0.086
31,25,1,1,0,0.115
31,25,2,0,0,0.086
31,25,3,0,0,0.055
31,25,4,0,0,0.079
31,26,1,1,0,0.115
31,26,2,0,0,0.086
31,26,3,0,0,0.046
31,26,4,0,0,0.079
31,27,1,1,0,0.115
31,27,2,0,0,0.086
31,27,3,0,0,0.046
31,27,4,0,0,0.079
31,28,1,1,0,0.122
31,28,2,0,0,0.086
31,28,3,0,0,0.05
31,28,4,0,0,0.086
31,29,1,1,0,0.122
31,29,2,0,0,0.086
31,29,3,0,0,0.05
31,29,4,0,0,0.086
31,30,1,1,0,0.122
31,30,2,0,0,0.086
31,30,3,0,0,0.05
31,30,4,0,0,0.086
31,31,1,1,0,0.122
31,31,2,0,0,0.086
31,31,3,0,0,0.05
31,31,4,0,0,0.086
32,1,1,1,0,0.108
32,1,2,0,0,0.086
32,1,3,0,0,0.05
32,1,4,0,0,0.086
32,2,1,1,1,0.115
32,2,2,0,0,0.086
32,2,3,0,0,0.054
32,2,4,0,0,0.079
32,3,1,0,0,0.115
32,3,2,1,0,0.086
32,3,3,0,0,0.054
32,3,4,0,0,0.079
32,4,1,1,0,0.115
32,4,2,0,0,0.086
32,4,3,0,0,0.054
32,4,4,0,0,0.079
32,5,1,1,0,0.108
32,5,2,0,0,0.086
32,5,3,0,0,0.054
32,5,4,0,0,0.079
32,6,1,0,0,0.108
32,6,2,1,0,0.086
32,6,3,0,0,0.054
32,6,4,0,0,0.079
32,7,1,1,0,0.108
32,7,2,0,0,0.086
32,7,3,0,0,0.054
32,7,4,0,0,0.079
32,8,1,1,0,0.108
