id,situation,chosen,price,cost,range,electric,gas,hybrid,highperf,medhiperf
23,322,0,6.4211,34.85,0.6,1,0,0,0,1
23,323,1,1.868,62.87,0.0,0,1,0,0,1
23,323,0,2.2367,19.23,1.0,1,0,0,0,0
23,323,0,1.5829,45.4,0.0,0,1,0,0,0
23,324,0,3.7891,29.51,0.0,0,0,1,1,1
23,324,1,1.4283,62.59,0.0,0,1,0,0,0
23,324,0,3.5235,10.17,1.1,1,0,0,0,0
23,325,0,1.3722,55.48,0.0,0,1,0,1,1
23,325,1,1.4544,67.54,0.0,0,1,0,0,1
23,325,0,4.2,22.88,0.0,0,0,1,0,1
23,326,1,2.2168,62.26,0.0,0,1,0,0,1
23,326,0,4.6262,35.05,0.0,0,0,1,0,0
23,326,0,4.0564,27.28,1.7,1,0,0,1,1
23,327,0,3.6499,28.31,0.0,0,0,1,0,0
23,327,1,1.9268,37.41,0.0,0,1,0,0,1
23,327,0,5.4267,18.46,1.4,1,0,0,0,0
23,328,0,1.7231,54.77,0.0,0,1,0,1,1
23,328,1,2.1099,57.34,0.0,0,1,0,1,1
23,328,0,4.3598,17.54,0.0,0,0,1,0,1
23,329,1,3.5805,17.68,0.0,0,0,1,0,1
23,329,0,3.8232,38.16,0.0,0,0,1,0,0
23,329,0,5.0508,11.92,0.8,1,0,0,0,1
23,330,0,3.3912,58.98,0.0,0,1,0,0,1
23,330,1,5.0436,36.03,0.0,0,0,1,0,1
23,330,0,2.2159,65.31,0.0,0,1,0,0,1
23,331,0,3.409,39.6,1.2,1,0,0,0,1
23,331,1,1.8167,53.73,0.0,0,1,0,1,1
23,331,0,1.8786,21.37,0.0,0,0,1,1,1
23,332,0,2.6374,2.65,1.5,1,0,0,1,1
23,332,1,6.2366,18.03,0.0,0,0,1,1,1
23,332,0,7.352,22.66,0.0,0,0,1,1,1
23,333,0,3.5204,57.53,0.0,0,1,0,0,0
23,333,1,2.5627,42.32,0.0,0,0,1,1,1
23,333,0,3.8539,61.67,0.0,0,1,0,0,0
23,334,1,1.2401,24.57,0.0,0,1,0,1,1
23,334,0,2.9794,17.72,1.5,1,0,0,1,1
23,334,0,5.311,41.54,0.0,0,0,1,1,1
23,335,0,3.2501,29.15,0.0,0,0,1,0,1
23,335,1,2.8683,23.88,1.2,1,0,0,0,0
23,335,0,2.2241,26.76,0.0,0,0,1,1,1
23,336,0,3.6994,36.03,0.0,0,0,1,0,0
23,336,1,3.9025,28.59,0.0,0,0,1,0,1
23,336,0,6.6176,22.45,1.3,1,0,0,0,1
24,337,1,1.7682,19.08,0.0,0,0,1,0,0
24,337,0,2.1741,4.18,0.7,1,0,0,0,0
24,337,0,2.936,16.15,0.0,0,0,1,0,1
24,338,0,1.2185,44.35,0.0,0,1,0,0,0
24,338,1,1.8703,23.58,0.0,0,0,1,0,0
24,338,0,1.722,53.68,0.0,0,1,0,0,0
24,339,1,2.0708,38.29,0.0,0,1,0,0,0
24,339,0,2.157,55.82,0.0,0,1,0,0,0
24,339,0,3.0457,27.42,0.0,0,0,1,1,1
24,340,0,5.797,20.74,0.7,1,0,0,0,0
24,340,0,4.8451,34.44,0.0,0,0,1,0,0
24,340,1,2.2497,40.04,0.0,0,1,0,0,0
24,341,0,2.1677,49.3,0.0,0,1,0,0,0
24,341,0,1.7843,40.39,0.0,0,1,0,0,1
24,341,1,1.9755,40.71,0.0,0,1,0,1,1
24,342,0,2.8375,60.96,0.0,0,1,0,1,1
24,342,1,3.6016,36.44,0.0,0,0,1,1,1
24,342,0,4.8776,17.47,0.9,1,0,0,0,1
24,343,1,2.2663,67.05,0.0,0,1,0,0,0
24,343,0,3.8133,25.79,0.0,0,0,1,0,1
24,343,0,5.6266,46.04,0.0,0,0,1,0,1
24,344,0,6.6721,32.58,0.6,1,0,0,0,1
24,344,0,5.953,30.6,1.9,1,0,0,0,0
24,344,1,2.7454,52.44,0.0,0,1,0,0,1
24,345,1,4.5541,23.85,0.0,0,0,1,0,0
24,345,0,4.4268,14.45,1.7,1,0,0,1,1
24,345,0,7.5247,7.65,1.9,1,0,0,1,1
24,346,0,5.6645,27.04,0.9,1,0,0,1,1
24,346,1,2.0917,57.91,0.0,0,1,0,1,1
24,346,0,1.6411,52.9,0.0,0,1,0,0,0
24,347,0,6.5872,16.36,1.4,1,0,0,0,1
24,347,1,2.8324,25.15,1.4,1,0,0,0,1
24,347,0,3.213,19.37,0.0,0,0,1,0,1
24,348,0,0.9304,23.55,0.0,0,1,0,0,0
24,348,1,3.1191,42.41,0.0,0,0,1,0,1
24,348,0,1.0176,23.3,0.0,0,1,0,1,1
24,349,0,8.1616,43.49,0.0,0,0,1,1,1
24,349,0,8.0073,35.62,0.0,0,0,1,1,1
24,349,1,2.1862,56.26,0.0,0,1,0,0,0
24,350,1,3.2984,49.72,0.0,0,1,0,0,0
24,350,0,5.5478,39.9,1.1,1,0,0,1,1
24,350,0,5.7935,35.6,0.0,0,0,1,1,1
24,351,0,2.0226,59.59,0.0,0,1,0,1,1
24,351,0,4.5645,19.48,0.7,1,0,0,0,1
24,351,1,2.9825,21.22,1.3,1,0,0,0,1
25,352,0,4.2441,43.19,0.0,0,0,1,0,1
25,352,1,2.6074,10.99,1.4,1,0,0,1,1
25,352,0,5.5991,26.29,0.6,1,0,0,1,1
25,353,0,4.1252,29.18,0.0,0,0,1,0,1
25,353,0,4.2911,24.9,0.0,0,0,1,0,0
25,353,1,4.0289,25.58,1.0,1,0,0,1,1
25,354,0,3.7414,45.14,0.0,0,1,0,1,1
25,354,1,4.0264,42.51,0.0,0,0,1,1,1
25,354,0,3.3298,43.49,0.0,0,1,0,0,0
25,355,1,4.1718,20.81,1.9,1,0,0,1,1
25,355,0,4.8326,31.66,1.2,1,0,0,1,1
25,355,0,1.733,57.3,0.0,0,1,0,1,1
25,356,0,2.7159,39.61,0.0,0,1,0,0,1
25,356,0,4.5074,41.11,0.0,0,0,1,0,0
25,356,1,3.6483,47.61,0.0,0,0,1,0,0
25,357,1,3.3734,24.17,1.2,1,0,0,1,1
25,357,0,2.7905,54.27,0.0,0,1,0,0,1
25,357,0,3.1696,52.59,0.0,0,1,0,0,1
25,358,0,3.1525,34.63,0.0,0,0,1,0,1
25,358,0,1.5445,61.14,0.0,0,1,0,0,1
25,358,1,1.5352,33.81,0.0,0,1,0,0,1
25,359,1,1.6746,10.81,1.7,1,0,0,0,0
25,359,0,1.6582,56.75,0.0,0,1,0,0,1
25,359,0,3.7197,18.77,1.6,1,0,0,0,0
25,360,1,2.5147,32.16,0.0,0,0,1,1,1
25,360,0,4.0237,32.37,1.4,1,0,0,1,1
25,360,0,3.8924,47.7,0.0,0,1,0,0,1
25,361,1,1.6494,55.09,0.0,0,1,0,0,0
25,361,0,3.965,41.92,0.0,0,0,1,0,0
25,361,0,1.5874,67.4,0.0,0,1,0,0,1
25,362,1,2.3106,23.3,1.3,1,0,0,0,1
25,362,0,2.847,44.82,0.0,0,1,0,1,1
25,362,0,1.9318,43.36,0.0,0,1,0,1,1
25,363,1,1.1915,13.66,0.0,0,0,1,1,1
25,363,0,4.4221,47.12,0.0,0,0,1,1,1
25,363,0,2.8154,61.77,0.0,0,1,0,0,1
25,364,0,2.9019,19.06,0.0,0,0,1,0,1
25,364,0,3.1156,8.46,0.0,0,0,1,0,1
25,364,1,2.7674,24.95,1.3,1,0,0,0,0
25,365,0,4.4224,10.55,1.5,1,0,0,1,1
25,365,0,2.9097,41.66,0.0,0,1,0,0,1
25,365,1,1.4308,16.47,0.0,0,0,1,0,1
25,366,0,3.5996,24.78,0.0,0,0,1,0,0
25,366,1,3.1474,23.96,1.3,1,0,0,1,1
25,366,0,5.0786,42.94,0.0,0,0,1,1,1
26,367,0,2.5496,23.18,0.0,0,0,1,0,1
26,367,1,2.3331,43.99,0.0,0,1,0,0,0
26,367,0,2.6357,37.9,1.1,1,0,0,0,0
26,368,0,5.1024,37.78,0.0,0,0,1,0,1
26,368,0,3.3952,48.86,0.0,0,0,1,0,0
26,368,1,2.4225,44.46,0.0,0,1,0,0,0
26,369,0,1.6902,13.87,1.2,1,0,0,1,1
26,369,0,2.4041,10.56,1.5,1,0,0,0,0
26,369,1,1.276,23.57,0.0,0,1,0,0,0
26,370,0,2.5334,13.55,1.7,1,0,0,1,1
26,370,1,2.1025,21.35,0.0,0,0,1,1,1
26,370,0,0.7561,27.02,0.0,0,1,0,0,0
26,371,0,2.5986,30.83,1.2,1,0,0,0,0
26,371,1,3.36,25.18,1.7,1,0,0,0,1
26,371,0,5.4974,16.81,0.0,0,0,1,0,0
26,372,0,8.0097,33.57,0.0,0,0,1,0,1
26,372,0,8.412,24.15,0.0,0,0,1,0,1
26,372,1,7.1811,26.43,0.0,0,0,1,0,1
26,373,0,2.1932,31.82,1.7,1,0,0,0,1
26,373,0,3.9776,9.11,0.9,1,0,0,0,1
26,373,1,2.1734,55.19,0.0,0,1,0,1,1
26,374,1,3.6671,23.95,0.0,0,0,1,0,0
26,374,0,3.7076,21.78,1.5,1,0,0,1,1
26,374,0,5.1127,34.52,0.0,0,0,1,0,1
26,375,0,2.5169,31.18,0.0,0,0,1,1,1
26,375,0,3.357,15.08,1.2,1,0,0,0,0
26,375,1,2.1051,32.49,0.0,0,0,1,1,1
26,376,0,3.0468,32.76,0.8,1,0,0,0,1
26,376,1,3.2888,43.79,0.0,0,0,1,1,1
26,376,0,3.3079,25.6,1.2,1,0,0,0,0
26,377,0,1.7741,52.88,0.0,0,1,0,0,0
26,377,1,4.2362,28.31,0.0,0,0,1,1,1
26,377,0,4.5734,15.61,1.4,1,0,0,0,0
26,378,0,1.968,37.57,0.0,0,1,0,1,1
26,378,1,2.1707,15.14,0.0,0,0,1,0,1
26,378,0,2.0586,45.81,0.0,0,1,0,0,0
26,379,1,4.0536,33.85,0.0,0,0,1,1,1
26,379,0,2.7889,61.43,0.0,0,1,0,0,0
26,379,0,3.6929,21.43,0.7,1,0,0,0,1
26,380,0,0.888,29.97,0.0,0,1,0,0,0
26,380,0,3.9671,34.61,0.0,0,0,1,0,1
26,380,1,1.2574,38.45,0.0,0,1,0,0,1
26,381,0,5.4093,14.64,0.0,0,0,1,0,1
26,381,0,3.4771,8.23,1.1,1,0,0,0,1
26,381,1,3.2777,34.09,0.0,0,0,1,0,0
27,382,0,8.5811,11.64,1.6,1,0,0,0,1
27,382,0,4.0774,32.41,1.8,1,0,0,0,0
27,382,1,3.3495,44.67,0.0,0,1,0,1,1
27,383,1,5.6148,17.07,0.0,0,0,1,0,0
27,383,0,3.0818,45.29,0.0,0,1,0,0,0
27,383,0,3.1413,48.35,0.0,0,1,0,1,1
27,384,0,5.35,5.01,0.8,1,0,0,0,1
27,384,1,2.9236,52.6,0.0,0,1,0,0,1
27,384,0,3.2574,21.61,0.9,1,0,0,0,1
27,385,0,2.6925,64.15,0.0,0,1,0,0,0
27,385,0,4.6977,37.79,0.0,0,0,1,0,0
27,385,1,6.9759,19.31,0.0,0,0,1,1,1
27,386,0,2.1783,41.12,0.0,0,1,0,1,1
27,386,1,3.0609,24.92,0.0,0,0,1,0,0
27,386,0,2.509,25.58,1.0,1,0,0,1,1
27,387,0,2.0045,61.05,0.0,0,1,0,1,1
27,387,1,1.8523,42.7,0.0,0,1,0,0,0
27,387,0,2.3151,55.68,0.0,0,1,0,0,0
27,388,0,1.7682,15.6,0.0,0,0,1,0,0
27,388,1,1.2445,7.6,0.0,0,0,1,0,1
27,388,0,0.9808,29.31,0.0,0,1,0,0,1
27,389,1,2.6365,71.69,0.0,0,1,0,0,1
27,389,0,4.4437,44.72,0.0,0,0,1,0,0
27,389,0,3.3605,36.84,0.0,0,0,1,0,1
27,390,0,1.76,37.87,0.0,0,1,0,0,0
27,390,0,5.943,40.91,0.0,0,0,1,1,1
27,390,1,1.3349,44.92,0.0,0,1,0,1,1
27,391,0,3.7282,45.01,0.0,0,1,0,1,1
27,391,0,7.1198,33.13,1.6,1,0,0,1,1
27,391,1,1.8423,15.11,0.0,0,0,1,0,0
27,392,1,4.5003,24.77,0.0,0,0,1,1,1
27,392,0,7.3717,35.57,0.0,0,0,1,0,0
27,392,0,1.8572,30.78,1.8,1,0,0,0,0
27,393,0,4.2817,42.84,0.0,0,0,1,1,1
27,393,1,0.9308,17.54,0.0,0,1,0,1,1
27,393,0,6.0493,21.55,1.0,1,0,0,0,1
27,394,0,2.2183,35.85,0.0,0,1,0,0,0
27,394,1,4.5472,24.57,0.0,0,0,1,0,0
27,394,0,1.5859,62.73,0.0,0,1,0,1,1
27,395,0,3.9548,9.11,1.8,1,0,0,0,1
27,395,0,6.7855,50.24,0.0,0,0,1,0,0
27,395,1,2.4171,33.35,1.9,1,0,0,1,1
27,396,1,2.936,33.18,0.0,0,0,1,0,0
27,396,0,3.0214,14.16,1.8,1,0,0,0,1
27,396,0,5.0189,27.9,1.1,1,0,0,0,1
28,397,0,3.0594,58.7,0.0,0,1,0,1,1
28,397,0,2.7814,45.92,0.0,0,1,0,1,1
28,397,1,2.8989,43.87,0.0,0,1,0,1,1
28,398,1,4.1837,26.73,0.0,0,0,1,0,0
28,398,0,2.7831,34.74,0.0,0,0,1,1,1
28,398,0,5.9918,30.42,1.0,1,0,0,0,1
28,399,0,2.2559,50.84,0.0,0,1,0,1,1
28,399,0,6.6939,11.05,0.7,1,0,0,0,1
28,399,1,4.0419,20.12,0.0,0,0,1,0,1
28,400,0,2.115,37.67,0.0,0,1,0,1,1
28,400,0,5.2413,33.93,0.0,0,0,1,0,1
28,400,1,4.2501,32.04,0.0,0,0,1,0,1
28,401,0,1.6327,69.28,0.0,0,1,0,0,0
28,401,1,1.3754,60.8,0.0,0,1,0,1,1
28,401,0,4.3962,35.46,1.3,1,0,0,0,1
28,402,0,2.4362,59.7,0.0,0,1,0,0,1
28,402,1,2.3134,50.52,0.0,0,1,0,0,0
28,402,0,2.2135,66.93,0.0,0,1,0,0,1
28,403,1,1.7554,43.58,0.0,0,1,0,0,1
28,403,0,2.729,19.82,0.8,1,0,0,0,1
28,403,0,5.6498,24.68,0.0,0,0,1,0,0
28,404,0,2.4721,50.86,0.0,0,1,0,1,1
28,404,1,3.7029,42.9,0.0,0,0,1,0,0
28,404,0,2.7424,50.59,0.0,0,1,0,0,0
28,405,0,4.5664,19.8,1.3,1,0,0,0,1
28,405,1,3.5731,33.33,0.0,0,0,1,1,1
28,405,0,3.7749,33.62,0.0,0,0,1,0,1
28,406,0,5.8158,23.49,0.8,1,0,0,1,1
28,406,1,2.5448,21.55,0.0,0,0,1,1,1
28,406,0,1.8127,39.16,0.0,0,1,0,0,0
28,407,1,4.4448,28.52,0.0,0,0,1,0,1
28,407,0,4.3307,36.19,0.0,0,0,1,0,1
28,407,0,3.8324,21.01,1.9,1,0,0,0,0
28,408,0,6.708,11.65,1.2,1,0,0,1,1
28,408,1,2.4817,62.93,0.0,0,1,0,0,1
28,408,0,2.9527,18.74,0.8,1,0,0,0,0
28,409,1,1.6292,11.05,1.3,1,0,0,0,1
28,409,0,1.6004,62.99,0.0,0,1,0,1,1
28,409,0,5.6018,26.45,0.0,0,0,1,1,1
28,410,0,3.9393,24.28,1.2,1,0,0,0,0
28,410,0,7.0862,28.21,0.0,0,0,1,0,1
28,410,1,1.7307,37.62,0.0,0,1,0,0,0
28,411,0,2.5613,41.2,0.0,0,1,0,0,0
28,411,0,4.9746,46.76,0.0,0,0,1,1,1
28,411,1,3.797,57.19,0.0,0,1,0,0,1
29,412,1,2.1404,49.75,0.0,0,1,0,1,1
29,412,0,2.4864,49.7,0.0,0,0,1,1,1
29,412,0,1.7196,64.24,0.0,0,1,0,0,1
29,413,0,1.3815,46.36,0.0,0,1,0,0,1
29,413,1,4.2824,22.52,1.7,1,0,0,1,1
29,413,0,1.4798,8.64,1.4,1,0,0,0,0
29,414,0,2.5895,7.19,1.7,1,0,0,1,1
29,414,0,2.8441,37.37,0.0,0,0,1,0,1
29,414,1,2.8479,47.63,0.0,0,1,0,0,0
29,415,0,4.3113,32.28,1.4,1,0,0,1,1
29,415,1,2.8024,63.95,0.0,0,1,0,1,1
29,415,0,2.8123,43.18,0.0,0,1,0,0,0
29,416,0,4.2084,13.53,1.8,1,0,0,1,1
29,416,1,3.8448,22.91,0.0,0,0,1,1,1
29,416,0,5.6375,22.55,1.3,1,0,0,0,1
29,417,1,6.0943,37.23,0.0,0,0,1,1,1
29,417,0,2.3354,39.78,0.0,0,1,0,0,1
29,417,0,4.5994,10.29,1.2,1,0,0,0,1
29,418,1,2.8695,40.23,0.0,0,0,1,0,0
29,418,0,3.7902,38.75,0.0,0,0,1,0,1
29,418,0,3.1299,30.39,0.0,0,0,1,0,0
29,419,0,3.5602,40.76,0.0,0,0,1,0,0
29,419,0,1.8527,22.04,1.5,1,0,0,0,0
29,419,1,2.212,28.92,0.0,0,0,1,1,1
29,420,0,3.9217,26.34,0.0,0,0,1,1,1
29,420,1,2.3529,55.37,0.0,0,1,0,1,1
29,420,0,5.293,23.77,0.0,0,0,1,0,0
29,421,1,2.4139,18.25,0.0,0,0,1,1,1
29,421,0,2.1662,46.46,0.0,0,1,0,0,0
29,421,0,3.6892,16.13,0.8,1,0,0,1,1
29,422,1,3.6217,47.05,0.0,0,1,0,0,1
29,422,0,5.2986,22.39,0.0,0,0,1,0,0
29,422,0,4.8686,43.71,0.0,0,0,1,0,0
29,423,0,2.1443,28.91,1.7,1,0,0,0,1
29,423,1,2.0427,22.33,0.0,0,0,1,1,1
29,423,0,2.2785,22.74,0.0,0,0,1,1,1
29,424,0,3.7928,15.73,1.2,1,0,0,1,1
29,424,0,5.4158,16.6,0.0,0,0,1,0,0
29,424,1,3.2737,7.47,1.8,1,0,0,0,1
29,425,0,4.2765,38.91,1.4,1,0,0,0,1
29,425,0,3.7133,19.43,1.3,1,0,0,1,1
29,425,1,2.7419,24.28,0.0,0,0,1,1,1
29,426,0,2.1562,15.83,0.7,1,0,0,0,0
29,426,1,4.7001,43.76,0.0,0,0,1,0,0
29,426,0,1.8055,18.88,1.6,1,0,0,0,1
30,427,0,2.2714,15.31,0.0,0,0,1,0,1
30,427,1,0.8499,24.41,0.0,0,1,0,1,1
30,427,0,2.5053,19.49,0.0,0,0,1,0,0
30,428,1,1.6197,60.81,0.0,0,1,0,1,1
30,428,0,4.2349,27.58,0.0,0,0,1,0,1
30,428,0,2.3349,18.72,0.0,0,0,1,1,1
30,429,0,9.3492,40.8,0.0,0,0,1,0,0
30,429,0,6.6505,11.0,1.5,1,0,0,1,1
30,429,1,4.4499,17.82,0.7,1,0,0,1,1
30,430,0,1.1762,26.79,0.0,0,1,0,0,1
30,430,0,1.9771,11.57,1.9,1,0,0,0,1
30,430,1,1.2558,16.69,0.0,0,0,1,0,1
30,431,0,1.5959,44.47,0.0,0,1,0,1,1
30,431,0,1.6277,13.49,0.0,0,0,1,0,0
30,431,1,1.6248,37.63,0.0,0,1,0,0,1
30,432,1,5.4741,27.91,0.0,0,0,1,0,0
30,432,0,5.6536,36.3,1.1,1,0,0,1,1
30,432,0,5.023,18.07,1.3,1,0,0,0,1
30,433,1,2.0958,27.64,1.1,1,0,0,1,1
30,433,0,1.8049,19.98,0.0,0,0,1,0,1
30,433,0,3.9581,32.92,0.0,0,0,1,0,1
30,434,0,2.7916,64.24,0.0,0,1,0,1,1
30,434,1,4.1603,11.18,1.2,1,0,0,1,1
30,434,0,2.1287,40.83,0.0,0,0,1,0,1
30,435,0,1.8969,38.5,0.0,0,1,0,0,1
30,435,1,5.9358,19.87,2.0,1,0,0,1,1
30,435,0,1.9246,55.08,0.0,0,1,0,1,1
30,436,0,2.7294,44.31,0.0,0,1,0,0,0
30,436,0,1.7955,42.17,0.0,0,1,0,0,1
30,436,1,4.1898,40.41,0.0,0,0,1,1,1
30,437,0,2.5997,32.49,0.0,0,0,1,0,1
30,437,0,3.4943,50.48,0.0,0,1,0,0,0
30,437,1,2.5544,50.22,0.0,0,1,0,1,1
30,438,0,1.1818,31.21,0.0,0,1,0,0,0
30,438,1,5.221,9.93,1.5,1,0,0,1,1
30,438,0,2.793,49.5,0.0,0,1,0,1,1
30,439,0,5.2904,30.52,0.0,0,0,1,0,0
30,439,0,1.6664,62.12,0.0,0,1,0,0,1
30,439,1,5.6729,33.24,0.0,0,0,1,1,1
31,440,1,2.5171,37.24,0.0,0,1,0,0,0
31,440,0,7.3834,6.76,0.8,1,0,0,0,1
31,440,0,6.4421,23.91,0.0,0,0,1,0,1
31,441,0,5.9993,29.67,1.5,1,0,0,1,1
31,441,1,2.7004,39.92,0.0,0,1,0,1,1
31,441,0,6.9265,29.72,0.0,0,0,1,1,1
31,442,0,1.0685,30.93,0.0,0,1,0,0,1
31,442,0,1.2592,30.74,0.0,0,1,0,0,1
31,442,1,2.4703,6.7,1.4,1,0,0,0,1
31,443,0,2.9136,54.17,0.0,0,1,0,0,1
31,443,1,1.172,26.44,0.0,0,1,0,0,0
31,443,0,3.7506,36.3,1.2,1,0,0,1,1
31,444,0,4.0401,20.21,0.7,1,0,0,0,1
31,444,1,1.79,50.22,0.0,0,1,0,0,0
31,444,0,4.8998,26.47,1.2,1,0,0,0,0
31,445,1,3.0415,41.09,0.0,0,0,1,0,0
31,445,0,4.1827,30.88,1.4,1,0,0,1,1
31,445,0,3.6682,51.16,0.0,0,1,0,0,1
31,446,0,2.6305,54.47,0.0,0,1,0,0,0
31,446,0,6.2283,22.84,0.0,0,0,1,0,1
31,446,1,2.7151,35.79,0.0,0,1,0,1,1
31,447,0,4.869,9.58,0.9,1,0,0,0,0
31,447,0,9.0099,32.08,0.6,1,0,0,1,1
31,447,1,2.9101,47.12,0.0,0,1,0,0,1
31,448,1,3.1552,58.33,0.0,0,1,0,0,0
31,448,0,7.3151,46.09,0.0,0,0,1,1,1
31,448,0,3.7741,33.05,1.7,1,0,0,1,1
31,449,0,1.5605,38.6,0.0,0,1,0,1,1
31,449,1,1.804,11.95,0.7,1,0,0,0,1
31,449,0,4.2294,30.75,0.7,1,0,0,0,1
31,450,0,5.5205,37.17,0.0,0,0,1,0,1
31,450,1,3.7267,57.89,0.0,0,1,0,1,1
31,450,0,4.3918,24.22,1.4,1,0,0,0,0
31,451,0,5.1201,46.84,0.0,0,0,1,0,0
31,451,0,3.1885,53.28,0.0,0,1,0,0,0
31,451,1,4.0044,21.79,1.8,1,0,0,0,1
31,452,0,2.7791,22.51,0.0,0,0,1,0,0
31,452,1,0.8986,19.72,0.0,0,1,0,0,1
31,452,0,2.912,29.07,0.6,1,0,0,1,1
31,453,0,1.7982,54.58,0.0,0,1,0,0,1
31,453,0,2.866,49.06,0.0,0,1,0,1,1
31,453,1,2.9308,19.44,0.0,0,0,1,1,1
31,454,0,4.0144,41.42,0.0,0,0,1,1,1
31,454,1,3.0814,13.92,1.2,1,0,0,0,1
31,454,0,2.6138,58.28,0.0,0,1,0,0,1
32,455,0,2.3925,53.18,0.0,0,1,0,0,0
32,455,1,2.5018,53.64,0.0,0,1,0,1,1
32,455,0,6.4151,50.06,0.0,0,0,1,1,1
32,456,0,3.088,28.89,0.0,0,0,1,1,1
32,456,1,2.2348,41.99,0.0,0,1,0,0,0
32,456,0,4.6554,23.98,0.0,0,0,1,0,1
32,457,0,4.3435,28.04,1.6,1,0,0,0,0
32,457,1,2.313,48.94,0.0,0,1,0,0,1
32,457,0,5.0084,20.2,1.1,1,0,0,0,0
32,458,1,2.5097,43.75,0.0,0,1,0,0,1
32,458,0,4.0622,27.99,1.3,1,0,0,0,0
32,458,0,2.7401,51.19,0.0,0,1,0,1,1
32,459,0,4.5935,49.04,0.0,0,0,1,1,1
32,459,0,1.7522,64.0,0.0,0,1,0,0,1
32,459,1,1.7323,40.07,0.0,0,1,0,0,1
32,460,0,7.2665,21.7,0.7,1,0,0,0,0
32,460,0,5.019,41.31,0.0,0,0,1,1,1
32,460,1,2.7375,45.48,0.0,0,1,0,0,1
32,461,0,3.4306,34.87,1.6,1,0,0,1,1
32,461,1,1.9985,47.24,0.0,0,0,1,0,1
32,461,0,1.8027,37.95,0.0,0,1,0,0,0
32,462,0,7.9955,28.87,0.0,0,0,1,0,1
32,462,1,3.6059,57.25,0.0,0,1,0,0,1
32,462,0,3.5475,68.34,0.0,0,1,0,1,1
32,463,0,3.1609,41.0,0.0,0,1,0,1,1
32,463,1,2.2784,36.45,0.0,0,0,1,0,1
32,463,0,4.1041,19.82,0.7,1,0,0,0,0
32,464,0,3.8758,15.39,1.3,1,0,0,1,1
32,464,0,4.2876,6.22,1.1,1,0,0,1,1
32,464,1,2.461,42.36,0.0,0,1,0,0,0
32,465,1,2.6205,42.11,0.0,0,1,0,0,1
32,465,0,7.1071,21.8,0.0,0,0,1,1,1
32,465,0,2.3365,48.42,0.0,0,1,0,0,0
32,466,0,2.0684,60.4,0.0,0,1,0,1,1
32,466,0,5.1133,32.02,1.3,1,0,0,0,0
32,466,1,2.9223,61.39,0.0,0,1,0,0,1
32,467,0,6.0845,28.82,1.2,1,0,0,1,1
32,467,0,3.6497,49.51,0.0,0,0,1,0,0
32,467,1,2.4992,39.3,0.0,0,1,0,0,0
32,468,0,4.3039,44.44,0.0,0,0,1,0,0
32,468,0,4.2115,21.76,0.0,0,0,1,1,1
32,468,1,3.4542,61.3,0.0,0,1,0,1,1
32,469,0,2.5114,27.81,1.9,1,0,0,0,1
32,469,1,2.0848,20.9,0.0,0,0,1,1,1
32,469,0,5.5373,17.49,0.9,1,0,0,0,1
33,470,1,5.1393,30.36,0.0,0,0,1,0,0
33,470,0,6.0721,14.45,1.4,1,0,0,0,1
33,470,0,5.4681,39.64,0.0,0,0,1,0,1
33,471,0,3.869,12.41,1.6,1,0,0,0,1
33,471,1,2.3033,35.69,0.0,0,1,0,1,1
33,471,0,3.2956,32.9,1.6,1,0,0,1,1
33,472,0,2.1709,38.82,0.0,0,1,0,0,0
33,472,0,2.9935,31.43,1.7,1,0,0,0,0
33,472,1,2.701,26.16,0.0,0,0,1,0,0
33,473,1,2.9432,49.35,0.0,0,1,0,0,1
33,473,0,5.23,22.65,0.0,0,0,1,0,0
33,473,0,4.734,14.15,0.8,1,0,0,0,1
33,474,0,6.5697,29.98,0.0,0,0,1,0,1
33,474,0,4.1509,34.18,0.0,0,0,1,0,1
33,474,1,3.2728,21.26,0.0,0,0,1,0,0
33,475,1,2.8232,30.78,0.0,0,0,1,0,1
33,475,0,2.3992,44.24,0.0,0,1,0,0,0
33,475,0,5.6668,15.84,1.5,1,0,0,0,1
33,476,1,1.5571,38.63,0.0,0,1,0,0,1
33,476,0,2.4525,37.47,0.0,0,0,1,0,1
33,476,0,2.1675,13.62,1.3,1,0,0,1,1
33,477,0,2.0923,20.44,1.6,1,0,0,0,0
33,477,0,4.7125,25.95,0.8,1,0,0,0,0
33,477,1,2.3351,33.48,0.0,0,0,1,1,1
33,478,0,5.4625,20.84,0.0,0,0,1,0,0
33,478,1,0.7463,24.45,0.0,0,1,0,0,0
33,478,0,6.957,47.62,0.0,0,0,1,0,0
33,479,0,5.3406,18.06,1.4,1,0,0,0,1
33,479,0,6.1479,39.93,0.0,0,0,1,0,1
33,479,1,4.4207,12.32,1.9,1,0,0,0,0
33,480,1,2.2016,38.63,0.0,0,1,0,0,1
33,480,0,3.533,33.2,1.3,1,0,0,1,1
33,480,0,7.5825,29.67,1.3,1,0,0,1,1
33,481,0,3.9636,46.21,0.0,0,0,1,0,0
33,481,1,3.0866,30.8,0.0,0,0,1,0,0
33,481,0,2.7688,38.61,0.0,0,1,0,0,0
33,482,1,1.6534,36.3,0.0,0,1,0,0,0
33,482,0,6.163,21.82,1.5,1,0,0,0,0
33,482,0,1.9387,60.62,0.0,0,1,0,1,1
33,483,0,4.0324,29.93,0.0,0,0,1,1,1
33,483,0,5.8226,29.76,1.0,1,0,0,0,0
