H,G,student,Y,gender,age,gcsescore,U
109,1443,19715,8.0,M,-2.0,6.111,-0.17468428856967044
109,1444,19716,8.0,M,-3.0,6.363,0.07731571143033023
109,1444,19717,6.0,M,-6.0,6.09,-0.19568428856967035
109,1444,19718,10.0,M,0.0,6.181,-0.10468428856967016
109,1444,19719,6.0,F,0.0,5.727,-0.5586842885696699
109,1444,19720,10.0,M,-3.0,8.0,1.7143157114303298
109,1444,19721,6.0,F,-4.0,6.454,0.16831571143032953
109,1444,19722,10.0,F,0.0,7.1,0.8143157114303294
109,1444,19723,8.0,M,-1.0,6.727,0.4413157114303301
109,1445,19724,6.0,F,3.0,6.181,-0.10468428856967016
109,1445,19725,8.0,F,3.0,6.545,0.2593157114303297
109,1445,19726,6.0,F,-5.0,6.181,-0.10468428856967016
109,1445,19727,0.0,F,-5.0,5.333,-0.95268428856967
109,1445,19728,2.0,F,1.0,5.909,-0.3766842885696704
109,1445,19729,4.0,F,1.0,6.545,0.2593157114303297
109,1445,19730,8.0,F,-3.0,6.636,0.3503157114303299
109,1446,19731,4.0,M,0.0,5.5,-0.7856842885696702
109,1446,19732,8.0,M,1.0,6.5,0.2143157114303298
109,1446,19733,8.0,F,-6.0,6.9,0.6143157114303301
109,1446,19734,4.0,M,3.0,6.0,-0.2856842885696702
109,1446,19735,8.0,F,-6.0,6.0,-0.2856842885696702
109,1447,19736,4.0,F,-6.0,6.111,-0.17468428856967044
109,1447,19737,6.0,F,-3.0,6.3,0.014315711430329614
109,1447,19738,4.0,F,-4.0,6.555,0.2693157114303295
109,1447,19739,4.0,F,-6.0,6.111,-0.17468428856967044
109,1447,19740,4.0,F,-3.0,6.444,0.15831571143032974
109,1448,19741,4.0,M,-3.0,4.555,-1.7306842885696705
109,1448,19742,10.0,F,0.0,6.6,0.31431571143032944
109,1448,19743,4.0,M,-1.0,5.777,-0.5086842885696701
109,1448,19744,8.0,F,-3.0,5.888,-0.3976842885696703
109,1448,19745,8.0,M,-5.0,6.8,0.5143157114303296
109,1448,19746,10.0,F,-1.0,6.444,0.15831571143032974
109,1448,19747,8.0,F,2.0,6.4,0.11431571143033015
109,1448,19748,8.0,M,5.0,4.888,-1.3976842885696703
109,1449,19749,0.0,F,1.0,6.0,-0.2856842885696702
109,1449,19750,0.0,M,-4.0,6.111,-0.17468428856967044
109,1449,19751,6.0,F,5.0,7.888,1.6023157114303297
109,1449,19752,8.0,M,-6.0,7.0,0.7143157114303298
109,1449,19753,2.0,F,5.0,6.0,-0.2856842885696702
109,1449,19754,8.0,M,-2.0,7.25,0.9643157114303298
109,1449,19755,2.0,F,5.0,6.375,0.08931571143032979
109,1449,19756,0.0,M,5.0,6.0,-0.2856842885696702
109,1449,19757,8.0,M,0.0,5.875,-0.4106842885696702
109,1449,19758,10.0,M,-4.0,7.5,1.2143157114303298
109,1449,19759,8.0,M,0.0,5.875,-0.4106842885696702
109,1449,19760,2.0,F,-5.0,5.375,-0.9106842885696702
109,1449,19761,8.0,M,4.0,6.375,0.08931571143032979
109,1449,19762,6.0,M,2.0,6.9,0.6143157114303301
109,1449,19763,0.0,M,-3.0,5.875,-0.4106842885696702
109,1449,19764,8.0,M,-2.0,6.375,0.08931571143032979
109,1449,19765,4.0,M,-5.0,5.875,-0.4106842885696702
109,1450,19766,6.0,F,5.0,6.5,0.2143157114303298
109,1450,19767,10.0,F,-1.0,6.625,0.3393157114303298
109,1450,19768,8.0,F,3.0,6.125,-0.1606842885696702
109,1450,19769,6.0,F,5.0,6.555,0.2693157114303295
109,1450,19770,10.0,M,-1.0,7.375,1.0893157114303298
109,1450,19771,4.0,M,-4.0,5.625,-0.6606842885696702
109,1450,19772,6.0,M,0.0,6.625,0.3393157114303298
109,1450,19773,2.0,M,-1.0,5.375,-0.9106842885696702
109,1450,19774,6.0,M,-1.0,6.0,-0.2856842885696702
109,1450,19775,6.0,F,5.0,6.375,0.08931571143032979
109,1450,19776,10.0,M,1.0,7.375,1.0893157114303298
109,1450,19777,10.0,F,5.0,7.25,0.9643157114303298
109,1450,19778,8.0,M,-3.0,6.0,-0.2856842885696702
109,1450,19779,10.0,M,3.0,6.25,-0.03568428856967021
109,1450,19780,2.0,M,5.0,6.125,-0.1606842885696702
109,1450,19781,0.0,M,-2.0,5.25,-1.0356842885696702
109,1450,19782,10.0,M,-2.0,7.375,1.0893157114303298
109,1450,19783,8.0,M,3.0,6.0,-0.2856842885696702
109,1450,19784,4.0,F,-1.0,5.625,-0.6606842885696702
109,1451,19785,6.0,F,-4.0,7.0,0.7143157114303298
109,1451,19786,8.0,M,3.0,6.5,0.2143157114303298
109,1451,19787,8.0,F,-3.0,7.125,0.8393157114303298
109,1451,19788,0.0,M,-6.0,6.0,-0.2856842885696702
109,1451,19789,2.0,F,-6.0,5.625,-0.6606842885696702
109,1451,19790,6.0,M,2.0,6.375,0.08931571143032979
109,1451,19791,0.0,F,4.0,5.875,-0.4106842885696702
109,1451,19792,0.0,M,-4.0,4.875,-1.4106842885696702
109,1451,19793,0.0,M,-5.0,5.25,-1.0356842885696702
109,1451,19794,8.0,F,2.0,7.375,1.0893157114303298
109,1451,19795,0.0,M,-3.0,5.375,-0.9106842885696702
109,1451,19796,0.0,F,-6.0,5.625,-0.6606842885696702
109,1451,19797,10.0,M,5.0,6.888,0.6023157114303297
109,1451,19798,4.0,M,-1.0,5.5,-0.7856842885696702
109,1452,19799,2.0,F,4.0,5.777,-0.5086842885696701
109,1452,19800,0.0,F,4.0,5.666,-0.6196842885696698
109,1452,19801,4.0,F,3.0,7.111,0.8253157114303296
109,1452,19802,0.0,F,3.0,6.125,-0.1606842885696702
109,1453,19803,10.0,F,4.0,7.777,1.49131571143033
109,1453,19804,10.0,F,-1.0,7.444,1.1583157114303297
109,1453,19805,10.0,M,-2.0,7.444,1.1583157114303297
109,1453,19806,10.0,F,1.0,7.333,1.04731571143033
109,1453,19807,6.0,M,-1.0,6.444,0.15831571143032974
109,1453,19808,10.0,M,-2.0,7.333,1.04731571143033
109,1453,19809,10.0,M,5.0,7.333,1.04731571143033
109,1453,19810,8.0,F,-4.0,6.444,0.15831571143032974
109,1453,19811,10.0,M,-6.0,7.444,1.1583157114303297
109,1453,19812,6.0,F,-6.0,6.111,-0.17468428856967044
109,1453,19813,6.0,F,-5.0,6.777,0.4913157114303299
109,1453,19814,10.0,F,4.0,7.444,1.1583157114303297
109,1453,19815,8.0,M,1.0,6.222,-0.06368428856966979
109,1453,19816,10.0,M,2.0,7.222,0.9363157114303302
109,1454,19817,10.0,M,-1.0,7.111,0.8253157114303296
109,1454,19818,6.0,M,4.0,6.333,0.047315711430329976
109,1454,19819,4.0,M,0.0,4.777,-1.50868428856967
109,1454,19820,2.0,M,-6.0,6.222,-0.06368428856966979
109,1454,19821,10.0,M,-5.0,6.888,0.6023157114303297
109,1454,19822,6.0,M,-2.0,6.111,-0.17468428856967044
109,1454,19823,4.0,M,-4.0,6.444,0.15831571143032974
109,1454,19824,10.0,M,-4.0,7.222,0.9363157114303302
109,1454,19825,2.0,M,0.0,6.111,-0.17468428856967044
109,1454,19826,2.0,M,-2.0,5.5,-0.7856842885696702
109,1454,19827,10.0,M,-4.0,7.777,1.49131571143033
109,1454,19828,10.0,M,1.0,7.444,1.1583157114303297
109,1454,19829,8.0,M,-5.0,6.666,0.38031571143033016
109,1454,19830,8.0,M,1.0,7.555,1.2693157114303295
109,1454,19831,2.0,M,-6.0,5.555,-0.7306842885696705
109,1454,19832,4.0,M,4.0,6.0,-0.2856842885696702
109,1454,19833,8.0,M,5.0,6.666,0.38031571143033016
109,1454,19834,8.0,M,-1.0,6.777,0.4913157114303299
109,1454,19835,10.0,M,0.0,6.222,-0.06368428856966979
109,1454,19836,6.0,M,-2.0,7.222,0.9363157114303302
109,1454,19837,10.0,M,-6.0,6.777,0.4913157114303299
109,1454,19838,8.0,M,-5.0,6.222,-0.06368428856966979
109,1454,19839,6.0,F,-4.0,6.4,0.11431571143033015
109,1454,19840,8.0,M,4.0,6.888,0.6023157114303297
109,1454,19841,8.0,M,-6.0,6.8,0.5143157114303296
109,1454,19842,10.0,M,3.0,7.555,1.2693157114303295
109,1454,19843,6.0,M,1.0,6.666,0.38031571143033016
109,1454,19844,6.0,M,-5.0,6.888,0.6023157114303297
109,1454,19845,10.0,M,-5.0,7.777,1.49131571143033
109,1454,19846,6.0,M,-4.0,5.375,-0.9106842885696702
109,1454,19847,10.0,M,5.0,6.222,-0.06368428856966979
109,1455,19848,2.0,M,-4.0,6.125,-0.1606842885696702
109,1455,19849,2.0,F,1.0,5.875,-0.4106842885696702
109,1455,19850,0.0,M,1.0,6.25,-0.03568428856967021
109,1456,19851,4.0,M,-2.0,5.875,-0.4106842885696702
109,1456,19852,2.0,M,-2.0,7.0,0.7143157114303298
109,1456,19853,2.0,M,-3.0,7.0,0.7143157114303298
109,1456,19854,2.0,M,-4.0,5.125,-1.1606842885696702
109,1456,19855,8.0,M,4.0,7.25,0.9643157114303298
109,1456,19856,8.0,M,3.0,7.25,0.9643157114303298
109,1456,19857,4.0,M,0.0,6.875,0.5893157114303298
109,1456,19858,4.0,M,-6.0,6.0,-0.2856842885696702
109,1456,19859,6.0,M,-6.0,6.0,-0.2856842885696702
109,1456,19860,6.0,M,-5.0,6.25,-0.03568428856967021
109,1457,19861,10.0,F,0.0,6.625,0.3393157114303298
109,1457,19862,2.0,F,3.0,6.6,0.31431571143032944
109,1457,19863,10.0,F,0.0,7.636,1.35031571143033
109,1457,19864,4.0,F,-3.0,7.1,0.8143157114303294
109,1457,19865,10.0,F,-4.0,7.09,0.8043157114303296
109,1457,19866,10.0,F,1.0,7.111,0.8253157114303296
109,1457,19867,6.0,F,-4.0,6.222,-0.06368428856966979
109,1457,19868,6.0,F,-2.0,7.181,0.8953157114303298
109,1457,19869,10.0,F,-3.0,7.6,1.3143157114303294
109,1457,19870,10.0,F,-1.0,7.777,1.49131571143033
109,1458,19871,6.0,M,-4.0,6.0,-0.2856842885696702
109,1458,19872,10.0,M,5.0,7.125,0.8393157114303298
109,1459,19873,4.0,M,-1.0,7.375,1.0893157114303298
109,1459,19874,6.0,M,-2.0,7.0,0.7143157114303298
109,1459,19875,10.0,M,3.0,7.111,0.8253157114303296
109,1459,19876,10.0,M,-6.0,7.5,1.2143157114303298
109,1459,19877,6.0,M,2.0,7.625,1.3393157114303298
109,1459,19878,4.0,M,-5.0,7.875,1.5893157114303298
109,1459,19879,8.0,M,1.0,7.125,0.8393157114303298
109,1459,19880,10.0,M,3.0,7.375,1.0893157114303298
109,1459,19881,8.0,M,5.0,7.125,0.8393157114303298
109,1459,19882,8.0,M,-6.0,7.375,1.0893157114303298
109,1459,19883,4.0,M,4.0,6.125,-0.1606842885696702
109,1459,19884,4.0,M,1.0,5.5,-0.7856842885696702
109,1459,19885,0.0,M,-1.0,5.75,-0.5356842885696702
109,1459,19886,2.0,M,-4.0,6.75,0.4643157114303298
109,1459,19887,4.0,M,0.0,6.875,0.5893157114303298
109,1459,19888,0.0,M,0.0,6.0,-0.2856842885696702
109,1459,19889,8.0,M,-4.0,6.0,-0.2856842885696702
109,1459,19890,8.0,M,-1.0,6.75,0.4643157114303298
109,1459,19891,4.0,M,1.0,6.25,-0.03568428856967021
109,1459,19892,8.0,M,1.0,7.5,1.2143157114303298
109,1459,19893,8.0,M,5.0,6.375,0.08931571143032979
109,1459,19894,4.0,M,3.0,6.0,-0.2856842885696702
109,1459,19895,10.0,M,-1.0,7.0,0.7143157114303298
109,1459,19896,4.0,M,-5.0,6.625,0.3393157114303298
109,1459,19897,8.0,M,-1.0,5.625,-0.6606842885696702
109,1459,19898,4.0,M,4.0,6.125,-0.1606842885696702
109,1459,19899,10.0,M,3.0,7.125,0.8393157114303298
109,1460,19900,8.0,F,-2.0,7.444,1.1583157114303297
109,1460,19901,0.0,F,4.0,6.9,0.6143157114303301
109,1460,19902,6.0,F,-2.0,6.9,0.6143157114303301
109,1460,19903,2.0,F,5.0,7.1,0.8143157114303294
109,1460,19904,6.0,F,5.0,7.3,1.0143157114303296
109,1460,19905,10.0,F,-3.0,7.9,1.6143157114303301
109,1460,19906,0.0,F,-1.0,6.888,0.6023157114303297
109,1460,19907,6.0,F,0.0,6.7,0.41431571143032997
109,1460,19908,2.0,F,1.0,6.777,0.4913157114303299
109,1460,19909,4.0,F,1.0,6.333,0.047315711430329976
109,1460,19910,6.0,F,4.0,7.3,1.0143157114303296
109,1460,19911,2.0,F,-3.0,6.888,0.6023157114303297
109,1460,19912,4.0,F,4.0,7.0,0.7143157114303298
109,1460,19913,8.0,F,3.0,6.75,0.4643157114303298
109,1460,19914,10.0,F,-2.0,7.5,1.2143157114303298
109,1460,19915,6.0,F,1.0,7.1,0.8143157114303294
109,1460,19916,10.0,F,-4.0,7.6,1.3143157114303294
109,1460,19917,10.0,F,3.0,7.6,1.3143157114303294
109,1461,19918,10.0,M,-6.0,6.0,-0.2856842885696702
109,1461,19919,4.0,M,3.0,5.625,-0.6606842885696702
109,1462,19920,0.0,F,-3.0,5.0,-1.2856842885696702
109,1463,19921,8.0,M,0.0,6.625,0.3393157114303298
109,1463,19922,0.0,F,0.0,5.666,-0.6196842885696698
109,1463,19923,0.0,F,4.0,5.7,-0.58568428856967
109,1463,19924,4.0,F,3.0,7.181,0.8953157114303298
109,1463,19925,0.0,F,-2.0,5.111,-1.1746842885696704
109,1463,19926,4.0,M,-3.0,6.444,0.15831571143032974
109,1463,19927,6.0,M,-6.0,5.222,-1.0636842885696698
109,1463,19928,0.0,M,1.0,4.0,-2.28568428856967
109,1463,19929,8.0,F,-1.0,7.555,1.2693157114303295
109,1463,19930,0.0,F,-6.0,5.777,-0.5086842885696701
109,1463,19931,0.0,F,2.0,5.111,-1.1746842885696704
109,1463,19932,0.0,M,0.0,5.625,-0.6606842885696702
109,1464,19933,0.0,F,0.0,5.75,-0.5356842885696702
109,1464,19934,8.0,M,5.0,6.0,-0.2856842885696702
109,1465,19935,0.0,M,-1.0,5.666,-0.6196842885696698
109,1465,19936,0.0,F,-3.0,6.75,0.4643157114303298
109,1466,19937,10.0,M,-3.0,7.222,0.9363157114303302
109,1466,19938,8.0,F,-4.0,7.222,0.9363157114303302
109,1466,19939,8.0,M,-1.0,5.75,-0.5356842885696702
109,1466,19940,8.0,F,4.0,5.375,-0.9106842885696702
109,1466,19941,8.0,M,-6.0,6.666,0.38031571143033016
109,1466,19942,4.0,M,-6.0,6.444,0.15831571143032974
109,1466,19943,8.0,M,3.0,6.777,0.4913157114303299
109,1466,19944,2.0,M,-4.0,5.4,-0.8856842885696699
109,1466,19945,6.0,F,-5.0,6.0,-0.2856842885696702
109,1466,19946,6.0,M,5.0,6.111,-0.17468428856967044
109,1466,19947,10.0,F,-6.0,6.555,0.2693157114303295
109,1466,19948,8.0,F,-3.0,5.888,-0.3976842885696703
109,1466,19949,0.0,M,2.0,5.125,-1.1606842885696702
109,1466,19950,10.0,M,-5.0,6.888,0.6023157114303297
109,1466,19951,8.0,M,-6.0,6.0,-0.2856842885696702
109,1466,19952,8.0,F,0.0,6.333,0.047315711430329976
109,1466,19953,8.0,M,-4.0,6.666,0.38031571143033016
109,1466,19954,8.0,F,-1.0,6.777,0.4913157114303299
109,1466,19955,8.0,F,2.0,6.25,-0.03568428856967021
109,1466,19956,10.0,F,0.0,7.111,0.8253157114303296
109,1466,19957,4.0,M,3.0,6.666,0.38031571143033016
109,1466,19958,6.0,F,-5.0,5.666,-0.6196842885696698
109,1466,19959,4.0,F,5.0,5.888,-0.3976842885696703
109,1466,19960,10.0,F,3.0,7.222,0.9363157114303302
109,1466,19961,6.0,F,-6.0,5.625,-0.6606842885696702
109,1466,19962,6.0,M,-6.0,5.888,-0.3976842885696703
109,1466,19963,8.0,F,3.0,6.555,0.2693157114303295
109,1466,19964,6.0,M,-4.0,6.777,0.4913157114303299
109,1466,19965,2.0,M,0.0,5.25,-1.0356842885696702
109,1466,19966,10.0,M,-4.0,6.75,0.4643157114303298
109,1466,19967,2.0,F,-6.0,6.0,-0.2856842885696702
109,1466,19968,8.0,F,-5.0,4.5,-1.7856842885696702
109,1466,19969,8.0,M,-1.0,6.125,-0.1606842885696702
109,1466,19970,8.0,F,2.0,7.222,0.9363157114303302
109,1466,19971,8.0,F,-3.0,6.555,0.2693157114303295
109,1467,19972,8.0,M,-3.0,6.3,0.014315711430329614
109,1467,19973,4.0,F,-2.0,5.444,-0.8416842885696703
109,1467,19974,6.0,M,-4.0,6.75,0.4643157114303298
109,1467,19975,4.0,F,2.0,6.5,0.2143157114303298
109,1467,19976,10.0,M,5.0,6.375,0.08931571143032979
109,1467,19977,10.0,M,-5.0,6.1,-0.18568428856967056
109,1467,19978,6.0,F,5.0,6.125,-0.1606842885696702
109,1467,19979,6.0,M,5.0,6.0,-0.2856842885696702
109,1467,19980,4.0,F,-1.0,5.1,-1.1856842885696706
109,1467,19981,4.0,F,-6.0,6.636,0.3503157114303299
109,1467,19982,2.0,M,4.0,6.111,-0.17468428856967044
109,1467,19983,4.0,F,5.0,6.8,0.5143157114303296
109,1467,19984,10.0,M,5.0,5.0,-1.2856842885696702
109,1467,19985,4.0,M,-6.0,5.1,-1.1856842885696706
109,1467,19986,6.0,F,-4.0,6.444,0.15831571143032974
109,1467,19987,4.0,M,4.0,5.666,-0.6196842885696698
109,1467,19988,8.0,F,-4.0,7.444,1.1583157114303297
109,1467,19989,4.0,M,-3.0,5.777,-0.5086842885696701
109,1467,19990,0.0,F,1.0,4.888,-1.3976842885696703
109,1467,19991,6.0,M,2.0,6.1,-0.18568428856967056
109,1467,19992,4.0,M,-6.0,6.428,0.14231571143032973
109,1467,19993,4.0,M,4.0,5.222,-1.0636842885696698
109,1467,19994,4.0,M,-1.0,6.0,-0.2856842885696702
109,1467,19995,2.0,F,5.0,6.1,-0.18568428856967056
109,1467,19996,10.0,F,-2.0,6.545,0.2593157114303297
109,1467,19997,8.0,M,0.0,6.0,-0.2856842885696702
109,1467,19998,6.0,F,2.0,5.9,-0.38568428856966985
109,1467,19999,6.0,M,2.0,5.555,-0.7306842885696705
109,1467,20000,4.0,M,2.0,5.875,-0.4106842885696702
109,1467,20001,0.0,M,2.0,6.333,0.047315711430329976
109,1467,20002,2.0,M,-3.0,5.1,-1.1856842885696706
109,1467,20003,2.0,M,-5.0,4.7,-1.58568428856967
109,1467,20004,4.0,M,4.0,5.111,-1.1746842885696704
109,1467,20005,4.0,M,2.0,6.0,-0.2856842885696702
109,1467,20006,10.0,F,1.0,7.0,0.7143157114303298
109,1467,20007,2.0,F,4.0,6.875,0.5893157114303298
109,1467,20008,8.0,F,-3.0,7.1,0.8143157114303294
109,1467,20009,6.0,M,1.0,6.3,0.014315711430329614
109,1467,20010,10.0,F,4.0,7.6,1.3143157114303294
109,1467,20011,10.0,M,1.0,7.111,0.8253157114303296
109,1467,20012,8.0,M,0.0,5.875,-0.4106842885696702
109,1467,20013,6.0,F,3.0,6.0,-0.2856842885696702
109,1467,20014,0.0,M,2.0,4.888,-1.3976842885696703
109,1467,20015,10.0,M,-4.0,6.6,0.31431571143032944
109,1467,20016,10.0,F,4.0,6.727,0.4413157114303301
109,1467,20017,10.0,F,1.0,6.8,0.5143157114303296
109,1468,20018,8.0,F,-1.0,7.5,1.2143157114303298
109,1468,20019,6.0,M,-4.0,5.75,-0.5356842885696702
109,1468,20020,10.0,F,-2.0,8.0,1.7143157114303298
109,1468,20021,6.0,M,5.0,6.555,0.2693157114303295
109,1468,20022,8.0,M,5.0,6.375,0.08931571143032979
109,1468,20023,4.0,M,5.0,5.777,-0.5086842885696701
109,1468,20024,10.0,F,3.0,7.5,1.2143157114303298
109,1468,20025,10.0,F,3.0,7.333,1.04731571143033
109,1468,20026,10.0,M,-1.0,6.777,0.4913157114303299
109,1468,20027,10.0,M,1.0,7.0,0.7143157114303298
109,1468,20028,6.0,M,3.0,7.0,0.7143157114303298
109,1468,20029,0.0,M,4.0,5.0,-1.2856842885696702
109,1468,20030,4.0,F,2.0,6.75,0.4643157114303298
109,1468,20031,2.0,F,-4.0,6.625,0.3393157114303298
109,1468,20032,6.0,M,-2.0,6.125,-0.1606842885696702
109,1468,20033,4.0,M,-2.0,7.0,0.7143157114303298
109,1468,20034,0.0,M,-6.0,5.888,-0.3976842885696703
109,1468,20035,10.0,F,5.0,7.555,1.2693157114303295
109,1468,20036,2.0,F,-2.0,6.777,0.4913157114303299
109,1468,20037,8.0,F,-1.0,6.75,0.4643157114303298
109,1468,20038,10.0,F,-4.0,7.25,0.9643157114303298
109,1468,20039,4.0,M,-2.0,6.333,0.047315711430329976
109,1468,20040,6.0,M,-6.0,5.6,-0.6856842885696706
109,1468,20041,10.0,M,-2.0,6.666,0.38031571143033016
109,1468,20042,10.0,F,-5.0,7.0,0.7143157114303298
109,1468,20043,6.0,M,-4.0,6.625,0.3393157114303298
109,1468,20044,10.0,M,1.0,6.777,0.4913157114303299
109,1468,20045,8.0,F,4.0,7.0,0.7143157114303298
109,1468,20046,0.0,M,4.0,6.2,-0.08568428856967003
109,1468,20047,2.0,M,1.0,6.0,-0.2856842885696702
109,1468,20048,10.0,M,2.0,7.222,0.9363157114303302
109,1468,20049,6.0,F,1.0,6.444,0.15831571143032974
109,1468,20050,6.0,M,-1.0,5.666,-0.6196842885696698
109,1468,20051,4.0,M,0.0,6.888,0.6023157114303297
109,1468,20052,10.0,F,-6.0,6.666,0.38031571143033016
109,1468,20053,6.0,F,2.0,6.666,0.38031571143033016
109,1468,20054,6.0,M,-2.0,7.125,0.8393157114303298
109,1468,20055,10.0,F,-1.0,7.666,1.3803157114303302
109,1468,20056,8.0,M,-4.0,7.625,1.3393157114303298
109,1468,20057,8.0,F,-5.0,7.0,0.7143157114303298
109,1468,20058,6.0,F,-2.0,6.5,0.2143157114303298
109,1468,20059,8.0,F,5.0,7.0,0.7143157114303298
109,1468,20060,10.0,M,0.0,6.875,0.5893157114303298
109,1468,20061,0.0,F,5.0,5.375,-0.9106842885696702
109,1468,20062,6.0,F,4.0,5.444,-0.8416842885696703
109,1468,20063,6.0,F,0.0,6.125,-0.1606842885696702
109,1468,20064,0.0,M,3.0,4.875,-1.4106842885696702
109,1468,20065,10.0,F,-1.0,7.5,1.2143157114303298
109,1468,20066,10.0,F,-5.0,7.75,1.4643157114303298
109,1468,20067,10.0,M,2.0,7.111,0.8253157114303296
109,1468,20068,6.0,M,-3.0,6.25,-0.03568428856967021
109,1468,20069,8.0,M,-1.0,6.333,0.047315711430329976
109,1468,20070,0.0,M,2.0,6.75,0.4643157114303298
109,1468,20071,8.0,M,3.0,6.5,0.2143157114303298
109,1468,20072,6.0,M,4.0,7.222,0.9363157114303302
109,1468,20073,10.0,M,-3.0,7.888,1.6023157114303297
109,1468,20074,10.0,F,-4.0,7.333,1.04731571143033
109,1468,20075,2.0,M,1.0,5.375,-0.9106842885696702
109,1468,20076,6.0,F,-3.0,6.5,0.2143157114303298
109,1468,20077,0.0,F,-3.0,5.111,-1.1746842885696704
109,1468,20078,6.0,M,-3.0,6.125,-0.1606842885696702
109,1468,20079,10.0,M,-3.0,6.625,0.3393157114303298
109,1468,20080,2.0,F,-3.0,5.5,-0.7856842885696702
109,1468,20081,10.0,M,3.0,7.2,0.91431571143033
110,1469,20082,10.0,F,3.0,7.666,1.3803157114303302
110,1470,20083,4.0,M,1.0,6.111,-0.17468428856967044
110,1470,20084,0.0,M,-3.0,4.0,-2.28568428856967
110,1470,20085,2.0,M,-2.0,5.0,-1.2856842885696702
110,1470,20086,2.0,M,4.0,6.777,0.4913157114303299
110,1470,20087,8.0,F,1.0,6.555,0.2693157114303295
110,1471,20088,8.0,M,3.0,5.9,-0.38568428856966985
110,1471,20089,8.0,F,2.0,7.333,1.04731571143033
110,1472,20090,10.0,M,2.0,6.375,0.08931571143032979
110,1472,20091,2.0,M,-4.0,5.333,-0.95268428856967
110,1472,20092,6.0,F,4.0,7.625,1.3393157114303298
110,1472,20093,10.0,F,4.0,6.333,0.047315711430329976
110,1472,20094,6.0,F,-1.0,6.625,0.3393157114303298
110,1472,20095,10.0,M,5.0,6.777,0.4913157114303299
110,1472,20096,0.0,M,-6.0,5.444,-0.8416842885696703
110,1472,20097,2.0,M,1.0,4.25,-2.03568428856967
110,1473,20098,0.0,F,-6.0,5.625,-0.6606842885696702
110,1473,20099,2.0,M,0.0,4.625,-1.6606842885696702
110,1473,20100,8.0,M,3.0,6.375,0.08931571143032979
110,1473,20101,2.0,F,-1.0,6.75,0.4643157114303298
110,1473,20102,8.0,M,4.0,6.25,-0.03568428856967021
110,1473,20103,4.0,F,-2.0,6.875,0.5893157114303298
110,1473,20104,0.0,F,-1.0,6.125,-0.1606842885696702
110,1473,20105,8.0,M,1.0,7.555,1.2693157114303295
110,1473,20106,0.0,F,4.0,6.777,0.4913157114303299
110,1473,20107,2.0,F,-1.0,6.555,0.2693157114303295
110,1473,20108,4.0,M,1.0,6.0,-0.2856842885696702
110,1473,20109,0.0,F,-4.0,6.375,0.08931571143032979
110,1474,20110,4.0,M,-4.0,6.8,0.5143157114303296
110,1474,20111,8.0,M,-1.0,6.3,0.014315711430329614
110,1474,20112,8.0,M,-6.0,6.3,0.014315711430329614
110,1474,20113,4.0,F,5.0,6.272,-0.013684288569669967
110,1474,20114,2.0,M,-6.0,4.75,-1.5356842885696702
110,1474,20115,6.0,M,-4.0,6.1,-0.18568428856967056
110,1474,20116,2.0,F,-4.0,3.0,-3.28568428856967
110,1474,20117,10.0,M,-1.0,6.909,0.6233157114303296
110,1474,20118,8.0,M,-5.0,6.4,0.11431571143033015
110,1474,20119,4.0,M,0.0,5.8,-0.4856842885696704
110,1475,20120,2.0,F,-3.0,6.333,0.047315711430329976
110,1475,20121,8.0,M,-5.0,6.777,0.4913157114303299
110,1475,20122,2.0,F,-5.0,6.666,0.38031571143033016
110,1475,20123,4.0,F,2.0,5.888,-0.3976842885696703
110,1475,20124,0.0,M,1.0,4.888,-1.3976842885696703
110,1475,20125,2.0,F,0.0,5.888,-0.3976842885696703
110,1476,20126,0.0,M,-5.0,4.666,-1.6196842885696698
110,1476,20127,4.0,M,-4.0,5.9,-0.38568428856966985
110,1476,20128,4.0,M,-3.0,5.4,-0.8856842885696699
110,1477,20129,6.0,M,4.0,6.125,-0.1606842885696702
110,1477,20130,8.0,M,-4.0,6.0,-0.2856842885696702
110,1478,20131,6.0,M,3.0,6.777,0.4913157114303299
110,1478,20132,10.0,M,-3.0,7.2,0.91431571143033
110,1478,20133,2.0,M,1.0,5.444,-0.8416842885696703
110,1478,20134,2.0,F,3.0,5.25,-1.0356842885696702
110,1478,20135,4.0,M,0.0,5.666,-0.6196842885696698
110,1478,20136,8.0,M,-1.0,6.444,0.15831571143032974
110,1478,20137,10.0,M,-4.0,7.2,0.91431571143033
110,1478,20138,10.0,F,4.0,7.111,0.8253157114303296
110,1478,20139,0.0,M,-5.0,5.1,-1.1856842885696706
110,1478,20140,6.0,M,4.0,6.8,0.5143157114303296
110,1478,20141,4.0,M,-6.0,6.444,0.15831571143032974
110,1478,20142,10.0,M,-1.0,6.9,0.6143157114303301
110,1478,20143,0.0,M,4.0,5.111,-1.1746842885696704
110,1478,20144,8.0,F,-5.0,6.9,0.6143157114303301
110,1479,20145,2.0,M,4.0,5.75,-0.5356842885696702
110,1479,20146,2.0,F,-1.0,6.375,0.08931571143032979
110,1479,20147,8.0,F,3.0,7.25,0.9643157114303298
110,1480,20148,4.0,M,2.0,5.555,-0.7306842885696705
110,1480,20149,6.0,F,1.0,6.222,-0.06368428856966979
110,1480,20150,8.0,M,4.0,7.111,0.8253157114303296
110,1480,20151,10.0,M,-4.0,6.888,0.6023157114303297
110,1480,20152,0.0,M,-2.0,4.666,-1.6196842885696698
