child,family,community,chldcov,famcov,commcov
2261,356,133,-0.143917,-0.171238,-0.8938109
2262,356,133,0.368799,-0.171238,-0.8938109
2268,357,133,0.029241,0.020065,-0.8938109
2269,357,133,0.368799,0.020065,-0.8938109
2275,358,134,0.368799,-1.485043,-1.04923
2279,359,134,-0.274741,-0.893563,-1.04923
2281,360,134,0.029241,-1.36181,-1.04923
2282,360,134,-0.143917,-1.36181,-1.04923
2290,361,134,-0.101583,-0.946649,-1.04923
2292,362,134,0.233317,-1.298915,-1.04923
2296,363,134,0.233317,-0.956458,-1.04923
2297,363,134,0.060159,-0.956458,-1.04923
2301,364,134,0.233317,-0.946649,-1.04923
2302,364,134,-0.274741,-0.946649,-1.04923
2305,365,134,0.0,-1.36181,-1.04923
2306,366,134,0.541957,-1.36181,-1.04923
2307,366,134,-0.101583,-1.36181,-1.04923
2310,367,134,-0.143917,-1.36181,-1.04923
2327,369,134,0.0,-1.36181,-1.04923
2328,370,134,0.0,-1.298915,-1.04923
2329,371,134,-0.101583,-0.893563,-1.04923
2332,372,134,-0.101583,-0.956458,-1.04923
2333,372,134,-0.274741,-0.956458,-1.04923
2335,373,134,0.0,-1.079691,-1.04923
2480,388,136,-0.101583,-0.503567,-1.056887
2481,388,136,-0.274741,-0.503567,-1.056887
2483,389,136,0.207057,0.014762,-1.056887
2484,389,136,0.0,0.014762,-1.056887
2485,390,136,0.541957,0.754468,-1.056887
2486,390,136,-0.274741,0.754468,-1.056887
2492,392,136,0.233317,-0.380334,-1.056887
2493,392,136,0.233317,-0.380334,-1.056887
2494,392,136,0.060159,-0.380334,-1.056887
2510,393,136,0.541957,-0.475786,-1.056887
2515,394,136,-0.101583,-0.475786,-1.056887
2516,394,136,-0.173158,-0.475786,-1.056887
2517,395,136,-0.101583,-0.380334,-1.056887
2518,395,136,-0.173158,-0.380334,-1.056887
2520,396,136,-0.274741,0.076294,-1.056887
2523,397,136,0.029241,-0.908919,-1.056887
2524,397,136,0.029241,-0.908919,-1.056887
2525,397,136,-0.143917,-0.908919,-1.056887
2533,398,136,0.207057,-0.503567,-1.056887
2534,398,136,-0.274741,-0.503567,-1.056887
2536,399,136,0.541957,-0.855833,-1.056887
2537,399,136,0.368799,-0.855833,-1.056887
2541,400,136,0.233317,-0.251928,-1.056887
2542,400,136,-0.274741,-0.251928,-1.056887
2545,401,137,0.0,-0.604194,-1.056887
2546,402,137,0.541957,-0.251928,-1.056887
2550,403,137,-0.274741,-0.855833,-1.056887
2554,404,137,0.541957,-0.337504,-1.056887
2555,404,137,0.541957,-0.337504,-1.056887
2556,404,137,0.541957,-0.337504,-1.056887
2560,405,137,0.029241,-0.956458,-1.056887
2561,405,137,0.029241,-0.956458,-1.056887
2562,405,137,0.368799,-0.956458,-1.056887
2575,406,137,0.0,-0.604194,-1.056887
2576,407,137,-0.101583,-0.251928,-1.056887
2577,407,137,0.0,-0.251928,-1.056887
2578,408,137,-0.101583,0.393638,-1.056887
2579,408,137,-0.274741,0.393638,-1.056887
2589,410,137,0.029241,0.88898,-1.056887
2590,410,137,0.368799,0.88898,-1.056887
2596,411,137,0.368799,0.327618,-1.056887
2597,411,137,0.368799,0.327618,-1.056887
2602,412,137,0.541957,-0.503567,-1.056887
2603,412,137,-0.274741,-0.503567,-1.056887
2606,413,137,0.233317,0.076294,-1.056887
2607,413,137,-0.274741,0.076294,-1.056887
2610,414,137,0.0,0.076294,-1.056887
2611,415,137,0.0,-0.251928,-1.056887
2612,416,137,0.0,-0.251928,-1.056887
9612,436,139,0.0,0.799268,-0.2543254
9613,437,139,0.541957,1.12749,-0.2543254
9614,437,139,0.368799,1.12749,-0.2543254
9675,446,140,0.207057,0.476693,-0.2543254
9677,447,140,-0.101583,0.88898,-0.2543254
9678,447,140,0.0,0.88898,-0.2543254
9679,448,140,-0.101583,1.760522,-0.2543254
9680,448,140,-0.101583,1.760522,-0.2543254
9681,448,140,-0.173158,1.760522,-0.2543254
9689,449,140,-0.274741,2.133886,-0.2543254
9694,450,140,0.0,1.226118,-0.2543254
10299,451,141,-0.101583,2.133886,-0.2543254
10300,451,141,-0.173158,2.133886,-0.2543254
10301,452,141,0.0,1.4323,-0.2543254
10302,453,141,-0.101583,0.330532,-0.2543254
10303,453,141,-0.173158,0.330532,-0.2543254
10304,454,141,-0.101583,1.961396,-0.2543254
10305,454,141,0.0,1.961396,-0.2543254
10310,455,141,0.207057,0.309434,-0.2543254
10313,456,141,0.033899,1.217202,-0.2543254
10316,457,141,0.207057,0.852754,-0.2543254
10317,457,141,-0.101583,0.852754,-0.2543254
10318,457,141,-0.173158,0.852754,-0.2543254
10329,458,141,0.0,2.133886,-0.2543254
1141,461,142,0.033899,1.474096,-0.2543254
1144,462,142,-0.143917,0.703361,-0.2543254
1158,465,142,0.30864,0.682798,-0.2543254
1159,466,142,0.033899,1.01102,-0.2543254
9619,468,143,0.30864,2.133886,-1.177706
9630,470,143,0.033899,1.590566,-1.177706
9642,471,143,0.029241,-0.380334,-1.177706
11007,472,144,-0.101583,-1.079691,-1.13877
11008,472,144,-0.274741,-1.079691,-1.13877
11010,473,144,0.541957,-0.359316,-1.13877
11011,473,144,0.060159,-0.359316,-1.13877
11016,474,144,0.233317,-0.604194,-1.13877
11017,474,144,-0.101583,-0.604194,-1.13877
11018,474,144,-0.274741,-0.604194,-1.13877
11020,475,144,0.541957,-1.261185,-1.13877
11021,475,144,0.541957,-1.261185,-1.13877
11022,475,144,0.033899,-1.261185,-1.13877
11026,476,144,-0.101583,-0.487724,-1.13877
11028,477,144,-0.101583,-1.079691,-1.13877
11030,478,144,0.541957,-1.079691,-1.13877
11031,478,144,0.541957,-1.079691,-1.13877
11043,480,144,0.0,2.133886,-1.13877
11050,482,144,0.541957,-0.135458,-1.13877
11051,482,144,0.541957,-0.135458,-1.13877
11052,482,144,0.060159,-0.135458,-1.13877
11056,483,144,0.0,-0.042832,-1.13877
11064,485,144,0.541957,-0.604194,-1.13877
11065,485,144,-0.274741,-0.604194,-1.13877
11068,486,144,0.541957,-0.727425,-1.13877
11081,488,144,0.029241,-0.135458,-1.13877
11088,489,144,0.029241,-0.455434,-1.13877
11089,489,144,-0.143917,-0.455434,-1.13877
11098,490,144,-0.274741,-0.855833,-1.13877
11100,491,144,-0.101583,-0.855833,-1.13877
11103,492,144,0.029241,-0.727425,-1.13877
11104,492,144,0.368799,-0.727425,-1.13877
11578,493,145,-0.101583,-1.485043,-1.177706
11579,493,145,-0.173158,-1.485043,-1.177706
11580,494,145,0.541957,-0.727425,-1.177706
11581,494,145,0.060159,-0.727425,-1.177706
11585,495,145,0.233317,-0.475786,-1.177706
11586,495,145,-0.101583,-0.475786,-1.177706
11589,496,145,0.207057,-1.079691,-1.177706
11590,496,145,-0.274741,-1.079691,-1.177706
11592,497,145,-0.101583,-1.016796,-1.177706
11593,497,145,-0.173158,-1.016796,-1.177706
11596,499,145,-0.101583,-1.016796,-1.177706
11597,499,145,-0.101583,-1.016796,-1.177706
11598,499,145,-0.173158,-1.016796,-1.177706
11599,500,145,0.541957,-1.079691,-1.177706
11605,501,145,0.0,-1.485043,-1.177706
11606,502,145,0.541957,-1.485043,-1.177706
11616,505,145,0.029241,-0.711582,-1.177706
11617,505,145,0.029241,-0.711582,-1.177706
11618,505,145,0.368799,-0.711582,-1.177706
11624,506,145,0.0,-1.079691,-1.177706
11625,507,145,0.207057,-1.485043,-1.177706
11626,507,145,-0.101583,-1.485043,-1.177706
11628,508,145,0.541957,-1.485043,-1.177706
11629,508,145,0.368799,-1.485043,-1.177706
11634,509,145,0.368799,-0.66453,-1.177706
11651,511,145,0.207057,-1.079691,-1.177706
11652,511,145,-0.101583,-1.079691,-1.177706
11653,511,145,-0.173158,-1.079691,-1.177706
11654,512,145,0.233317,-1.079691,-1.177706
11655,512,145,-0.274741,-1.079691,-1.177706
11659,513,145,0.541957,-0.66453,-1.177706
11660,513,145,-0.274741,-0.66453,-1.177706
11663,514,145,-0.101583,-0.727425,-1.177706
11664,514,145,-0.173158,-0.727425,-1.177706
11665,515,145,-0.101583,-0.166063,-1.177706
11666,515,145,-0.173158,-0.166063,-1.177706
11667,516,146,0.541957,-1.016796,-1.216642
11668,516,146,0.033899,-1.016796,-1.216642
11671,517,146,0.0,-0.503567,-1.216642
11672,518,146,0.233317,-0.503567,-1.216642
11673,518,146,-0.274741,-0.503567,-1.216642
11676,519,146,0.233317,-1.079691,-1.216642
11677,519,146,-0.274741,-1.079691,-1.216642
11681,520,146,0.368799,-0.380334,-1.216642
11685,521,146,0.541957,-1.016796,-1.216642
11686,521,146,0.368799,-1.016796,-1.216642
11691,522,146,0.368799,-1.079691,-1.216642
11700,524,146,-0.143917,-0.855833,-1.216642
11707,525,146,-0.101583,-1.079691,-1.216642
11708,525,146,0.0,-1.079691,-1.216642
11709,526,146,-0.101583,-0.727425,-1.216642
11710,526,146,-0.173158,-0.727425,-1.216642
11717,527,146,-0.101583,-0.727425,-1.216642
11718,527,146,-0.173158,-0.727425,-1.216642
11751,530,146,-0.101583,0.057795,-1.216642
11752,530,146,0.0,0.057795,-1.216642
11753,531,146,-0.274741,-0.855833,-1.216642
11734,532,146,0.368799,-1.016796,-1.216642
11740,533,146,0.029241,-1.079691,-1.216642
11741,533,146,-0.143917,-1.079691,-1.216642
11748,534,146,-0.101583,-0.855833,-1.216642
11749,534,146,0.0,-0.855833,-1.216642
11750,535,146,0.0,-0.727425,-1.216642
10876,536,147,-0.274741,-0.855833,-0.4988727
10879,537,147,0.368799,-0.294471,-0.4988727
10885,538,147,0.368799,-0.294471,-0.4988727
10886,538,147,0.368799,-0.294471,-0.4988727
10891,539,147,0.233317,-0.23083,-0.4988727
10892,539,147,-0.274741,-0.23083,-0.4988727
10897,540,147,-0.101583,1.88901,-0.4988727
10898,540,147,0.0,1.88901,-0.4988727
10899,541,147,0.029241,-1.079691,-0.4988727
10900,541,147,0.368799,-1.079691,-0.4988727
10906,542,147,-0.101583,-0.042832,-0.4988727
10907,542,147,-0.274741,-0.042832,-0.4988727
10908,542,147,-0.173158,-0.042832,-0.4988727
10909,543,147,0.368799,-0.042832,-0.4988727
10914,544,147,0.0,-0.395096,-0.4988727
10915,545,147,-0.173158,-1.079691,-0.4988727
10916,546,147,0.033899,-0.727425,-0.4988727
10924,548,147,0.30864,-0.727425,-0.4988727
10691,549,148,0.0,0.181028,-1.060742
10696,550,148,0.368799,0.28539,-1.060742
10701,551,148,-0.173158,0.637656,-1.060742
10711,553,148,0.368799,-0.855833,-1.060742
10727,554,148,0.0,-0.855833,-1.060742
10728,555,148,0.541957,-0.294471,-1.060742
10729,555,148,0.368799,-0.294471,-1.060742
10733,556,148,0.029241,-0.855833,-1.060742
10742,558,148,0.207057,0.682798,-1.060742
10743,558,148,0.033899,0.682798,-1.060742
10745,559,148,-0.101583,0.521835,-1.060742
10746,559,148,-0.274741,0.521835,-1.060742
10753,560,148,0.541957,-0.518329,-1.060742
10754,560,148,0.233317,-0.518329,-1.060742
10758,561,148,0.541957,-0.518329,-1.060742
10759,561,148,0.368799,-0.518329,-1.060742
10770,562,148,0.368799,-0.042832,-1.060742
10784,563,148,-0.101583,0.309434,-1.060742
10786,564,148,0.541957,0.073638,-1.060742
10787,564,148,0.368799,0.073638,-1.060742
10796,565,148,0.541957,0.057795,-1.060742
10797,565,148,0.368799,0.057795,-1.060742
10806,566,148,-0.101583,-0.042832,-1.060742
10807,566,148,-0.101583,-0.042832,-1.060742
10808,566,148,-0.173158,-0.042832,-1.060742
10809,567,148,0.0,-0.294471,-1.060742
10810,568,148,0.368799,0.073638,-1.060742
10817,569,148,0.029241,0.264941,-1.060742
10818,569,148,0.368799,0.264941,-1.060742
10846,570,149,0.207057,2.133886,-0.1575295
10852,571,149,0.207057,1.689194,-0.1575295
10855,572,149,0.207057,2.133886,-0.1575295
10875,574,149,0.0,2.133886,-0.1575295
10430,577,150,0.30864,1.262344,-0.1575295
10433,578,150,0.207057,1.704502,-0.1575295
10436,579,150,-0.101583,1.100732,-0.1575295
10437,579,150,-0.173158,1.100732,-0.1575295
10438,580,150,0.30864,2.133886,-0.1575295
10445,581,150,-0.101583,1.12183,-0.1575295
10446,581,150,-0.274741,1.12183,-0.1575295
10449,582,150,-0.173158,2.284106,-0.1575295
10450,583,150,0.033899,2.017416,-0.1575295
10455,584,150,-0.101583,1.12749,-0.1575295
10457,585,150,-0.173158,1.590566,-0.1575295
10458,586,150,0.541957,2.133886,-0.1575295
10459,586,150,0.033899,2.133886,-0.1575295
10657,590,151,0.30864,0.309434,-0.1575295
10658,591,151,0.541957,1.590566,-0.1575295
10664,592,151,0.029241,0.309434,-0.1575295
10665,592,151,-0.143917,0.309434,-0.1575295
10672,593,151,-0.101583,1.760522,-0.1575295
10673,593,151,-0.274741,1.760522,-0.1575295
10681,594,151,0.0,0.77251,-0.1575295
10538,598,152,0.207057,-0.604194,-0.6027588
10539,598,152,0.207057,-0.604194,-0.6027588
10541,599,152,-0.274741,-0.337504,-0.6027588
10546,600,152,-0.274741,0.309434,-0.6027588
10552,601,152,0.233317,1.31583,-0.6027588
10553,601,152,-0.101583,1.31583,-0.6027588
10554,601,152,-0.274741,1.31583,-0.6027588
10555,601,152,-0.173158,1.31583,-0.6027588
10563,602,152,0.207057,-0.251928,-0.6027588
10564,602,152,-0.274741,-0.251928,-0.6027588
10580,605,152,-0.101583,-0.296421,-0.6027588
10581,605,152,-0.173158,-0.296421,-0.6027588
10586,607,152,0.368799,-0.166063,-0.6027588
10592,608,152,0.0,0.057795,-0.6027588
10593,609,152,0.368799,-0.166063,-0.6027588
10599,610,152,-0.101583,-0.04283,-0.6027588
10600,610,152,-0.173158,-0.04283,-0.6027588
10622,614,152,0.0,-1.079691,-0.6027588
10623,615,152,-0.101583,-0.828052,-0.6027588
10624,615,152,-0.274741,-0.828052,-0.6027588
10626,616,152,-0.101583,-1.079691,-0.6027588
10627,616,152,-0.173158,-1.079691,-0.6027588
10634,617,152,-0.101583,-0.828052,-0.6027588
10635,617,152,0.0,-0.828052,-0.6027588
9932,618,153,0.0,-0.203584,-0.6027588
9933,619,153,0.0,0.020274,-0.6027588
9938,621,153,0.30864,-0.7326,-0.6027588
9939,622,153,0.30864,-0.7326,-0.6027588
9969,625,153,0.541957,-0.956458,-0.6027588
9984,627,153,-0.101583,-0.337504,-0.6027588
9986,628,153,0.207057,-1.079691,-0.6027588
10109,632,154,0.207057,0.181028,-0.6222268
10110,632,154,-0.101583,0.181028,-0.6222268
10111,632,154,-0.173158,0.181028,-0.6222268
10112,633,154,0.541957,-0.171238,-0.6222268
10113,633,154,0.368799,-0.171238,-0.6222268
10117,634,154,0.541957,-0.171238,-0.6222268
10118,634,154,0.368799,-0.171238,-0.6222268
10123,635,154,0.029241,-0.332201,-0.6222268
10130,636,154,0.0,-0.042832,-0.6222268
10131,637,154,0.029241,0.057795,-0.6222268
10132,637,154,-0.143917,0.057795,-0.6222268
10140,638,154,0.0,0.0,-0.6222268
10141,639,154,0.541957,0.576124,-0.6222268
10142,639,154,0.368799,0.576124,-0.6222268
10146,640,154,0.541957,0.309434,-0.6222268
10147,640,154,0.033899,0.309434,-0.6222268
10148,640,154,-0.274741,0.309434,-0.6222268
10157,642,154,0.541957,0.181028,-0.6222268
10158,642,154,0.033899,0.181028,-0.6222268
10161,643,154,0.541957,-0.503567,-0.6222268
10162,643,154,-0.274741,-0.503567,-0.6222268
10191,645,155,-0.101583,0.895586,-0.6222268
10192,645,155,-0.173158,0.895586,-0.6222268
10197,646,155,-0.143917,-0.042832,-0.6222268
10204,647,155,0.368799,0.637656,-0.6222268
10208,648,155,0.207057,0.057795,-0.6222268
10216,649,155,0.541957,-0.042832,-0.6222268
10217,649,155,0.060159,-0.042832,-0.6222268
10222,650,155,0.541957,0.637656,-0.6222268
10223,650,155,0.541957,0.637656,-0.6222268
10227,651,155,-0.143917,0.309434,-0.6222268
10247,654,155,0.029241,-0.171238,-0.6222268
10248,654,155,0.541957,-0.171238,-0.6222268
10249,654,155,0.368799,-0.171238,-0.6222268
10261,657,155,0.029241,-0.167933,-0.6222268
10262,657,155,-0.143917,-0.167933,-0.6222268
10271,658,155,0.029241,-0.395096,-0.6222268
10272,658,155,0.029241,-0.395096,-0.6222268
10273,658,155,-0.143917,-0.395096,-0.6222268
10287,661,155,0.029241,-0.26669,-0.6222268
10288,661,155,0.029241,-0.26669,-0.6222268
10066,664,156,0.029241,-0.518329,-0.8389095
10067,664,156,-0.143917,-0.518329,-0.8389095
10068,664,156,-0.143917,-0.518329,-0.8389095
10084,666,156,-0.173158,-0.103168,-0.8389095
10085,667,156,0.207057,-0.166063,-0.8389095
10088,668,156,0.233317,0.057795,-0.8389095
10089,668,156,-0.274741,0.057795,-0.8389095
10092,669,156,0.368799,0.057795,-0.8389095
10103,670,156,-0.274741,0.057795,-0.8389095
10105,671,156,0.233317,-0.503567,-0.8389095
10106,671,156,-0.101583,-0.503567,-0.8389095
10009,678,159,-0.101583,0.057795,-1.424936
10010,678,159,-0.101583,0.057795,-1.424936
10011,678,159,0.0,0.057795,-1.424936
10043,683,159,-0.274741,-0.171238,-1.424936
10049,686,159,0.233317,-0.171238,-1.424936
10050,686,159,0.060159,-0.171238,-1.424936
10055,687,159,0.541957,-0.171238,-1.424936
10056,687,159,0.033899,-0.171238,-1.424936
2699,689,160,0.029241,-0.518329,-1.561212
2700,689,160,0.029241,-0.518329,-1.561212
2712,692,160,0.207057,-0.455434,-1.561212
2713,692,160,0.033899,-0.455434,-1.561212
2720,694,160,0.207057,-0.455434,-1.561212
2721,694,160,-0.101583,-0.455434,-1.561212
2723,695,160,0.541957,-0.455434,-1.561212
2724,695,160,0.368799,-0.455434,-1.561212
2745,700,161,0.541957,-0.395096,-1.405468
2746,700,161,0.541957,-0.395096,-1.405468
2751,701,161,0.541957,-0.395096,-1.405468
2752,701,161,0.060159,-0.395096,-1.405468
2767,703,161,0.0,-0.171238,-1.405468
2768,704,161,0.541957,0.181028,-1.405468
2777,706,161,0.541957,0.223858,-1.405468
2778,706,161,0.541957,0.223858,-1.405468
2779,706,161,0.033899,0.223858,-1.405468
2797,710,161,0.029241,-0.455434,-1.405468
2798,710,161,-0.143917,-0.455434,-1.405468
2821,718,162,0.207057,-0.171238,-1.619616
2829,719,162,-0.101583,-0.294471,-1.619616
2830,719,162,-0.101583,-0.294471,-1.619616
2831,719,162,-0.173158,-0.294471,-1.619616
2832,720,162,0.0,0.181028,-1.619616
2853,725,162,0.029241,-0.171238,-1.619616
2861,726,163,0.368799,0.057795,-0.5621011
2866,727,163,0.541957,-0.294471,-0.5621011
2867,727,163,0.233317,-0.294471,-0.5621011
2868,727,163,0.060159,-0.294471,-0.5621011
2876,729,163,0.30864,0.698106,-0.5621011
2877,730,163,0.541957,0.386017,-0.5621011
2878,730,163,-0.274741,0.386017,-0.5621011
2879,730,163,-0.274741,0.386017,-0.5621011
2886,731,163,-0.101583,0.576124,-0.5621011
2887,731,163,0.0,0.576124,-0.5621011
2888,732,163,0.541957,-0.294471,-0.5621011
2889,732,163,0.541957,-0.294471,-0.5621011
2890,732,163,0.060159,-0.294471,-0.5621011
2894,733,163,0.541957,0.057795,-0.5621011
2895,733,163,0.368799,0.057795,-0.5621011
2899,734,163,0.233317,-0.294471,-0.5621011
2903,735,163,-0.173158,0.520871,-0.5621011
2904,736,163,-0.101583,-0.103168,-0.5621011
2905,736,163,0.0,-0.103168,-0.5621011
2919,740,163,-0.143917,0.057795,-0.5621011
2927,741,163,-0.101583,0.057795,-0.5621011
2928,741,163,-0.274741,0.057795,-0.5621011
2930,742,163,0.368799,0.431159,-0.5621011
2936,743,163,0.541957,-0.294471,-0.5621011
2937,743,163,-0.274741,-0.294471,-0.5621011
2940,744,163,0.0,0.057795,-0.5621011
2941,745,163,0.368799,-0.518329,-0.5621011
2945,746,163,0.207057,0.644104,-0.5621011
2946,746,163,0.033899,0.644104,-0.5621011
2954,748,163,-0.101583,-0.294471,-0.5621011
2955,748,163,-0.274741,-0.294471,-0.5621011
2965,750,163,0.0,0.057795,-0.5621011
2966,751,163,0.541957,0.057795,-0.5621011
2971,752,164,0.541957,0.309434,-0.5621011
2972,752,164,0.060159,0.309434,-0.5621011
2980,755,164,0.207057,-0.042832,-0.5621011
2981,755,164,-0.173158,-0.042832,-0.5621011
3017,758,164,-0.101583,0.181028,-0.5621011
3018,758,164,-0.274741,0.181028,-0.5621011
3022,760,165,0.541957,0.181028,-0.5815691
3027,761,165,0.0,0.181028,-0.5815691
3036,764,165,0.029241,-0.455434,-0.5815691
3059,766,165,0.029241,-0.455434,-0.5815691
3060,766,165,0.029241,-0.455434,-0.5815691
3061,766,165,-0.143917,-0.455434,-0.5815691
3068,767,165,0.30864,-0.08207,-0.5815691
3069,768,165,-0.274741,0.057795,-0.5815691
3072,769,165,0.541957,0.057795,-0.5815691
3073,769,165,0.368799,0.057795,-0.5815691
3086,773,165,0.541957,0.328222,-0.5815691
3095,775,165,0.029241,-0.171238,-0.5815691
3104,776,165,0.368799,0.50925,-0.5815691
3105,776,165,0.368799,0.50925,-0.5815691
3110,777,165,-0.101583,0.554392,-0.5815691
3118,779,166,0.541957,-1.016796,-0.6594411
3119,779,166,0.368799,-1.016796,-0.6594411
3123,780,166,0.0,0.057795,-0.6594411
3132,785,166,0.0,-0.294471,-0.6594411
3140,787,166,-0.101583,1.437555,-0.6594411
3142,787,166,-0.173158,1.437555,-0.6594411
3147,789,166,0.541957,0.057795,-0.6594411
3148,789,166,0.368799,0.057795,-0.6594411
3161,792,166,0.029241,-0.503567,-0.6594411
3169,793,166,0.0,-0.66453,-0.6594411
3170,794,166,0.541957,0.057795,-0.6594411
3171,794,166,0.060159,0.057795,-0.6594411
9495,795,167,-0.143917,-1.137952,-1.484991
9504,796,167,-0.274741,-1.298915,-1.484991
9506,797,167,0.541957,-1.36181,-1.484991
9507,797,167,0.368799,-1.36181,-1.484991
9515,798,167,0.029241,-0.727425,-1.484991
9522,799,167,0.368799,-0.380334,-1.484991
9527,800,167,0.541957,-1.36181,-1.484991
9528,800,167,0.033899,-1.36181,-1.484991
9531,801,167,0.541957,-0.7326,-1.484991
9532,801,167,0.368799,-0.7326,-1.484991
9536,802,167,0.541957,-0.727425,-1.484991
9537,802,167,0.060159,-0.727425,-1.484991
9538,802,167,-0.274741,-0.727425,-1.484991
9542,803,167,0.541957,-0.893563,-1.484991
9548,804,167,-0.101583,-1.137952,-1.484991
9550,805,167,0.0,-0.380334,-1.484991
9671,812,168,0.541957,-0.332201,-1.609882
3180,813,169,0.233317,0.057795,-0.7671986
3181,813,169,-0.101583,0.057795,-0.7671986
3184,814,169,0.029241,0.413798,-0.7671986
3196,816,169,-0.101583,-0.294471,-0.7671986
3197,816,169,0.0,-0.294471,-0.7671986
3218,820,169,0.541957,0.057795,-0.7671986
3219,820,169,0.368799,0.057795,-0.7671986
3223,821,169,0.029241,-0.518329,-0.7671986
3232,822,169,0.0,0.057795,-0.7671986
3233,823,169,0.541957,-0.395096,-0.7671986
3234,823,169,0.541957,-0.395096,-0.7671986
3235,823,169,0.060159,-0.395096,-0.7671986
3261,827,169,0.029241,-0.04283,-0.7671986
3262,827,169,-0.143917,-0.04283,-0.7671986
3275,829,169,0.541957,-0.294471,-0.7671986
3276,829,169,0.368799,-0.294471,-0.7671986
3281,830,169,0.0,-0.294471,-0.7671986
3282,831,169,0.541957,0.057795,-0.7671986
3386,836,170,0.368799,-0.7326,-1.024179
3393,837,170,0.368799,-0.380334,-1.024179
3399,838,170,-0.143917,-0.7326,-1.024179
3406,839,170,-0.143917,-0.7326,-1.024179
3415,840,170,0.029241,-0.893563,-1.024179
3416,840,170,0.029241,-0.893563,-1.024179
3425,841,170,0.541957,-0.956458,-1.024179
3431,842,170,0.541957,-0.380334,-1.024179
3432,842,170,0.033899,-0.380334,-1.024179
3456,845,171,-0.101583,-0.455434,-1.424936
3457,845,171,-0.274741,-0.455434,-1.424936
3473,849,171,0.541957,-0.7326,-1.424936
3474,849,171,-0.101583,-0.7326,-1.424936
3493,851,171,0.033899,-0.395096,-1.424936
3484,852,171,0.541957,-0.956458,-1.424936
3514,857,171,-0.101583,-0.395096,-1.424936
3515,857,171,-0.173158,-0.395096,-1.424936
3527,861,171,0.233317,-0.956458,-1.424936
3528,861,171,-0.274741,-0.956458,-1.424936
3545,865,172,0.541957,2.017416,-0.0218117
3552,866,172,0.207057,1.474096,-0.0218117
3557,868,172,0.368799,0.265232,-0.0218117
3563,870,173,0.368799,1.67081,-0.1182778
3574,872,173,0.0,2.133886,-0.1182778
3589,873,173,0.368799,0.602734,-0.1182778
3590,873,173,0.033899,0.602734,-0.1182778
3593,874,173,-0.274741,2.077866,-0.1182778
3594,874,173,-0.173158,2.077866,-0.1182778
3595,875,173,0.541957,1.029204,-0.1182778
3599,876,173,-0.101583,2.133886,-0.1182778
3600,876,173,-0.101583,2.133886,-0.1182778
3601,876,173,-0.173158,2.133886,-0.1182778
3607,878,174,-0.274741,-0.893563,-0.9129218
3610,879,174,0.541957,-0.380334,-0.9129218
3611,879,174,-0.101583,-0.380334,-0.9129218
3614,880,174,0.541957,-0.7326,-0.9129218
3620,881,174,0.029241,-1.36181,-0.9129218
3635,884,174,-0.143917,-0.380334,-0.9129218
3647,886,175,-0.274741,-0.171238,-1.02446
3658,887,175,0.207057,1.217202,-1.02446
3670,889,175,0.541957,0.181028,-1.02446
3671,889,175,0.368799,0.181028,-1.02446
3675,890,175,-0.101583,0.181028,-1.02446
3689,893,176,0.029241,-1.137952,-0.9615918
3690,893,176,0.368799,-1.137952,-0.9615918
3696,894,176,-0.274741,-1.137952,-0.9615918
3699,895,176,0.368799,0.327618,-0.9615918
3705,896,176,0.541957,-1.137952,-0.9615918
3706,896,176,0.368799,-1.137952,-0.9615918
3711,897,176,0.541957,-1.137952,-0.9615918
3715,898,176,0.207057,-1.36181,-0.9615918
3716,898,176,0.033899,-1.36181,-0.9615918
3718,899,176,0.207057,-1.137952,-0.9615918
3719,899,176,-0.274741,-1.137952,-0.9615918
3733,902,176,-0.101583,-1.36181,-0.9615918
3734,902,176,-0.173158,-1.36181,-0.9615918
3735,903,176,-0.101583,-1.009546,-0.9615918
3764,910,176,-0.274741,-0.380334,-0.9615918
3781,915,176,0.541957,-1.36181,-0.9615918
3782,915,176,-0.101583,-1.36181,-0.9615918
3800,918,176,-0.101583,-1.298915,-0.9615918
3802,919,176,0.233317,-0.946649,-0.9615918
3806,920,176,0.541957,-1.36181,-0.9615918
3807,920,176,0.233317,-1.36181,-0.9615918
3808,920,176,-0.274741,-1.36181,-0.9615918
3811,921,177,-0.101583,-1.069882,-1.02973
3812,921,177,-0.101583,-1.069882,-1.02973
3820,922,177,-0.101583,-1.298915,-1.02973
3821,922,177,-0.274741,-1.298915,-1.02973
3822,922,177,-0.173158,-1.298915,-1.02973
3823,923,177,0.029241,-1.009544,-1.02973
3835,925,177,0.029241,-1.009544,-1.02973
3836,925,177,-0.143917,-1.009544,-1.02973
3844,926,177,0.029241,-0.604194,-1.02973
3852,927,177,-0.101583,-0.785686,-1.02973
3861,929,177,0.368799,-1.137952,-1.02973
3871,930,177,0.029241,-0.380334,-1.02973
3872,930,177,0.368799,-0.380334,-1.02973
3886,931,177,0.541957,-0.380334,-1.02973
3887,931,177,-0.101583,-0.380334,-1.02973
3879,932,177,-0.143917,-1.009544,-1.02973
3899,934,177,0.207057,-0.604192,-1.02973
3900,934,177,-0.101583,-0.604192,-1.02973
3902,935,177,0.541957,-0.380334,-1.02973
3903,935,177,-0.274741,-0.380334,-1.02973
3911,936,177,-0.101583,-1.009544,-1.02973
3912,936,177,-0.173158,-1.009544,-1.02973
3913,937,177,0.541957,-0.380334,-1.02973
