G,H,S,T,U,Y
56,135,54.104918565862405,190.8905835709113,140.14354315508578,-29.568719298232132
56,136,102.13393155873018,212.23599591354554,85.46363239971909,16.02485991061528
56,137,120.78736623333583,196.55354954195306,208.44570392933446,-10.184841688169207
56,138,89.97958726562894,201.62127808984167,141.8854883043564,-1.6785800996009153
56,139,86.4878386109251,233.97165275814336,119.65736145805377,9.010769363842483
56,140,89.08118907783589,185.5837395133917,166.73177458520237,-26.913238713911802
56,141,108.83348480765422,196.47766167535656,196.84675270654313,-0.27871944490374645
56,142,63.416806311638325,191.5940876436679,165.32933112657958,-32.522000760353386
56,143,114.66509374726704,165.31018923693335,211.37907268054596,2.2954718272728227
56,144,79.04362861560492,226.34778195244843,131.78232675440262,4.343854747741126
56,145,99.52145577297335,207.35319243995724,187.60692778582757,36.38591937301205
56,146,94.86177338529804,159.4404701320866,146.00034518694093,14.477650085013718
56,147,122.23304951879933,169.28108495985205,186.95525991757373,4.963491619676094
56,148,110.42402093651663,191.31150525806166,222.6982197616809,27.224629787221577
56,149,101.72283527886584,178.76491414259527,192.815074471424,28.774708160086732
56,150,87.19531167613711,144.5936314001255,153.80597284136195,8.843661187990694
57,1,97.94225261149907,171.3616667256487,97.28525396392877,61.21927371771757
57,2,113.09991995067006,230.93750325588314,106.4746493343873,7.346559869281645
57,3,97.96206890558827,186.2236690056979,188.99752302268345,17.188939946204485
57,4,121.84224860646508,211.1276432008137,134.0822260041966,32.047374529707064
57,5,106.54934651135117,207.3915715369948,130.61966970080556,38.502119573238055
57,6,115.70715267971138,178.7351204382385,159.13067906804488,36.085228375786926
57,7,101.63493128238298,145.92130947954558,168.56712388054459,-2.819347893259316
57,8,129.58486737862677,216.51065437731302,164.73915468687463,24.894655520831765
57,9,124.76015707799647,193.0511665138903,191.14060849742683,46.73085182964523
57,10,89.89807748524962,228.16118735598525,112.2175839077901,40.66466981320717
57,11,64.9836764914285,122.0484124649051,147.98972438838223,-16.664496116402084
57,12,124.84542108990834,242.66165097432958,101.53602599261978,-8.598840865239847
57,13,100.04532901029306,201.2029612812293,161.0068752182428,-7.209167590765897
57,14,83.37043063667831,141.60873811996353,161.11342042665407,46.037845915620046
57,15,95.61512664885875,212.19748899421387,185.56985821163786,34.218835416874605
57,16,96.47500821644364,163.7968931387548,152.69959959642196,6.2102029578447
57,17,92.34982869378058,229.2431235310357,161.55648950557696,-4.845845155207183
57,18,107.11287857827978,225.62569621125252,194.07189641863044,19.905187340176376
57,19,102.69287424151521,165.87494149330922,183.05429319125534,3.7101484932858497
57,20,105.63368357925829,177.0455653700103,169.35103095132013,9.26342738520105
57,21,89.85358794512891,162.8362334576215,204.92377249445033,66.59617908295849
57,22,91.40314275253053,150.9918711939784,151.93457195757196,12.290416427091174
57,23,113.39904403204167,200.56513757707216,176.1395460945293,16.349758494497127
57,24,61.93734491021897,141.8606056772664,154.5317343403378,-31.88143372935632
57,25,67.16014613428385,145.74290339630153,183.28318066342752,-22.689085918429825
57,26,91.34799466998345,177.6659791721353,179.6201687478947,72.24292704733745
57,27,124.45499586446508,201.26316074648312,138.02863226294713,22.18884167078361
57,28,86.9720557266588,221.790059171832,96.28256373126035,-7.760664704709118
57,29,90.05210922107342,161.97242033884982,84.62204702821663,18.300758868866048
57,30,102.82725824133422,224.39564627294507,167.51460614100787,33.03277091190009
57,31,82.67052408980882,97.09309885890644,183.81699568455554,51.30257835461446
57,32,115.16010874706548,207.24158978234968,133.14525847233793,55.379496879768
57,33,111.87362787337537,223.2083828932835,104.35872803769345,-7.962840476817611
57,34,109.44215732345145,194.6136946149476,149.8167535305929,33.35972751102993
57,35,113.34589913077491,161.80712078264838,143.45746228984493,9.026528863350684
57,36,92.87320217198933,185.48212925867423,129.22626161776776,3.0685586460689365
57,37,43.00570339749352,154.99099021056725,110.77625318835808,6.128693882784624
57,38,119.91389862064382,201.10152914430563,140.287006082837,0.5534304839752657
57,39,138.78307804545977,261.5088853886602,116.90241965985348,30.708257270654613
57,40,88.5091922893915,195.85595635318884,75.36833107775419,39.95103690456918
57,41,89.2186090874414,193.69897689203145,101.23213231394894,4.98854722448961
57,42,82.42201076754208,200.57446574815003,181.47611130736564,-3.194964043611094
57,43,96.17588431203309,192.47341106444136,74.07348527875747,57.76055053197561
57,44,112.09198053480182,220.16247175222793,216.21964874667884,-2.70269327691663
57,45,129.34081911360784,202.81957016939555,155.35208309923172,9.206132826021047
57,46,112.12069875558295,190.29727065384188,110.90877710364308,35.55438108804159
57,47,71.53027779280737,200.7613660092562,143.6996445994062,-32.18725219163612
57,48,132.40324988830895,165.55681222445108,183.30436260557104,21.16908576042319
57,49,86.75547721013267,163.12839701260043,123.74777333520271,40.1599617733407
57,50,111.95061672325136,189.34875290759408,103.53465000161752,11.672978390363252
57,51,72.32650774687306,107.7278134817058,134.44042915363516,-1.1167906533615088
57,52,22.135824562840753,205.20768778117153,30.955779478368896,-9.992527116293328
57,53,114.64785937792716,265.5040033212805,103.79081836144283,22.279511013275382
57,54,116.390287293662,233.22581243222368,125.34090104862616,-11.651728453590977
57,55,99.91480280377164,225.08179968756698,147.6722925366499,7.502436982180724
57,56,104.99745131598674,181.07668690918277,167.75166418207715,31.553712414879165
57,57,117.85477963422866,211.66591001912693,181.2228524931911,-11.861671336975927
57,58,105.32778253193389,179.29385114903937,161.5169340737726,28.971473412368123
57,59,98.99271065212729,217.2432620667849,141.93990039424872,-28.254989766694674
57,60,116.34461513214731,230.4377201849933,265.10178750958323,27.598570558004365
57,61,96.49745335667525,193.85909837482356,92.57402844269083,100.07702388011054
57,62,82.95426994860124,188.2680312439748,89.15143112318937,7.806993992717386
57,63,106.31120638759215,232.60976091433645,198.4518645705104,67.40293447959063
57,64,75.01597021745371,149.68861913756677,64.53376813055966,21.138127465200405
57,65,103.35938348566934,198.62220565012882,136.73054606941395,-10.029948680195165
57,66,69.64138625661806,164.63491318561827,181.24976802637622,35.69698309485837
57,67,85.96926185264452,216.22485038879466,188.93020054079167,19.92023966711865
57,68,102.6750062716184,183.97877745712208,122.3955851969989,61.17939354855966
57,69,91.78091083673031,202.6355714314361,95.85344509228635,-22.169022889651046
57,70,67.55618425667706,183.55757745461892,122.3231622307483,22.345428213346423
57,71,80.03572606256449,202.0310220788181,137.91084880325687,6.23488859465559
57,72,89.08871654373337,207.42572243301183,174.3848088364695,-11.517050266989745
57,73,70.47851068571951,188.55116441596903,162.6883634577,20.245417111229965
57,74,88.63914198433925,180.04685854861822,122.67383116092687,38.20312058120573
57,75,133.98818433287514,208.8060627552747,140.04390928599258,40.55774355768269
57,76,82.3600868985233,191.99051119007015,191.60965742139385,-24.215406416322804
57,77,120.43441500321683,201.90692123114064,118.42630246074245,19.442126792726345
57,78,101.97117156458434,211.04840484041995,96.3453843760257,24.071726293874395
57,79,113.90117030619328,235.14612142388546,97.13459675528782,55.58799780779867
57,80,128.17811363221364,217.03563182148932,169.8202904070532,18.274948630130417
57,81,92.89389271685262,223.545795035822,180.77091636008777,20.85097427963652
57,82,76.55589972323183,176.14876435630453,121.73858447188447,11.370806191042004
57,83,127.16969300457868,161.71948330478077,93.71968751305556,49.90517448847489
57,84,86.6710443242252,222.22774520788033,152.89983017942544,-6.356937668238984
57,85,95.58545396639673,210.78927620398952,249.26460484820768,18.42428428156193
57,86,94.58444213193246,179.69205943141066,202.29572350497227,36.07588909163283
57,87,116.14753588533483,217.95341514095725,169.7906803415483,3.4481515680526336
57,88,94.44114366575191,167.06215838306684,161.57012147818352,24.90599633916898
57,89,110.00898837629728,216.69885308466047,146.45878218357248,40.5217425931056
57,90,111.90974586865936,250.1529987127966,85.52538235218077,22.578988382896906
57,91,112.0274387520248,239.7633958216552,102.84792778652815,17.583307786908506
57,92,98.21597325572748,192.22895082577014,165.4908180167218,12.54189490408686
57,93,77.40338785404529,191.91131537808556,180.30594272598333,-41.17969372299298
57,94,133.4061384208344,195.4800629641298,152.71402233548565,41.59921529389521
57,95,68.54179992005166,210.36126592767533,131.73275969862888,15.04330400698564
57,96,111.20677948427894,224.45581868659693,148.24889947501856,37.68911305816272
57,97,90.40315529275145,228.87991323638863,108.15167576509045,-25.065912999976145
57,98,148.0870390688951,194.3538349462809,160.7982405873273,41.2654851746221
57,99,92.87163231696468,212.724807534364,138.55620642701228,-28.182830528741533
57,100,132.7614971162319,167.75478364946665,180.48850345730173,15.948171156007938
57,101,79.94059430175699,230.35212443135816,146.19423078979673,-5.8093524173519775
57,102,125.44091094536904,179.66728693546332,226.11273496022764,35.41586637164901
57,103,110.10428722621054,245.15597074866253,149.53977088671869,6.923843352537929
57,104,123.34089585500013,225.49840190512535,150.91706612610207,55.033165400915976
57,105,112.86864373225518,208.0485955174443,102.14517819221126,31.1425671010565
57,106,98.26197921012667,183.35149864615445,153.6824376129981,19.796262296575033
57,107,97.97786841069713,227.2352486400963,190.71211190614406,24.199283533292924
57,108,115.00559931979714,208.78175500947978,167.5956212837924,38.84283709498902
57,109,79.5801110501252,143.64048372700108,124.81816320523926,0.9618653732897897
57,110,75.2851281428629,159.48070432375542,161.12656190448286,18.414219350922618
57,111,90.62351567945798,199.74837732305988,91.45350942827505,3.5070813173479483
57,112,104.13344545104478,151.7171354266605,116.27981873561583,35.154400452693565
57,113,114.85563513772254,202.98828252123934,154.57761661174362,-32.10265904532757
57,114,71.90899718760625,186.75133341935117,125.18446811441856,17.672223275396135
57,115,93.72813400385027,163.41120251122862,108.40373679566432,41.251545396017804
57,116,96.57100363612575,182.45329202205133,157.85994564719027,-17.728236551373108
57,117,125.89954647055364,235.5341362790641,157.17425963451922,13.060077784771359
57,118,116.76859704416454,214.07608665734122,185.60665129872245,-52.27208014745784
57,119,105.80659370221271,235.76050443574655,206.89470866084284,17.02034470363192
57,120,65.49134502598771,140.54866021490187,131.95039244065217,-9.125206719723852
57,121,132.4875696824688,206.9381018392363,106.65037221279701,30.786738042827455
57,122,104.21833776502348,207.271193811763,212.05729498837422,13.248345008823986
57,123,100.89500591281615,213.78423773103998,64.66752409238845,54.03831801141351
57,124,96.73693178728503,197.6203235230684,138.65994601448276,-16.064985574625986
57,125,112.3224869004908,207.44914912495742,131.90529344560855,-1.5141242134294934
57,126,78.49408588450474,160.6544191569336,194.80081719579647,-41.58389501490498
57,127,150.1801922700999,263.1379614119493,107.1587850525385,-11.232076510110929
57,128,67.72391796562206,236.41531866621045,111.00992684470557,28.81626957731904
57,129,120.3506691126708,211.94956494259662,155.4302922540682,40.99591226608118
57,130,77.951765094302,207.68567763732565,97.75086381402939,44.0164591480361
57,131,111.58603224870625,193.77656909802187,147.10720107139417,10.606476069493436
57,132,145.61316193757918,237.43453604694287,174.99178135035683,52.44438043137846
57,133,96.34398943112026,162.55204670327626,126.35851742481671,34.5381426703335
57,134,86.0827043145138,204.5511618883128,113.0260188264287,-9.311578456791757
57,135,117.4817374215958,161.88320470137583,191.60309531229038,4.906634682613184
57,136,117.2944966700102,197.2298451223533,143.57274156977942,-1.2793492151796748
57,137,87.10428011353851,155.77453084256524,204.25728436940764,-2.072432989601065
57,138,103.22697520123967,173.01089801115782,180.69860122694809,-28.46681194578654
57,139,137.532211491934,210.50387767772222,200.81164396564037,1.3122110675764453
57,140,98.99670489573953,232.17658356138068,129.95602916207386,9.491624102916825
57,141,98.63382775732586,158.45457717776128,129.9839009167347,8.684115470306544
57,142,105.4699948696581,207.78852573605766,110.7916472783889,-3.2561159164504936
57,143,91.1442145137166,179.03992899057567,189.49219106346888,-6.733494115233999
57,144,75.74153208072607,183.18384255767782,151.69045982687214,26.432838982006942
57,145,77.8036234325915,170.7417746116363,101.25106544136932,-37.65709074395659
57,146,72.64026672238347,174.36312595872798,184.71231745781088,-24.793122581091176
57,147,129.2653463587564,241.6729233243027,120.03187130526752,18.291101655429447
57,148,110.47672240195133,243.19302057922124,116.36657034832801,-2.915379667500151
57,149,138.64249380733162,186.36808885899228,136.73782834678215,7.273159015381008
57,150,79.2332364824613,212.33546191665874,148.756305500786,8.859966388671623
57,151,93.83231772147117,171.43588581591538,99.55170123539212,-22.342061824087224
57,152,90.24768606738563,213.09393411261635,189.71319925611337,22.682392690448033
57,153,100.94197865589192,249.6627972796959,177.6004066385588,-5.64616217078326
57,154,94.25784061330616,158.7852092958052,189.6714918126169,55.76829550754162
57,155,91.2808308030398,161.7685729453726,132.26935717230236,10.665470754590242
57,156,117.39270915897912,237.33446401941777,180.9743470610773,30.852050657056463
57,157,95.77057676939407,185.9605412361645,136.62350580436998,10.551861778155157
57,158,104.78055736329078,192.19795910439362,120.60200086301094,70.7134977118747
57,159,85.32992956682892,177.91481598825078,150.324168820557,-7.057539626365781
57,160,66.43685416715505,175.58365918468445,129.83456470563928,30.45291399339122
57,161,86.94315091719322,203.1295124645376,141.87882585384986,21.981047001239443
57,162,73.56902946811518,222.73042126462747,195.62853838941714,-21.9138412526152
57,163,96.67246708694736,238.17441270197014,181.1896653368045,-18.1458413415069
57,164,106.85846707892706,210.58121813021174,207.04528850817385,27.572133584013592
57,165,121.3244711055379,207.21733209590138,195.74578801693366,54.10738503373865
57,166,83.2706021249536,166.80929231368748,128.51466140472257,-30.363095855068018
57,167,119.60923976754847,229.22231396490065,177.85651915914835,80.12277206671162
58,1,133.44054028024294,215.24603289730945,152.71607435510063,47.89323831020497
58,2,79.0914299829114,191.773047734663,183.02822360106632,13.835905352822945
58,3,109.0555250084903,177.3851505422159,246.66356832545802,85.20421320369367
58,4,113.67849885022349,196.17472642064473,151.77877178324383,55.3026253697475
58,5,106.23287059261563,254.84767382206272,145.24054911459356,31.69808942302999
58,6,96.92736082079432,210.5978503526089,114.00190954779852,-1.4332199637444276
58,7,79.16477772538941,198.97885369380293,144.6928041190644,26.54482306712132
58,8,91.6407015464362,203.1725569701889,132.8443141398111,-27.480725102668583
58,9,76.66355664395113,138.62247793404913,186.59626336236352,-11.475884122329855
58,10,154.16472545375868,214.03949098586025,157.93002192190087,6.6704978159983455
58,11,125.276837234192,263.5485979541099,153.2957738768093,-15.41060118997666
58,12,112.27224864617503,202.95003274477247,131.7134785293072,19.260045538209532
58,13,102.13783592222428,217.7286849952651,121.21812926032507,6.367050311485713
58,14,115.4395427134136,165.81445907781475,129.72504492413816,-31.25033006715212
58,15,100.69979313295758,165.0726297203924,209.00251135981335,47.25765721453035
58,16,87.75308927991773,234.94058793509612,95.15762595596739,31.937658336105095
58,17,88.06404769301675,214.20405653670662,133.3611965643647,-11.209502733147723
58,18,110.01730967555247,211.58979286875473,86.27469742951246,29.971132968182935
58,19,113.81154169734755,190.9948050713757,137.22611510002366,19.089252927570953
58,20,119.28847702786814,232.538423235253,159.86148205864652,16.948509050590186
58,21,102.35775465921208,179.23969275486166,171.09655347056997,3.861476598786833
58,22,80.29449949521077,158.3218983322969,200.78363892098974,32.09743557332329
58,23,65.5058621347039,137.9650105026236,104.08487899222104,56.1873159647343
58,24,100.31333023656488,197.38263099319335,161.63262271520196,11.72838411103298
58,25,89.22831218367028,201.81253846281984,150.17713582344442,-17.992473604123923
58,26,129.9068456522752,222.99025629715004,131.1273140866126,-7.443044400889448
58,27,88.22526089442391,199.93393349680292,175.7675062732994,-31.465055208143717
58,28,74.25550422790818,237.4192122245764,142.16683245321536,8.363440563084698
58,29,119.49206461739706,247.23149883498516,137.06294380805787,37.20400423862819
58,30,134.244875895184,207.78280400149617,151.43690356140115,57.64663670230077
58,31,151.97983944440043,232.8745884077907,118.17067411156958,43.720691658760124
58,32,101.59010133815673,220.5878126285358,152.4515096796423,42.68285426283616
58,33,111.82348494664613,201.1206137491038,172.27982616987777,31.247481685359077
58,34,120.3982485902904,191.1130965924698,152.06587615045513,43.649425557104685
58,35,82.25671548521946,181.94263901144083,84.2828095355065,27.924638313239946
58,36,135.09903964295128,247.06926741048542,197.73783670473293,56.43550820186591
58,37,74.25371156830022,179.651848650186,125.62854629378232,9.483733659271175
58,38,81.473543589893,120.78291533545982,136.59960714589764,48.90596948592686
58,39,109.0300287204265,183.75602911436457,131.38437281528311,-12.677054303760308
58,40,99.35760968950771,203.4862471012203,156.84272723322803,38.22763754815871
58,41,97.69854156033665,221.62186792477615,146.9560896119745,31.895607690289303
58,42,80.04942287822914,178.06700691947685,171.0729850725503,-13.817168100718508
58,43,89.09965611671625,214.99361501622866,91.15635249501575,-24.472518975802284
58,44,101.38727529880366,240.07542683904882,132.04236148921765,15.573120334361802
58,45,110.01404647986689,240.36751007522298,129.90150581182212,-5.13792264005172
58,46,81.69950984801598,199.48592905698277,162.19619423292957,-33.75210753590313
58,47,111.27737342891999,182.02172236811765,97.96047138618604,35.71398911888505
58,48,84.37531112203374,230.2555353028821,166.89321922956577,29.24365248289969
58,49,84.71424918999223,217.5151172717722,191.8599222864594,21.981756243449965
58,50,96.30522304124355,188.6470550807282,190.45648007618297,44.58739200573309
58,51,106.79454520151974,207.84472535696827,101.55584934379158,13.127621721426564
58,52,90.03461430138941,201.7569284067863,152.41212030601977,47.2074288064091
58,53,84.0763769823458,163.89603445288986,115.7993076571677,20.328884913518788
58,54,77.63480709373998,187.0786885452402,190.11693861153628,31.6016723221478
58,55,121.26593061689661,232.26362207952198,132.308487795972,0.606173987674218
58,56,108.05369338564896,227.87523375421398,130.52299105412933,22.00734464889416
58,57,115.14600480285493,237.41745143255488,102.78332249980957,21.71461259315238
58,58,83.33405036293878,189.27389598517402,255.031856382844,35.808978824528744
58,59,86.41028370038856,169.0090864869488,152.09695733085096,25.528751604596025
58,60,133.1017440905573,193.20228604047708,135.939809125337,16.640343145439733
58,61,79.27970824905995,184.0489026178017,169.50058448070791,-1.289270763026046
58,62,116.43775143007144,184.01305139702174,197.70927251641535,-5.810945374276251
58,63,83.24378910328193,175.75687087196746,165.75391229549192,70.0811649997818
58,64,101.22826282909212,197.98972699800441,205.07079389893323,-0.24300807107585243
58,65,86.11646740019364,161.1024786350363,187.97674022551803,60.485679092424064
58,66,87.1077791689076,166.49178782623568,149.0237254119079,39.873432696619005
58,67,74.87831819525564,190.90110368635072,171.2893140063914,-4.970737247552414
58,68,116.3571814381813,205.45948481255394,190.7201032654408,51.16383421749502
58,69,96.00790453483751,223.3814403983746,166.926951496365,20.004060576316412
58,70,121.03067897185136,201.03387288853455,194.4006432971708,40.34360834040426
58,71,100.0665608516636,162.20267825380313,164.7946130588956,17.114620581643194
58,72,116.62011581264302,237.82369302121054,153.99934075877684,85.6246679264355
58,73,111.76268200200462,218.2262427660968,137.43071432285024,20.032362418128876
58,74,118.85935981395633,179.33534971730512,157.43484912838696,52.36394085781261
58,75,126.52602490624537,201.76189479028116,139.22771720657383,24.170110754506496
58,76,92.73638489152881,164.93050967150768,172.87212184571277,-13.612237318052042
58,77,46.11430740957212,204.4398526298687,84.41623250387808,-26.352693343603278
58,78,97.06588473653666,174.16782619935935,146.47259381104993,21.683710670013784
58,79,149.02327722356546,238.5522229952083,180.77528164482712,39.55190418638048
58,80,100.86588910201655,194.90438358254679,159.55265407065576,9.941418469513309
58,81,103.6828364965471,176.44966069527626,158.11892181468477,42.218979708809236
58,82,97.64678580438026,203.2671477547344,65.01648371569279,25.863074813878022
58,83,98.15505714618497,197.22054925856844,197.50064579489302,31.477819174939743
58,84,103.34801381749435,215.26327248984185,168.4924961005378,24.398934933809016
58,85,75.33364797706929,240.92868280307567,106.91004794644583,-24.094515025209937
58,86,91.90765568186313,177.24748724948228,105.53119275836133,32.426599731825775
58,87,94.54583888134643,238.2306580222131,162.43339646767876,50.393676460847104
58,88,90.49631083422193,180.09883631957908,189.01655779175323,24.558053882467984
58,89,108.01985985110942,207.2276181405361,131.19066098953687,11.311953175241118
58,90,114.18885899884681,227.5457023391063,176.5023144032011,-12.140307973244703
58,91,82.76841639690844,228.13727173296843,157.70716865203298,1.3920961687071944
58,92,108.32206185512264,166.03315164072592,171.20119937924926,24.27185133510477
58,93,105.90599263507968,207.20233277092382,149.03899058605484,-21.73631113202602
58,94,112.73988045802047,268.52282579058334,126.48899468012054,4.5296362686208305
58,95,78.41943995805043,184.1302050432203,110.43701282564497,41.70467978869531
58,96,77.04504787491962,194.14403782297853,96.4171465367165,-54.99647196648314
58,97,113.01070782803312,211.04047303283596,124.60034105144479,36.35222216166472
58,98,119.55735297938963,236.9364302601181,133.0089630000804,32.566756792441026
58,99,88.94939195579073,222.95112758621156,153.03861757446558,6.062201015528927
58,100,118.58251105041214,209.87496883612633,149.56070867690084,14.57119773143539
58,101,52.82508159231875,164.76650171975194,150.20375031823065,13.645721672829076
58,102,85.01962536751962,146.64951285071788,158.82264040163597,30.621011035115835
58,103,158.49977996584929,235.8911230592077,217.38209230528477,60.96283926963432
58,104,87.36927901392467,189.62219748510503,137.3141236618472,-5.218784605201414
58,105,71.49312056347625,225.95184434027226,117.69582855889746,-14.171729804105336
58,106,138.46015840178984,178.51156814093227,169.15684620554137,69.8068445723618
58,107,120.89422474971337,200.79473582807827,132.73582878975472,22.15091456887925
58,108,118.41286039313108,187.4893725566293,185.73027858379407,41.192017889427156
58,109,72.60292712921239,185.42973382619647,140.01752915063273,-40.91926724410714
58,110,101.54277870413357,200.2252561441159,141.73949612637836,30.630036530379527
58,111,129.32859057888422,236.05763121838865,182.09518345646956,23.801668773994766
58,112,123.17963697140267,194.49948083934802,123.27049236467147,18.449927355626496
58,113,67.02652720911635,243.5172654088874,80.57743350705015,-10.900337670222555
58,114,105.93318064396244,187.6775422153019,170.8619295264473,46.301409055989986
58,115,118.40657583790781,214.22670163044268,210.76259192942052,10.689169456576295
58,116,130.68438277054156,270.66073873748496,139.17657186533273,0.945668541862851
58,117,137.42462116372886,194.0268925943699,153.8251900870271,60.16781281926363
58,118,109.2773016438348,258.27033989040086,134.78552171790662,-1.7679516541904476
58,119,119.00899733894973,202.57901462387662,189.35880178923176,19.32319326324881
58,120,86.79863507496825,191.031639959084,176.6234965217805,4.781241970121677
58,121,98.55434753765454,221.5221302988768,117.19068603276877,45.810639743572224
58,122,134.50301104762087,194.70856083603195,175.04668936196626,41.4069875223772
58,123,71.17377273844889,146.15171928841772,173.53484095423357,33.95806452966143
58,124,81.57406796024833,196.03686038900761,116.97246877021539,-9.269238698510623
58,125,68.90655204608824,113.73068487929116,158.71657627020062,-6.910234555274158
58,126,106.71591373564533,154.34006252361752,134.0805854321335,38.50019021270581
58,127,106.08111252538706,214.12828109366512,80.25354183387613,41.04094351532523
58,128,113.31052547286026,175.20688891205288,157.54280699454034,28.34536140630063
58,129,85.33825928842265,210.9192068577818,135.1252532632251,-16.861987604898204
58,130,104.69459863433943,216.41309215063902,154.84161654605884,21.678710101409642
58,131,118.26140040896269,181.7582260811397,155.75469400612945,28.58907744294183
58,132,59.11466032478021,179.0392085806272,125.54600716638959,21.2928173428516
58,133,73.42511647023821,194.74295530600074,95.31067005585354,23.4061301662666
58,134,106.1797313613645,205.1347598810047,112.518428989683,79.41567673781793
58,135,90.80239024251723,224.1745597147327,139.83399439061864,29.03434133455756
58,136,113.98109310689836,233.41182588285324,138.894196238632,35.71448072295527
58,137,108.71325138499498,228.48094938018997,183.21466430850091,-23.158511476323795
58,138,43.53526778481822,160.70257838972657,168.15520401431627,-21.63376646669206
58,139,124.24994609486832,214.21044278544247,207.96766407618514,36.984504110626666
58,140,83.8183788988812,188.218292163192,133.69884711705288,30.73789420020516
58,141,89.17370002202534,173.14564971353983,193.8035103077899,-11.424328647949714
58,142,96.68954261945537,225.9179505500246,152.54906258339292,49.561491143278175
58,143,65.24683593104643,164.97172640717827,188.04359656705947,18.910248548577798
58,144,124.81993746511057,222.32456968573564,173.75297426683395,-23.827447141711524
58,145,107.9807289916084,155.80539258990905,141.74160679943074,-3.6796488651587502
58,146,63.39145167572756,153.81498525639844,182.98401300582276,13.984566576803129
58,147,89.10980969390569,134.25994865625742,180.54055080124735,12.084573880083372
58,148,77.7960598843145,186.1119466589552,120.73914910150035,7.112051682567639
58,149,110.67939437833172,199.3780269646102,189.14131977776813,58.241159244098995
58,150,126.4639581577635,185.7371904655037,138.59130985510845,36.45167821567915
58,151,148.30386382163232,234.25866532225743,171.4955789750893,33.23558172157164
58,152,100.78839834243657,184.34242560759074,199.92858762719462,47.37108447600037
58,153,65.73262313665703,151.9861645319844,139.11497744485874,14.645629488487215
58,154,133.0223496080163,261.69788724744706,108.77679230855142,-6.297422842153075
59,1,89.97603875233163,184.46465334116158,203.5616885680433,-2.6365042006634916
59,2,106.96147584088384,225.67994327318803,108.41872883229053,32.0056708716176
59,3,89.75817822785089,159.61669520412798,118.98297946299793,9.762484798401605
59,4,103.17572363993466,192.71256878231435,162.37708047936474,9.969900317822656
59,5,77.19020090268904,187.22887503572872,172.09652632878496,38.98149458459803
59,6,103.30607558707803,211.64586282310583,160.99332424947897,41.23512711492395
59,7,112.72331438875278,246.83440315467112,155.89809118270162,14.68190569959881
59,8,59.63822752275749,154.08241879490828,241.15021195635532,14.33678417882849
59,9,93.43248244412148,138.9183886773127,160.10579068061153,20.035668092830093
59,10,85.73642560187865,207.4224852141999,124.31505068332238,67.59745563465856
59,11,107.53635152405916,213.51738005180385,122.60401477165544,70.85514988103323
59,12,97.25709775901593,212.74687936914265,109.70298370813366,11.36608695715896
59,13,97.23203977372106,185.12475091648577,145.75249917599254,24.703825734477217
59,14,99.2123641277127,163.7679530090415,124.77699518218401,40.612088592678035
59,15,116.12280846265789,254.71655598859073,143.82796220467262,11.943515865864157
59,16,109.12865399231154,239.83442076374794,121.79340151716933,-10.998347540913176
59,17,123.67499059839643,184.65473256992829,192.393911912686,39.04200247001871
59,18,98.36350489497643,193.74061954247577,180.9076101667121,12.39949146905048
59,19,99.92727645213115,200.66660254409874,141.2539704946109,52.78402067287777
59,20,110.50970282973427,185.0924786129296,193.30808326916917,8.496890662806244
59,21,108.54535616845278,156.18410544011866,200.7488783527844,67.2410969199753
59,22,77.57058456905207,186.91038742075256,154.79667110057977,37.98378844162787
59,23,110.77768198088054,187.69717211879123,166.02410451048155,27.30421173560512
59,24,129.90368418665378,178.44519832391677,157.14998921492742,20.92208757756145
59,25,68.53532901184585,136.24486427962256,174.6612606330363,21.200628289540532
59,26,105.66874679826219,160.3329200011272,149.82510876091408,21.665206875883083
59,27,122.73996771994129,212.79661909625526,124.02067041360498,12.548110026588489
59,28,103.62895354078682,196.80966516038617,207.9517994964497,51.11796884056578
59,29,82.417354463972,179.3254395112168,136.50547066905187,30.48377168794073
59,30,101.16964879377103,149.10510677552196,163.65807604580516,39.700978183869665
59,31,139.1579964999295,271.6131802837631,149.51506715047393,56.57044393803374
59,32,103.5666973524956,189.40268048453106,162.8523561964413,48.65422911619186
59,33,103.33832821477569,191.62804348921645,76.01919142063122,38.409075166925426
59,34,91.30112794855386,178.70949891848485,73.91997582237391,-8.699202889980686
59,35,110.70847070116533,216.03148802500695,103.92506157236642,11.912301667129242
59,36,106.03987804593544,161.9048863301625,110.32858201480298,-2.185635161323045
59,37,107.80235951233189,204.3067062891002,32.40474397566045,16.7938447224037
59,38,107.10269006736446,177.23966392678855,200.58568248785662,55.353802050276435
59,39,108.17919737422315,193.40250824871674,143.94470911063874,27.62924036304312
59,40,114.35362685291794,216.74736762867528,135.69321184294475,38.91075590001254
59,41,115.8970277415189,193.09454465494886,96.5558675783205,2.6704252833496085
59,42,98.10927377891474,240.49914064130434,153.37108435689046,13.752388436387546
59,43,103.86724296854142,247.89230008201778,86.34294166612838,-9.964990177235634
59,44,88.5223689838573,190.31537511683072,100.70067218515494,-15.178253335282854
59,45,94.67050823224915,244.49375794067353,208.26058822944088,-6.12821392559383
59,46,84.06601882433152,194.34025143815217,175.1619337858546,-16.062055792181898
59,47,136.28944586848678,205.50707177404703,194.5961166887954,40.501999562647406
59,48,99.99199424321749,209.18038378506273,157.33416679352163,47.953762955668594
